"barIndex","Time","trendSide","fastGrad","slowGrad","accel","adx","rsi","gradStab","bandwidth","close","fastEMA","slowEMA"
"3844","10:02:01","BULL","0.129280496228603","-0.0307155274640536","-0.119768282391306","13.2874012469915","47.6908687569818","0.159996023692656","3.4448682542183E-05","25358.0","25357.418237767","25358.2917975109"
"3845","10:02:30","BEAR","-0.464472982421285","-0.365658719856583","-0.734355867411068","12.0331738383051","40.8678773276618","0.0988142625647015","5.45649551284464E-05","25354.0","25356.0901284209","25357.4737578387"
"3846","10:03:00","BEAR","-0.0205192170251394","-0.130153807767783","-0.191745709696988","11.240318817212","45.7114608066667","0.109634590742644","4.51197991925257E-05","25356.25","25356.3423364766","25357.4864611738"
"3847","10:03:30","BEAR","-0.169681012277579","-0.21639766280714","-0.429610126117041","11.6484455603069","43.8956954630441","0.0467166505295609","5.09606972023381E-05","25355.0","25355.7635645552","25357.0557777967"
"3848","10:04:00","BEAR","-0.824780332357477","-0.588078611021047","-0.896953739549645","12.7192048346214","36.4842065751153","0.236701721336431","7.39560219924625E-05","25350.5","25354.2115114956","25356.0867468047"
"3849","10:04:30","BEAR","-0.699613660355681","-0.538873845347553","-0.688416695997148","14.1136899006515","36.6562415632744","0.160739815008128","7.77358279333942E-05","25350.5","25353.6482614716","25355.6193015308"
"3850","10:05:00","BEAR","-0.398857457650593","-0.394582005195844","-0.65415911490345","12.3914709131426","39.0060556294632","0.00427545245474903","7.70519164007337E-05","25351.5","25353.2948585594","25355.2485290494"
"3851","10:05:30","BEAR","-1.04121395295078","-0.768567392457044","-1.21703927583076","13.4138402711734","31.5352794764328","0.27264656049374","0.000103175914563689","25346.75","25351.4354627883","25354.0513902284"
"3852","10:06:00","BEAR","-1.29818331688148","-0.953873899299651","-1.58666849840665","14.8904178826458","28.1771237105731","0.344309417581826","0.000127006706102161","25343.75","25349.5918249259","25352.8118020433"
"3853","10:06:30","BEAR","-1.50843097827237","-1.12153216739171","-1.84363786233371","17.4016055154844","25.2782108080638","0.386898810880666","0.000152520787538456","25340.75","25347.5379394022","25351.4045555902"
"3854","10:07:00","BEAR","-1.15979063511622","-0.971635679794417","-1.41752188736427","18.9059589683001","26.633002999083","0.188154955321806","0.000158240830736599","25341.25","25346.469057858","25350.4805389581"
"3855","10:07:30","BEAR","-1.21751465186753","-1.03216017287559","-1.43251790784416","19.3129921971857","24.911808898832","0.18535447899194","0.000170683402163577","25339.5","25344.9788159334","25349.3055216423"
"3856","10:08:00","BEAR","-1.13664421929934","-1.01775943078974","-1.4447873791396","20.6003303325653","24.5063272205949","0.118884788509604","0.000179650674450186","25338.5","25343.6148989868","25348.1687145925"
"3857","10:08:30","BEAR","-1.96717171661658","-1.51153290903676","-2.18209876475157","23.2257867015943","18.7617816172627","0.455638807579817","0.000217283441368294","25331.75","25340.6022727248","25346.1095626358"
"3858","10:09:00","BEAR","-1.49380165243929","-1.29047988822276","-1.60353535298054","25.5105352826676","21.4056749451512","0.203321764216525","0.000218482912355899","25332.75","25339.472107436","25345.0095589381"
"3859","10:09:31","BEAR","-1.02798647596137","-1.05759971746011","-1.31198347061945","25.9439762945068","22.9651817143844","0.0296132414987369","0.000213906568743323","25334.0","25338.6259391418","25344.0471973159"
"3860","10:10:00","BEAR","-0.878269926615758","-0.978417884958617","-1.07344102141724","27.0118794506578","22.1977415439249","0.100147958342859","0.000210817415337999","25333.75","25337.7022146698","25343.0449699071"
"3861","10:10:30","BEAR","-1.23924564243498","-1.18682253083534","-1.51463356297972","29.6547918600012","19.2990261371917","0.0524231115996372","0.000224856581985325","25330.25","25335.826605391","25341.5248140429"
"3862","10:11:00","BULL","0.258799019826256","-0.339097936062899","0.26075435756502","29.0719764426948","39.8788300800758","0.597896955889155","0.000173073590342164","25338.75","25337.5854044108","25341.9714303926"
"3863","10:11:30","BULL","1.07538101621685","0.190929531770962","1.25879901982626","26.1800346317989","49.3067302225271","0.88445148444589","0.000119378979834313","25344.5","25339.660785427","25342.6861694482"
"3864","10:12:00","BULL","0.768286947153683","0.108119916501892","0.939017379852885","24.8915964541442","48.2220365470312","0.660167030651792","9.58915136626508E-05","25343.75","25340.2927087378","25342.7228607932"
"3865","10:12:30","BULL","1.05008601461304","0.349523461867648","1.45010512897352","24.0351975672682","52.4732241389406","0.700562552745396","5.54350458578475E-05","25346.75","25342.0246129342","25343.4295271123"
"3866","10:13:00","BULL","0.776516656587773","0.270884039196972","1.00463146916081","23.0394147065191","51.6817292721371","0.505632617390802","3.63375289528316E-05","25346.25","25342.7556750454","25343.6766016276"
"3867","10:13:30","BULL","0.693183049603249","0.283634312108916","0.958334838403971","22.9358457699176","52.3280540663199","0.409548737494333","1.67612384941404E-05","25346.75","25343.6306762768","25344.055474035"
"3868","10:14:00","BULL","1.17045555297955","0.603560295985517","1.37500123141945","21.4477466179129","58.088771022465","0.56689525699403","1.84167498729011E-05","25350.75","25345.4829500116","25345.0161771881"
"3869","10:14:30","BULL","1.30062065905076","0.742223487752199","1.53409191661558","19.329930243618","60.9252846475879","0.558397171298566","4.72789625568598E-05","25353.0","25347.1472070343","25345.9488768663"
"3870","10:15:00","BULL","1.37819376236439","0.848406284836528","1.5733479317787","18.1198327684976","63.3264183620122","0.529787477527861","7.33022512788791E-05","25355.0","25348.7981280694","25346.940140294"
"3871","10:15:31","BULL","1.16067092953745","0.799351718025719","1.69637558054455","17.6562578783256","62.7049236681314","0.361319211511727","9.3531281183429E-05","25355.5","25350.2769808171","25347.9061586787"
"3872","10:16:00","BULL","0.623193570449075","0.531613005652616","0.706125474993314","16.8695197142742","58.4207515282294","0.0915805647964589","8.86040237710943E-05","25353.25","25350.445628933","25348.1996764463"
"3873","10:16:30","BULL","0.790877384086343","0.648783649106917","1.07773902499321","16.4362499274328","60.5014570593943","0.142093734979426","0.000102745179098631","25355.25","25351.6910517716","25349.0865553335"
"3874","10:17:00","BULL","0.647081496070314","0.586994730143488","0.790877384086343","15.8907966372188","60.5014570593943","0.060086765926826","0.000105113117089217","25355.25","25352.3381332677","25349.6735500636"
"3875","10:17:30","BEAR","-0.0738754701596918","0.184151694622415","-0.0347366857495217","15.4222284581502","53.3618986452873","0.258027164782106","8.21270900285883E-05","25351.25","25351.5824396157","25349.5005589011"
"3876","10:18:00","BULL","0.369308499623003","0.420581691956613","0.562488166207913","14.6148858766039","57.2345182719119","0.0512731923336105","9.20557948513976E-05","25354.25","25352.5881117517","25350.2544739264"
"3877","10:18:30","BULL","0.690591251761361","0.60048094125159","0.732944863259036","13.6726249810073","60.6210969777186","0.0901103105097718","0.00010243791783724","25356.75","25353.6423393671","25351.0454310581"
"3878","10:19:00","BULL","0.23445069358786","0.361886384485842","0.508773069941526","12.4815335853882","57.1091601382035","0.127435690897983","9.39948403466916E-05","25354.75","25353.6949718789","25351.3120793474"
"3879","10:19:30","BULL","0.286864617064566","0.387511717482994","0.461723420859926","11.7375863935194","58.3341562958752","0.100647100418428","9.42918759933689E-05","25355.5","25354.2091092232","25351.8186386839"
"3880","10:20:00","BEAR","-0.269424817441177","0.053553685433144","-0.4404081102075","11.9808376886294","51.873996499419","0.322978502874321","6.78923252993633E-05","25352.0","25353.2124116785","25351.4912399884"
"3881","10:20:30","BULL","0.391131760934513","0.397659683643724","0.36693881892279","11.8109839368667","57.5315804093054","0.00652792270921054","7.95856888547281E-05","25356.0","25354.2399070758","25352.2222330054"
"3882","10:21:00","BULL","0.43158714324818","0.42441318316196","0.527495397302118","10.4623950161296","58.5071416879745","0.00717396008622018","8.24283648511454E-05","25356.75","25354.8078578554","25352.71807476"
"3883","10:21:30","BULL","0.295265513894265","0.345444127171504","0.249768961428344","10.6383107579433","57.371867517786","0.0501786132772395","7.7033362482352E-05","25356.25","25354.9213051875","25352.9682807919"
"3884","10:22:00","BEAR","-0.436105075408705","-0.0774779892490187","-0.477461758830032","10.3947926910603","49.7613172454584","0.358627086159686","4.83752141497555E-05","25351.75","25353.7124728393","25352.4860408979"
"3885","10:22:30","BEAR","-0.117143822026264","0.0636877149408974","-0.254286893592507","12.0484054250146","52.1900894648097","0.180831536967162","4.46572928606138E-05","25353.25","25353.7771471991","25352.6449667081"
"3886","10:23:00","BULL","0.131427781976527","0.176669837328518","-0.117143822026264","12.5263581361106","54.2762798310775","0.0452420553519914","4.28724838323583E-05","25354.5","25353.9085749811","25352.8216365454"
"3887","10:23:30","BEAR","-0.570154128796275","-0.230178537203756","-0.641299490751408","14.6263685539594","46.6262060563487","0.33997559159252","1.4949301245819E-05","25350.0","25352.5656935796","25352.1866961034"
"3888","10:24:00","BULL","0.368221002059727","0.270201278133754","0.338936780295626","15.0123193980353","55.3963439198307","0.0980197239259724","3.58900340972039E-05","25355.5","25353.8430054907","25352.9330878577"
"3889","10:24:30","BULL","0.264081646313571","0.222925872960332","0.322766456607496","15.1298154946561","55.0351231529323","0.0411557733532391","3.66593120412676E-05","25355.25","25354.0616325916","25353.1322042069"
"3890","10:25:00","BULL","0.831769280870503","0.563372841974342","1.1277180099496","13.5071611542767","60.4527876996269","0.268396438896161","6.34641809897732E-05","25359.5","25355.7570382361","25354.1479580012"
"3891","10:25:31","BULL","0.300373213271087","0.292031210767163","0.422678371778602","12.9756341450809","55.9797879326172","0.00834200250392314","5.61096623175552E-05","25357.0","25355.6483205403","25354.2257034977"
"3892","10:26:02","BULL","0.0515450257335033","0.154241390238894","0.118555031451251","12.6726694264483","53.8191753296211","0.102696364505391","4.86442668655144E-05","25355.75","25355.5180473842","25354.2847067927"
"3893","10:26:30","BULL","0.108288905350491","0.180368060558976","0.18790866209747","11.5079509268979","54.5293784822768","0.0720791552084847","4.83620160447477E-05","25356.25","25355.7626999259","25354.5365034247"
"3894","10:27:00","BULL","0.7001702614034","0.512396499234455","0.744652541714458","11.2037000649673","60.271281354671","0.187773762168945","6.7717400218659E-05","25360.25","25357.0992338237","25355.3822332573"
"3895","10:27:30","BULL","0.0480731890856987","0.149537875724491","-0.163466102232633","10.1555128405208","53.586434961205","0.101464686638792","4.74966159624713E-05","25356.5","25356.2836706491","25355.0793901806"
"3896","10:28:00","BULL","0.17982847701569","0.219196400030341","0.275345916357765","9.45902099314512","54.8716323643513","0.0393679230146518","5.02116617471007E-05","25357.5","25356.6907718534","25355.4176341997"
"3897","10:28:36","BULL","0.386801811775513","0.332107400485256","0.361646658835525","8.81227856343912","57.0806138790613","0.0546944112902565","5.57824893120671E-05","25359.0","25357.259391847","25355.8449796954"
"3898","10:29:00","BEAR","-0.0306332283835218","0.114537081160961","0.295892720867414","9.07502911428081","53.4519021587535","0.145170309544483","4.83497420125326E-05","25357.0","25357.1378495277","25355.911897729"
"3899","10:29:30","BULL","0.470804218100966","0.375737631256925","0.242094044344412","8.55271317680523","58.7724181457485","0.095066586844041","5.72197461268685E-05","25360.0","25357.8813810185","25356.4304925031"
"3900","10:30:00","BULL","0.190988575141091","0.229975770685996","0.288986036281131","8.33704653819457","56.6102178612286","0.0389871955449053","5.22673801165794E-05","25358.75","25357.8905514119","25356.5652301785"
"3901","10:30:30","BULL","0.371139412720368","0.335057443317055","0.509170393321256","8.21430166364131","59.069698512114","0.0360819694033125","5.96645643986812E-05","25360.25","25358.5798726428","25357.0669542885"
"3902","10:31:00","BULL","0.0805190236278577","0.173895509935392","0.0984121399924334","9.51280125319316","55.6168853099731","0.0933764863075339","5.08603838835418E-05","25358.75","25358.3876643937","25357.0979926556"
"3903","10:31:30","BULL","0.25182961437531","0.265043783369038","0.307791750903561","8.39573867018865","57.8290872442121","0.0132141689937271","5.4606473652289E-05","25360.0","25358.8667667353","25357.482084058"
"3904","10:32:01","BULL","0.693645717547042","0.509642788125348","0.570011432555475","9.17816357149878","62.7779406674737","0.184002929421695","6.783618634883E-05","25363.0","25359.878594271","25358.1583935128"
"3905","10:32:30","BULL","1.03033823171063","0.724143928484409","1.14819117209117","12.0337847611828","66.8850106564707","0.306194303226221","8.84433380166247E-05","25366.0","25361.3634779573","25359.1206326794"
"3906","10:33:00","BULL","1.05788004082206","0.782161967043066","1.34852004989079","13.4181369330143","68.3327916428843","0.275718073778989","0.000105286718842979","25367.5","25362.7395398163","25360.0694613131"
"3907","10:33:30","BULL","0.960579537531885","0.767761054081348","1.28515276809412","14.8837565086713","68.7771239936095","0.192818483450537","0.000117153393715072","25368.25","25363.9273920811","25360.9562699862"
"3908","10:34:00","BULL","1.04625929103713","0.845434604489128","1.27876135571205","16.779367414422","71.6298889597769","0.200824686548003","0.000131041167006389","25370.0","25365.2918331903","25361.9683712574"
"3909","10:34:31","BULL","0.603964213329164","0.616390946011961","0.682622927401098","18.583008487905","66.4468470041421","0.0124267326827976","0.000123721561604988","25368.25","25365.53216104","25362.3942860129"
"3910","10:35:00","BULL","0.502417000989226","0.559954620086501","0.558509667873295","18.5792675370361","66.4733824697736","0.0575376190972747","0.000120596963141581","25368.25","25365.9891234955","25362.9304311092"
"3911","10:35:30","BULL","0.820159364444407","0.743587059896527","1.00241700098923","20.64983351047","70.1133038608836","0.0765723045478808","0.000132998283044726","25371.0","25367.30928286","25363.935922931"
"3912","10:36:00","BULL","0.171039479999308","0.388188745801017","0.320159364444407","21.9856514798029","61.5129976852836","0.217149265801709","0.000115049214171758","25367.75","25366.98032234","25364.0622069149"
"3913","10:36:31","BULL","0.35894965719126","0.467998434411129","0.216494025455177","21.6996688251646","63.72231966842","0.109048777219868","0.000111601081882855","25369.0","25367.3847265426","25364.5540148731"
