ts_local,event_type,bar_index,signal_type,action_reason,notes
2025-11-19 18:44:00.000,LOGGED,2127,BULL,Written to signals CSV,"price=24694.00,netflow=1.00"
2025-11-19 18:44:00.000,PLOT,2127,BEAR,Triangle drawn on chart,netflow=1.00
2025-11-19 18:44:30.000,LOGGED,2128,BEAR,Written to signals CSV,"price=24686.75,netflow=1.00"
2025-11-19 18:44:30.000,PLOT,2128,BULL,Triangle drawn on chart,netflow=2.04
2025-11-19 18:45:00.000,LOGGED,2129,BULL,Written to signals CSV,"price=24693.50,netflow=2.04"
2025-11-19 18:45:30.000,PLOT,2130,BEAR,Triangle drawn on chart,netflow=0.00
2025-11-19 18:46:00.000,LOGGED,2131,BEAR,Written to signals CSV,"price=24681.75,netflow=0.00"
2025-11-19 18:47:00.000,PLOT,2133,BULL,Triangle drawn on chart,netflow=2.10
2025-11-19 18:47:30.000,LOGGED,2134,BULL,Written to signals CSV,"price=24692.00,netflow=2.10"
2025-11-19 18:50:00.000,PLOT,2139,BEAR,Triangle drawn on chart,netflow=0.50
2025-11-19 18:50:30.000,LOGGED,2140,BEAR,Written to signals CSV,"price=24667.25,netflow=0.50"
2025-11-19 18:55:00.000,PLOT,2149,BULL,Triangle drawn on chart,netflow=1.68
2025-11-19 18:55:30.000,LOGGED,2150,BULL,Written to signals CSV,"price=24684.50,netflow=1.68"
2025-11-19 18:56:30.000,PLOT,2152,BEAR,Triangle drawn on chart,netflow=2.08
2025-11-19 18:57:00.000,LOGGED,2153,BEAR,Written to signals CSV,"price=24677.50,netflow=2.08"
2025-11-19 18:57:00.000,PLOT,2153,BULL,Triangle drawn on chart,netflow=2.47
2025-11-19 18:57:30.000,LOGGED,2154,BULL,Written to signals CSV,"price=24693.00,netflow=2.47"
2025-11-19 19:04:30.000,PLOT,2168,BEAR,Triangle drawn on chart,netflow=0.50
2025-11-19 19:05:00.000,LOGGED,2169,BEAR,Written to signals CSV,"price=24652.75,netflow=0.50"
2025-11-19 19:18:00.000,PLOT,2195,BULL,Triangle drawn on chart,netflow=1.00
2025-11-19 19:18:30.000,LOGGED,2196,BULL,Written to signals CSV,"price=24642.75,netflow=1.00"
2025-11-19 19:18:30.000,PLOT,2196,BEAR,Triangle drawn on chart,netflow=-4.00
2025-11-19 19:19:00.000,LOGGED,2197,BEAR,Written to signals CSV,"price=24618.25,netflow=-4.00"
2025-11-19 19:24:00.000,PLOT,2207,BULL,Triangle drawn on chart,netflow=-4.00
2025-11-19 19:24:30.000,LOGGED,2208,BULL,Written to signals CSV,"price=24623.25,netflow=-4.00"
2025-11-19 19:24:30.000,PLOT,2208,BEAR,Triangle drawn on chart,netflow=-4.00
2025-11-19 19:25:00.000,LOGGED,2209,BEAR,Written to signals CSV,"price=24618.25,netflow=-4.00"
2025-11-19 19:29:30.000,PLOT,2218,BULL,Triangle drawn on chart,netflow=2.27
2025-11-19 19:30:00.000,LOGGED,2219,BULL,Written to signals CSV,"price=24643.50,netflow=2.27"
2025-11-19 19:30:00.000,PLOT,2219,BEAR,Triangle drawn on chart,netflow=0.12
2025-11-19 19:30:30.000,LOGGED,2220,BEAR,Written to signals CSV,"price=24627.25,netflow=0.12"
2025-11-19 19:43:30.000,PLOT,2246,BULL,Triangle drawn on chart,netflow=1.34
2025-11-19 19:44:00.000,LOGGED,2247,BULL,Written to signals CSV,"price=24613.00,netflow=1.34"
2025-11-19 20:08:30.000,PLOT,2296,BEAR,Triangle drawn on chart,netflow=-1.00
2025-11-19 20:09:00.000,LOGGED,2297,BEAR,Written to signals CSV,"price=24631.00,netflow=-1.00"
2025-11-19 20:09:30.000,PLOT,2298,BULL,Triangle drawn on chart,netflow=0.53
2025-11-19 20:10:00.000,LOGGED,2299,BULL,Written to signals CSV,"price=24644.00,netflow=0.53"
2025-11-19 20:20:30.000,PLOT,2320,BEAR,Triangle drawn on chart,netflow=-1.00
2025-11-19 20:21:00.000,LOGGED,2321,BEAR,Written to signals CSV,"price=24629.75,netflow=-1.00"
2025-11-19 20:22:00.000,PLOT,2323,BULL,Triangle drawn on chart,netflow=0.50
2025-11-19 20:22:30.000,LOGGED,2324,BULL,Written to signals CSV,"price=24651.00,netflow=0.50"
2025-11-19 20:28:00.000,PLOT,2335,BEAR,Triangle drawn on chart,netflow=0.50
2025-11-19 20:28:30.000,LOGGED,2336,BEAR,Written to signals CSV,"price=24632.00,netflow=0.50"
2025-11-19 20:36:00.000,PLOT,2351,BULL,Triangle drawn on chart,netflow=-0.50
2025-11-19 20:36:30.000,LOGGED,2352,BULL,Written to signals CSV,"price=24633.50,netflow=-0.50"
2025-11-19 20:44:30.000,PLOT,2368,BEAR,Triangle drawn on chart,netflow=-2.00
2025-11-19 20:45:00.000,LOGGED,2369,BEAR,Written to signals CSV,"price=24629.25,netflow=-2.00"
2025-11-19 20:51:30.000,PLOT,2382,BULL,Triangle drawn on chart,netflow=-1.00
2025-11-19 20:52:00.000,LOGGED,2383,BULL,Written to signals CSV,"price=24634.00,netflow=-1.00"
2025-11-19 21:04:30.000,PLOT,2408,BEAR,Triangle drawn on chart,netflow=0.50
2025-11-19 21:05:00.000,LOGGED,2409,BEAR,Written to signals CSV,"price=24660.25,netflow=0.50"
2025-11-19 21:10:00.000,PLOT,2419,BULL,Triangle drawn on chart,netflow=1.00
2025-11-19 21:10:30.000,LOGGED,2420,BULL,Written to signals CSV,"price=24667.25,netflow=1.00"
2025-11-19 21:10:30.000,PLOT,2420,BEAR,Triangle drawn on chart,netflow=-0.50
2025-11-19 21:11:00.000,LOGGED,2421,BEAR,Written to signals CSV,"price=24652.50,netflow=-0.50"
2025-11-19 21:14:00.000,PLOT,2427,BULL,Triangle drawn on chart,netflow=1.00
2025-11-19 21:14:30.000,LOGGED,2428,BULL,Written to signals CSV,"price=24659.25,netflow=1.00"
2025-11-19 21:14:30.000,PLOT,2428,BEAR,Triangle drawn on chart,netflow=1.00
2025-11-19 21:15:00.000,LOGGED,2429,BEAR,Written to signals CSV,"price=24652.50,netflow=1.00"
2025-11-19 21:15:00.000,PLOT,2429,BULL,Triangle drawn on chart,netflow=2.14
2025-11-19 21:15:30.000,LOGGED,2430,BULL,Written to signals CSV,"price=24664.25,netflow=2.14"
2025-11-19 21:16:30.000,PLOT,2432,BEAR,Triangle drawn on chart,netflow=0.52
2025-11-19 21:17:00.000,LOGGED,2433,BEAR,Written to signals CSV,"price=24652.75,netflow=0.52"
2025-11-19 21:46:00.000,PLOT,2491,BULL,Triangle drawn on chart,netflow=2.40
2025-11-19 21:46:30.000,LOGGED,2492,BULL,Written to signals CSV,"price=24606.25,netflow=2.40"
2025-11-19 21:48:00.000,PLOT,2495,BEAR,Triangle drawn on chart,netflow=2.39
2025-11-19 21:48:30.000,LOGGED,2496,BEAR,Written to signals CSV,"price=24599.00,netflow=2.39"
2025-11-19 21:50:00.000,PLOT,2499,BULL,Triangle drawn on chart,netflow=2.40
2025-11-19 21:50:30.000,LOGGED,2500,BULL,Written to signals CSV,"price=24602.75,netflow=2.40"
2025-11-19 22:42:30.000,PLOT,2604,BEAR,Triangle drawn on chart,netflow=-2.00
2025-11-19 22:43:00.000,LOGGED,2605,BEAR,Written to signals CSV,"price=24761.25,netflow=-2.00"
2025-11-19 22:56:00.000,PLOT,2631,BULL,Triangle drawn on chart,netflow=1.57
2025-11-19 22:56:30.000,LOGGED,2632,BULL,Written to signals CSV,"price=24755.00,netflow=1.57"
2025-11-19 22:57:00.000,PLOT,2633,BEAR,Triangle drawn on chart,netflow=-0.50
2025-11-19 22:57:30.000,LOGGED,2634,BEAR,Written to signals CSV,"price=24742.25,netflow=-0.50"
2025-11-19 23:11:00.000,PLOT,2661,BULL,Triangle drawn on chart,netflow=-3.01
2025-11-19 23:11:30.000,LOGGED,2662,BULL,Written to signals CSV,"price=24718.75,netflow=-3.01"
2025-11-19 23:18:30.000,PLOT,2676,BEAR,Triangle drawn on chart,netflow=-3.50
2025-11-19 23:19:00.000,LOGGED,2677,BEAR,Written to signals CSV,"price=24707.25,netflow=-3.50"
2025-11-19 23:20:30.000,PLOT,2680,BULL,Triangle drawn on chart,netflow=-0.07
2025-11-19 23:21:00.000,LOGGED,2681,BULL,Written to signals CSV,"price=24737.75,netflow=-0.07"
2025-11-20 01:24:30.000,PLOT,2808,BEAR,Triangle drawn on chart,netflow=-0.50
2025-11-20 01:25:00.000,LOGGED,2809,BEAR,Written to signals CSV,"price=25051.25,netflow=-0.50"
2025-11-20 01:27:30.000,PLOT,2814,BULL,Triangle drawn on chart,netflow=0.50
2025-11-20 01:28:00.000,LOGGED,2815,BULL,Written to signals CSV,"price=25053.00,netflow=0.50"
2025-11-20 01:29:30.000,PLOT,2818,BEAR,Triangle drawn on chart,netflow=0.50
2025-11-20 01:30:00.000,LOGGED,2819,BEAR,Written to signals CSV,"price=25042.50,netflow=0.50"
2025-11-20 01:31:00.000,PLOT,2821,BULL,Triangle drawn on chart,netflow=-1.50
2025-11-20 01:31:30.000,LOGGED,2822,BULL,Written to signals CSV,"price=25049.25,netflow=-1.50"
2025-11-20 01:31:30.000,PLOT,2822,BEAR,Triangle drawn on chart,netflow=-0.50
2025-11-20 01:32:00.000,LOGGED,2823,BEAR,Written to signals CSV,"price=25044.00,netflow=-0.50"
2025-11-20 01:32:30.000,PLOT,2824,BULL,Triangle drawn on chart,netflow=-1.00
2025-11-20 01:33:00.000,LOGGED,2825,BULL,Written to signals CSV,"price=25050.75,netflow=-1.00"
2025-11-20 01:33:00.000,PLOT,2825,BEAR,Triangle drawn on chart,netflow=-1.00
2025-11-20 01:33:30.000,LOGGED,2826,BEAR,Written to signals CSV,"price=25048.50,netflow=-1.00"
2025-11-20 01:33:30.000,PLOT,2826,BULL,Triangle drawn on chart,netflow=0.00
2025-11-20 01:34:00.000,LOGGED,2827,BULL,Written to signals CSV,"price=25054.25,netflow=0.00"
2025-11-20 02:07:00.000,PLOT,2893,BEAR,Triangle drawn on chart,netflow=-0.50
2025-11-20 02:07:30.000,LOGGED,2894,BEAR,Written to signals CSV,"price=25097.00,netflow=-0.50"
2025-11-20 02:08:00.000,PLOT,2895,BULL,Triangle drawn on chart,netflow=-0.50
2025-11-20 02:08:30.000,LOGGED,2896,BULL,Written to signals CSV,"price=25100.25,netflow=-0.50"
2025-11-20 02:09:00.000,PLOT,2897,BEAR,Triangle drawn on chart,netflow=-0.50
2025-11-20 02:09:30.000,LOGGED,2898,BEAR,Written to signals CSV,"price=25098.75,netflow=-0.50"
2025-11-20 02:09:30.000,PLOT,2898,BULL,Triangle drawn on chart,netflow=0.50
2025-11-20 02:10:00.000,LOGGED,2899,BULL,Written to signals CSV,"price=25103.25,netflow=0.50"
2025-11-20 02:11:00.000,PLOT,2901,BEAR,Triangle drawn on chart,netflow=-0.50
2025-11-20 02:11:30.000,LOGGED,2902,BEAR,Written to signals CSV,"price=25093.25,netflow=-0.50"
2025-11-20 02:13:00.000,PLOT,2905,BULL,Triangle drawn on chart,netflow=1.00
2025-11-20 02:13:30.000,LOGGED,2906,BULL,Written to signals CSV,"price=25104.75,netflow=1.00"
2025-11-20 02:15:00.000,PLOT,2909,BEAR,Triangle drawn on chart,netflow=1.00
2025-11-20 02:15:30.000,LOGGED,2910,BEAR,Written to signals CSV,"price=25099.75,netflow=1.00"
2025-11-20 02:15:30.000,PLOT,2910,BULL,Triangle drawn on chart,netflow=1.00
2025-11-20 02:16:00.000,LOGGED,2911,BULL,Written to signals CSV,"price=25100.00,netflow=1.00"
2025-11-20 02:51:30.000,PLOT,2982,BEAR,Triangle drawn on chart,netflow=-2.00
2025-11-20 02:52:00.000,LOGGED,2983,BEAR,Written to signals CSV,"price=25137.25,netflow=-2.00"
2025-11-20 03:08:30.000,PLOT,3016,BULL,Triangle drawn on chart,netflow=0.81
2025-11-20 03:09:00.000,LOGGED,3017,BULL,Written to signals CSV,"price=25129.50,netflow=0.81"
2025-11-20 03:12:00.000,PLOT,3023,BEAR,Triangle drawn on chart,netflow=0.25
2025-11-20 03:12:30.000,LOGGED,3024,BEAR,Written to signals CSV,"price=25130.75,netflow=0.25"
2025-11-20 03:17:00.000,PLOT,3033,BULL,Triangle drawn on chart,netflow=3.74
2025-11-20 03:17:30.000,LOGGED,3034,BULL,Written to signals CSV,"price=25142.75,netflow=3.74"
2025-11-20 03:24:00.000,PLOT,3047,BEAR,Triangle drawn on chart,netflow=1.61
2025-11-20 03:24:30.000,LOGGED,3048,BEAR,Written to signals CSV,"price=25132.75,netflow=1.61"
2025-11-20 03:24:30.000,PLOT,3048,BULL,Triangle drawn on chart,netflow=0.57
2025-11-20 03:25:00.000,LOGGED,3049,BULL,Written to signals CSV,"price=25132.50,netflow=0.57"
2025-11-20 03:41:30.000,PLOT,3082,BEAR,Triangle drawn on chart,netflow=-1.50
2025-11-20 03:42:00.000,LOGGED,3083,BEAR,Written to signals CSV,"price=25141.25,netflow=-1.50"
2025-11-20 03:47:00.000,PLOT,3093,BULL,Triangle drawn on chart,netflow=-1.00
2025-11-20 03:47:30.000,LOGGED,3094,BULL,Written to signals CSV,"price=25146.50,netflow=-1.00"
2025-11-20 03:58:00.000,PLOT,3115,BEAR,Triangle drawn on chart,netflow=-2.00
2025-11-20 03:58:30.000,LOGGED,3116,BEAR,Written to signals CSV,"price=25143.00,netflow=-2.00"
2025-11-20 03:58:30.000,PLOT,3116,BULL,Triangle drawn on chart,netflow=0.61
2025-11-20 03:59:00.000,LOGGED,3117,BULL,Written to signals CSV,"price=25150.50,netflow=0.61"
2025-11-20 04:09:30.000,PLOT,3138,BEAR,Triangle drawn on chart,netflow=-2.50
2025-11-20 04:10:00.000,LOGGED,3139,BEAR,Written to signals CSV,"price=25153.00,netflow=-2.50"
2025-11-20 04:34:00.000,PLOT,3187,BULL,Triangle drawn on chart,netflow=0.97
2025-11-20 04:34:30.000,LOGGED,3188,BULL,Written to signals CSV,"price=25144.75,netflow=0.97"
2025-11-20 04:44:00.000,PLOT,3207,BEAR,Triangle drawn on chart,netflow=-2.50
2025-11-20 04:44:30.000,LOGGED,3208,BEAR,Written to signals CSV,"price=25145.25,netflow=-2.50"
2025-11-20 04:46:00.000,PLOT,3211,BULL,Triangle drawn on chart,netflow=-0.19
2025-11-20 04:46:30.000,LOGGED,3212,BULL,Written to signals CSV,"price=25153.75,netflow=-0.19"
2025-11-20 05:15:00.000,PLOT,3269,BEAR,Triangle drawn on chart,netflow=-1.00
2025-11-20 05:15:30.000,LOGGED,3270,BEAR,Written to signals CSV,"price=25179.50,netflow=-1.00"
2025-11-20 05:19:00.000,PLOT,3277,BULL,Triangle drawn on chart,netflow=-1.00
2025-11-20 05:19:30.000,LOGGED,3278,BULL,Written to signals CSV,"price=25185.50,netflow=-1.00"
2025-11-20 05:32:00.000,PLOT,3303,BEAR,Triangle drawn on chart,netflow=-1.50
2025-11-20 05:32:30.000,LOGGED,3304,BEAR,Written to signals CSV,"price=25184.00,netflow=-1.50"
2025-11-20 05:35:30.000,PLOT,3310,BULL,Triangle drawn on chart,netflow=-1.00
2025-11-20 05:36:00.000,LOGGED,3311,BULL,Written to signals CSV,"price=25183.75,netflow=-1.00"
2025-11-20 05:37:30.000,PLOT,3314,BEAR,Triangle drawn on chart,netflow=-1.00
2025-11-20 05:38:00.000,LOGGED,3315,BEAR,Written to signals CSV,"price=25180.00,netflow=-1.00"
2025-11-20 05:50:00.000,PLOT,3339,BULL,Triangle drawn on chart,netflow=0.50
2025-11-20 05:50:30.000,LOGGED,3340,BULL,Written to signals CSV,"price=25174.50,netflow=0.50"
2025-11-20 05:57:00.000,PLOT,3353,BEAR,Triangle drawn on chart,netflow=0.50
2025-11-20 05:57:30.000,LOGGED,3354,BEAR,Written to signals CSV,"price=25166.25,netflow=0.50"
2025-11-20 06:11:30.000,PLOT,3382,BULL,Triangle drawn on chart,netflow=1.38
2025-11-20 06:12:00.000,LOGGED,3383,BULL,Written to signals CSV,"price=25173.25,netflow=1.38"
2025-11-20 06:15:00.000,PLOT,3389,BEAR,Triangle drawn on chart,netflow=1.17
2025-11-20 06:15:30.000,LOGGED,3390,BEAR,Written to signals CSV,"price=25166.50,netflow=1.17"
2025-11-20 06:23:30.000,PLOT,3406,BULL,Triangle drawn on chart,netflow=2.07
2025-11-20 06:24:00.000,LOGGED,3407,BULL,Written to signals CSV,"price=25171.00,netflow=2.07"
2025-11-20 06:28:00.000,PLOT,3415,BEAR,Triangle drawn on chart,netflow=1.43
2025-11-20 06:28:30.000,LOGGED,3416,BEAR,Written to signals CSV,"price=25166.50,netflow=1.43"
2025-11-20 06:32:00.000,PLOT,3423,BULL,Triangle drawn on chart,netflow=3.92
2025-11-20 06:32:30.000,LOGGED,3424,BULL,Written to signals CSV,"price=25179.00,netflow=3.92"
2025-11-20 06:52:30.000,PLOT,3464,BEAR,Triangle drawn on chart,netflow=1.25
2025-11-20 06:53:00.000,LOGGED,3465,BEAR,Written to signals CSV,"price=25183.25,netflow=1.25"
2025-11-20 06:53:30.000,PLOT,3466,BULL,Triangle drawn on chart,netflow=-0.49
2025-11-20 06:54:00.000,LOGGED,3467,BULL,Written to signals CSV,"price=25181.00,netflow=-0.49"
2025-11-20 06:54:30.000,PLOT,3468,BEAR,Triangle drawn on chart,netflow=-1.50
2025-11-20 06:55:00.000,LOGGED,3469,BEAR,Written to signals CSV,"price=25181.00,netflow=-1.50"
2025-11-20 06:55:30.000,PLOT,3470,BULL,Triangle drawn on chart,netflow=0.19
2025-11-20 06:56:00.000,LOGGED,3471,BULL,Written to signals CSV,"price=25183.75,netflow=0.19"
2025-11-20 06:58:30.000,PLOT,3476,BEAR,Triangle drawn on chart,netflow=-1.00
2025-11-20 06:59:00.000,LOGGED,3477,BEAR,Written to signals CSV,"price=25182.00,netflow=-1.00"
2025-11-20 06:59:00.000,PLOT,3477,BULL,Triangle drawn on chart,netflow=0.23
2025-11-20 06:59:30.000,LOGGED,3478,BULL,Written to signals CSV,"price=25184.25,netflow=0.23"
2025-11-20 07:15:30.000,PLOT,3510,BEAR,Triangle drawn on chart,netflow=-0.50
2025-11-20 07:16:00.000,LOGGED,3511,BEAR,Written to signals CSV,"price=25188.75,netflow=-0.50"
2025-11-20 07:21:00.000,PLOT,3521,BULL,Triangle drawn on chart,netflow=-1.00
2025-11-20 07:21:30.000,LOGGED,3522,BULL,Written to signals CSV,"price=25191.25,netflow=-1.00"
2025-11-20 07:21:30.000,PLOT,3522,BEAR,Triangle drawn on chart,netflow=-2.50
2025-11-20 07:22:00.000,LOGGED,3523,BEAR,Written to signals CSV,"price=25188.50,netflow=-2.50"
2025-11-20 07:22:30.000,PLOT,3524,BULL,Triangle drawn on chart,netflow=-1.00
2025-11-20 07:23:00.000,LOGGED,3525,BULL,Written to signals CSV,"price=25190.00,netflow=-1.00"
2025-11-20 07:23:00.000,PLOT,3525,BEAR,Triangle drawn on chart,netflow=-1.00
2025-11-20 07:23:30.000,LOGGED,3526,BEAR,Written to signals CSV,"price=25192.50,netflow=-1.00"
2025-11-20 07:23:30.000,PLOT,3526,BULL,Triangle drawn on chart,netflow=1.22
2025-11-20 07:24:00.000,LOGGED,3527,BULL,Written to signals CSV,"price=25194.00,netflow=1.22"
2025-11-20 07:26:30.000,PLOT,3532,BEAR,Triangle drawn on chart,netflow=-1.50
2025-11-20 07:27:00.000,LOGGED,3533,BEAR,Written to signals CSV,"price=25187.50,netflow=-1.50"
2025-11-20 07:41:00.000,PLOT,3561,BULL,Triangle drawn on chart,netflow=3.34
2025-11-20 07:41:30.000,LOGGED,3562,BULL,Written to signals CSV,"price=25184.00,netflow=3.34"
2025-11-20 07:43:30.000,PLOT,3566,BEAR,Triangle drawn on chart,netflow=1.20
2025-11-20 07:44:00.000,LOGGED,3567,BEAR,Written to signals CSV,"price=25180.50,netflow=1.20"
2025-11-20 07:48:00.000,PLOT,3575,BULL,Triangle drawn on chart,netflow=0.50
2025-11-20 07:48:30.000,LOGGED,3576,BULL,Written to signals CSV,"price=25180.00,netflow=0.50"
2025-11-20 07:48:30.000,PLOT,3576,BEAR,Triangle drawn on chart,netflow=1.72
2025-11-20 07:49:00.000,LOGGED,3577,BEAR,Written to signals CSV,"price=25183.50,netflow=1.72"
2025-11-20 08:03:30.000,PLOT,3606,BULL,Triangle drawn on chart,netflow=2.43
2025-11-20 08:04:00.000,LOGGED,3607,BULL,Written to signals CSV,"price=25176.75,netflow=2.43"
2025-11-20 08:06:30.000,PLOT,3612,BEAR,Triangle drawn on chart,netflow=-4.00
2025-11-20 08:07:00.000,LOGGED,3613,BEAR,Written to signals CSV,"price=25164.25,netflow=-4.00"
2025-11-20 08:12:00.000,PLOT,3623,BULL,Triangle drawn on chart,netflow=-1.00
2025-11-20 08:12:30.000,LOGGED,3624,BULL,Written to signals CSV,"price=25173.75,netflow=-1.00"
2025-11-20 08:13:30.000,PLOT,3626,BEAR,Triangle drawn on chart,netflow=0.73
2025-11-20 08:14:00.000,LOGGED,3627,BEAR,Written to signals CSV,"price=25173.25,netflow=0.73"
2025-11-20 08:15:00.000,PLOT,3629,BULL,Triangle drawn on chart,netflow=0.59
2025-11-20 08:15:30.000,LOGGED,3630,BULL,Written to signals CSV,"price=25174.75,netflow=0.59"
2025-11-20 08:16:30.000,PLOT,3632,BEAR,Triangle drawn on chart,netflow=-1.50
2025-11-20 08:17:00.000,LOGGED,3633,BEAR,Written to signals CSV,"price=25164.50,netflow=-1.50"
2025-11-20 08:20:00.000,PLOT,3639,BULL,Triangle drawn on chart,netflow=-1.00
2025-11-20 08:20:30.000,LOGGED,3640,BULL,Written to signals CSV,"price=25168.25,netflow=-1.00"
2025-11-20 08:21:00.000,PLOT,3641,BEAR,Triangle drawn on chart,netflow=-4.00
2025-11-20 08:21:30.000,LOGGED,3642,BEAR,Written to signals CSV,"price=25159.25,netflow=-4.00"
2025-11-20 08:31:30.000,PLOT,3662,BULL,Triangle drawn on chart,netflow=-1.50
2025-11-20 08:32:00.000,LOGGED,3663,BULL,Written to signals CSV,"price=25160.50,netflow=-1.50"
2025-11-20 08:34:00.000,PLOT,3667,BEAR,Triangle drawn on chart,netflow=-2.50
2025-11-20 08:34:30.000,LOGGED,3668,BEAR,Written to signals CSV,"price=25147.50,netflow=-2.50"
2025-11-20 08:36:00.000,PLOT,3671,BULL,Triangle drawn on chart,netflow=-0.67
2025-11-20 08:36:30.000,LOGGED,3672,BULL,Written to signals CSV,"price=25159.25,netflow=-0.67"
2025-11-20 08:49:00.000,PLOT,3697,BEAR,Triangle drawn on chart,netflow=-4.00
2025-11-20 08:49:30.000,LOGGED,3698,BEAR,Written to signals CSV,"price=25164.25,netflow=-4.00"
2025-11-20 08:55:00.000,PLOT,3709,BULL,Triangle drawn on chart,netflow=1.58
2025-11-20 08:55:30.000,LOGGED,3710,BULL,Written to signals CSV,"price=25176.25,netflow=1.58"
2025-11-20 09:03:30.000,PLOT,3726,BEAR,Triangle drawn on chart,netflow=-1.50
2025-11-20 09:04:00.000,LOGGED,3727,BEAR,Written to signals CSV,"price=25169.25,netflow=-1.50"
2025-11-20 09:06:30.000,PLOT,3732,BULL,Triangle drawn on chart,netflow=2.79
2025-11-20 09:07:00.000,LOGGED,3733,BULL,Written to signals CSV,"price=25180.00,netflow=2.79"
2025-11-20 09:09:00.000,PLOT,3737,BEAR,Triangle drawn on chart,netflow=-3.00
2025-11-20 09:09:30.000,LOGGED,3738,BEAR,Written to signals CSV,"price=25165.75,netflow=-3.00"
2025-11-20 09:11:30.000,PLOT,3742,BULL,Triangle drawn on chart,netflow=0.64
2025-11-20 09:12:00.000,LOGGED,3743,BULL,Written to signals CSV,"price=25175.25,netflow=0.64"
2025-11-20 09:37:00.000,PLOT,3793,BEAR,Triangle drawn on chart,netflow=-3.00
2025-11-20 09:37:30.000,LOGGED,3794,BEAR,Written to signals CSV,"price=25181.50,netflow=-3.00"
2025-11-20 10:30:00.000,PLOT,3899,BULL,Triangle drawn on chart,netflow=0.53
2025-11-20 10:30:30.000,LOGGED,3900,BULL,Written to signals CSV,"price=25156.00,netflow=0.53"
2025-11-20 10:32:30.000,PLOT,3904,BEAR,Triangle drawn on chart,netflow=-3.00
2025-11-20 10:33:00.000,LOGGED,3905,BEAR,Written to signals CSV,"price=25138.50,netflow=-3.00"
2025-11-20 10:36:30.000,PLOT,3912,BULL,Triangle drawn on chart,netflow=1.61
2025-11-20 10:37:00.000,LOGGED,3913,BULL,Written to signals CSV,"price=25159.00,netflow=1.61"
2025-11-20 10:41:00.000,PLOT,3921,BEAR,Triangle drawn on chart,netflow=1.41
2025-11-20 10:41:30.000,LOGGED,3922,BEAR,Written to signals CSV,"price=25152.00,netflow=1.41"
2025-11-20 10:43:30.000,PLOT,3926,BULL,Triangle drawn on chart,netflow=3.39
2025-11-20 10:44:00.000,LOGGED,3927,BULL,Written to signals CSV,"price=25161.00,netflow=3.39"
2025-11-20 10:52:00.000,PLOT,3943,BEAR,Triangle drawn on chart,netflow=-0.50
2025-11-20 10:52:30.000,LOGGED,3944,BEAR,Written to signals CSV,"price=25161.25,netflow=-0.50"
2025-11-20 11:43:30.000,PLOT,4046,BULL,Triangle drawn on chart,netflow=3.22
2025-11-20 11:44:00.000,LOGGED,4047,BULL,Written to signals CSV,"price=25090.75,netflow=3.22"
2025-11-20 11:45:30.000,PLOT,4050,BEAR,Triangle drawn on chart,netflow=-4.00
2025-11-20 11:46:00.000,LOGGED,4051,BEAR,Written to signals CSV,"price=25074.25,netflow=-4.00"
2025-11-20 12:18:00.000,PLOT,4115,BULL,Triangle drawn on chart,netflow=2.37
2025-11-20 12:18:30.000,LOGGED,4116,BULL,Written to signals CSV,"price=25053.50,netflow=2.37"
2025-11-20 13:02:00.000,PLOT,4203,BEAR,Triangle drawn on chart,netflow=0.50
2025-11-20 13:02:30.000,LOGGED,4204,BEAR,Written to signals CSV,"price=25101.75,netflow=0.50"
2025-11-20 13:12:00.000,PLOT,4223,BULL,Triangle drawn on chart,netflow=0.50
2025-11-20 13:12:30.000,LOGGED,4224,BULL,Written to signals CSV,"price=25092.00,netflow=0.50"
2025-11-20 13:14:30.000,PLOT,4228,BEAR,Triangle drawn on chart,netflow=-3.50
2025-11-20 13:15:00.000,LOGGED,4229,BEAR,Written to signals CSV,"price=25079.50,netflow=-3.50"
2025-11-20 13:33:00.000,PLOT,4265,BULL,Triangle drawn on chart,netflow=0.24
2025-11-20 13:33:30.000,LOGGED,4266,BULL,Written to signals CSV,"price=25075.25,netflow=0.24"
2025-11-20 13:50:30.000,PLOT,4300,BEAR,Triangle drawn on chart,netflow=-3.00
2025-11-20 13:51:00.000,LOGGED,4301,BEAR,Written to signals CSV,"price=25086.50,netflow=-3.00"
2025-11-20 13:59:30.000,PLOT,4318,BULL,Triangle drawn on chart,netflow=-2.50
2025-11-20 14:00:00.000,LOGGED,4319,BULL,Written to signals CSV,"price=25090.50,netflow=-2.50"
2025-11-20 14:00:00.000,PLOT,4319,BEAR,Triangle drawn on chart,netflow=-2.50
2025-11-20 14:00:30.000,LOGGED,4320,BEAR,Written to signals CSV,"price=25088.50,netflow=-2.50"
2025-11-20 14:01:00.000,PLOT,4321,BULL,Triangle drawn on chart,netflow=0.96
2025-11-20 14:01:30.000,LOGGED,4322,BULL,Written to signals CSV,"price=25096.50,netflow=0.96"
2025-11-20 14:02:30.000,PLOT,4324,BEAR,Triangle drawn on chart,netflow=-1.44
2025-11-20 14:03:00.000,LOGGED,4325,BEAR,Written to signals CSV,"price=25087.50,netflow=-1.44"
2025-11-20 14:19:30.000,PLOT,4358,BULL,Triangle drawn on chart,netflow=2.72
2025-11-20 14:20:00.000,LOGGED,4359,BULL,Written to signals CSV,"price=25098.00,netflow=2.72"
2025-11-20 14:27:00.000,PLOT,4373,BEAR,Triangle drawn on chart,netflow=-2.85
