timestamp,event,CurrentBar,EnableLogging,LogDrawnSignals,LogFolder,logInitialized,signalDrawInitialized,State,Instrument,AdditionalInfo
2025-11-18 01:26:46.362,FlushCachedBar_Logging,210,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=209}
2025-11-18 01:26:47.188,FlushCachedBar_Called,211,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=210; CurrentBar=211}
2025-11-18 01:26:47.244,FlushCachedBar_Logging,211,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=210}
2025-11-18 01:26:48.061,FlushCachedBar_Called,212,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=211; CurrentBar=212}
2025-11-18 01:26:48.125,FlushCachedBar_Logging,212,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=211}
2025-11-18 01:26:49.039,FlushCachedBar_Called,213,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=212; CurrentBar=213}
2025-11-18 01:26:49.084,FlushCachedBar_Logging,213,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=212}
2025-11-18 01:26:49.928,FlushCachedBar_Called,214,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=213; CurrentBar=214}
2025-11-18 01:26:50.009,FlushCachedBar_Logging,214,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=213}
2025-11-18 01:26:50.903,FlushCachedBar_Called,215,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=214; CurrentBar=215}
2025-11-18 01:26:50.976,FlushCachedBar_Logging,215,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=214}
2025-11-18 01:26:51.774,FlushCachedBar_Called,216,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=215; CurrentBar=216}
2025-11-18 01:26:51.817,FlushCachedBar_Logging,216,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=215}
2025-11-18 01:26:52.735,FlushCachedBar_Called,217,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=216; CurrentBar=217}
2025-11-18 01:26:52.825,FlushCachedBar_Logging,217,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=216}
2025-11-18 01:26:53.785,FlushCachedBar_Called,218,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=217; CurrentBar=218}
2025-11-18 01:26:53.855,FlushCachedBar_Logging,218,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=217}
2025-11-18 01:26:55.161,FlushCachedBar_Called,219,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=218; CurrentBar=219}
2025-11-18 01:26:55.206,FlushCachedBar_Logging,219,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=218}
2025-11-18 01:26:56.119,FlushCachedBar_Called,220,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=219; CurrentBar=220}
2025-11-18 01:26:56.176,FlushCachedBar_Logging,220,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=219}
2025-11-18 01:26:57.281,FlushCachedBar_Called,221,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=220; CurrentBar=221}
2025-11-18 01:26:57.347,FlushCachedBar_Logging,221,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=220}
2025-11-18 01:26:58.232,FlushCachedBar_Called,222,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=221; CurrentBar=222}
2025-11-18 01:26:58.288,FlushCachedBar_Logging,222,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=221}
2025-11-18 01:26:59.127,FlushCachedBar_Called,223,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=222; CurrentBar=223}
2025-11-18 01:26:59.179,FlushCachedBar_Logging,223,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=222}
2025-11-18 01:26:59.938,FlushCachedBar_Called,224,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=223; CurrentBar=224}
2025-11-18 01:27:00.009,FlushCachedBar_Logging,224,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=223}
2025-11-18 01:27:00.847,FlushCachedBar_Called,225,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=224; CurrentBar=225}
2025-11-18 01:27:00.915,FlushCachedBar_Logging,225,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=224}
2025-11-18 01:27:01.739,FlushCachedBar_Called,226,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=225; CurrentBar=226}
2025-11-18 01:27:01.775,FlushCachedBar_Logging,226,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=225}
2025-11-18 01:27:02.559,FlushCachedBar_Called,227,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=226; CurrentBar=227}
2025-11-18 01:27:02.606,FlushCachedBar_Logging,227,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=226}
2025-11-18 01:27:03.380,FlushCachedBar_Called,228,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=227; CurrentBar=228}
2025-11-18 01:27:03.437,FlushCachedBar_Logging,228,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=227}
2025-11-18 01:27:04.203,FlushCachedBar_Called,229,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=228; CurrentBar=229}
2025-11-18 01:27:04.265,FlushCachedBar_Logging,229,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=228}
2025-11-18 01:27:04.886,FlushCachedBar_Called,230,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=229; CurrentBar=230}
2025-11-18 01:27:04.967,FlushCachedBar_Logging,230,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=229}
2025-11-18 01:27:05.746,FlushCachedBar_Called,231,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=230; CurrentBar=231}
2025-11-18 01:27:05.811,FlushCachedBar_Logging,231,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=230}
2025-11-18 01:27:06.818,FlushCachedBar_Called,232,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=231; CurrentBar=232}
2025-11-18 01:27:06.834,FlushCachedBar_Logging,232,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=231}
2025-11-18 01:27:07.484,FlushCachedBar_Called,233,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=232; CurrentBar=233}
2025-11-18 01:27:07.550,FlushCachedBar_Logging,233,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=232}
2025-11-18 01:27:08.414,FlushCachedBar_Called,234,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=233; CurrentBar=234}
2025-11-18 01:27:08.479,FlushCachedBar_Logging,234,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=233}
2025-11-18 01:27:09.151,FlushCachedBar_Called,235,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=234; CurrentBar=235}
2025-11-18 01:27:09.190,FlushCachedBar_Logging,235,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=234}
2025-11-18 01:27:09.908,FlushCachedBar_Called,236,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=235; CurrentBar=236}
2025-11-18 01:27:09.943,FlushCachedBar_Logging,236,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=235}
2025-11-18 01:27:10.717,FlushCachedBar_Called,237,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=236; CurrentBar=237}
2025-11-18 01:27:10.753,FlushCachedBar_Logging,237,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=236}
2025-11-18 01:27:11.419,FlushCachedBar_Called,238,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=237; CurrentBar=238}
2025-11-18 01:27:11.513,FlushCachedBar_Logging,238,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=237}
2025-11-18 01:27:12.211,FlushCachedBar_Called,239,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=238; CurrentBar=239}
2025-11-18 01:27:12.282,FlushCachedBar_Logging,239,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=238}
2025-11-18 01:27:13.509,FlushCachedBar_Called,240,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=239; CurrentBar=240}
2025-11-18 01:27:13.537,FlushCachedBar_Logging,240,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=239}
2025-11-18 01:27:14.376,FlushCachedBar_Called,241,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=240; CurrentBar=241}
2025-11-18 01:27:14.415,FlushCachedBar_Logging,241,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=240}
2025-11-18 01:27:15.131,FlushCachedBar_Called,242,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=241; CurrentBar=242}
2025-11-18 01:27:15.168,FlushCachedBar_Logging,242,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=241}
2025-11-18 01:27:16.218,FlushCachedBar_Called,243,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=242; CurrentBar=243}
2025-11-18 01:27:16.245,FlushCachedBar_Logging,243,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=242}
2025-11-18 01:27:17.042,FlushCachedBar_Called,244,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=243; CurrentBar=244}
2025-11-18 01:27:17.079,FlushCachedBar_Logging,244,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=243}
2025-11-18 01:27:18.115,FlushCachedBar_Called,245,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=244; CurrentBar=245}
2025-11-18 01:27:18.163,FlushCachedBar_Logging,245,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=244}
2025-11-18 01:27:18.880,FlushCachedBar_Called,246,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=245; CurrentBar=246}
2025-11-18 01:27:18.925,FlushCachedBar_Logging,246,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=245}
2025-11-18 01:27:19.619,FlushCachedBar_Called,247,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=246; CurrentBar=247}
2025-11-18 01:27:19.668,FlushCachedBar_Logging,247,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=246}
2025-11-18 01:27:20.415,FlushCachedBar_Called,248,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=247; CurrentBar=248}
2025-11-18 01:27:20.482,FlushCachedBar_Logging,248,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=247}
2025-11-18 01:27:21.332,FlushCachedBar_Called,249,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=248; CurrentBar=249}
2025-11-18 01:27:21.379,FlushCachedBar_Logging,249,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=248}
2025-11-18 01:27:22.145,FlushCachedBar_Called,250,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=249; CurrentBar=250}
2025-11-18 01:27:22.209,FlushCachedBar_Logging,250,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=249}
2025-11-18 01:27:23.276,FlushCachedBar_Called,251,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=250; CurrentBar=251}
2025-11-18 01:27:23.295,FlushCachedBar_Logging,251,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=250}
2025-11-18 01:27:23.875,FlushCachedBar_Called,252,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=251; CurrentBar=252}
2025-11-18 01:27:23.952,FlushCachedBar_Logging,252,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=251}
2025-11-18 01:27:24.806,FlushCachedBar_Called,253,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=252; CurrentBar=253}
2025-11-18 01:27:24.875,FlushCachedBar_Logging,253,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=252}
2025-11-18 01:27:25.647,FlushCachedBar_Called,254,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=253; CurrentBar=254}
2025-11-18 01:27:25.707,FlushCachedBar_Logging,254,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=253}
2025-11-18 01:27:26.420,FlushCachedBar_Called,255,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=254; CurrentBar=255}
2025-11-18 01:27:26.472,FlushCachedBar_Logging,255,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=254}
2025-11-18 01:27:27.277,FlushCachedBar_Called,256,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=255; CurrentBar=256}
2025-11-18 01:27:27.342,FlushCachedBar_Logging,256,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=255}
2025-11-18 01:27:28.159,FlushCachedBar_Called,257,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=256; CurrentBar=257}
2025-11-18 01:27:28.205,FlushCachedBar_Logging,257,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=256}
2025-11-18 01:27:28.983,FlushCachedBar_Called,258,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=257; CurrentBar=258}
2025-11-18 01:27:29.037,FlushCachedBar_Logging,258,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=257}
2025-11-18 01:27:29.888,FlushCachedBar_Called,259,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=258; CurrentBar=259}
2025-11-18 01:27:29.937,FlushCachedBar_Logging,259,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=258}
2025-11-18 01:27:30.645,FlushCachedBar_Called,260,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=259; CurrentBar=260}
2025-11-18 01:27:30.725,FlushCachedBar_Logging,260,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=259}
2025-11-18 01:27:31.541,FlushCachedBar_Called,261,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=260; CurrentBar=261}
2025-11-18 01:27:31.583,FlushCachedBar_Logging,261,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=260}
2025-11-18 01:27:32.522,FlushCachedBar_Called,262,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=261; CurrentBar=262}
2025-11-18 01:27:32.553,FlushCachedBar_Logging,262,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=261}
2025-11-18 01:27:33.212,FlushCachedBar_Called,263,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=262; CurrentBar=263}
2025-11-18 01:27:33.261,FlushCachedBar_Logging,263,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=262}
2025-11-18 01:27:33.991,FlushCachedBar_Called,264,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=263; CurrentBar=264}
2025-11-18 01:27:34.036,FlushCachedBar_Logging,264,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=263}
2025-11-18 01:27:35.490,FlushCachedBar_Called,265,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=264; CurrentBar=265}
2025-11-18 01:27:35.509,FlushCachedBar_Logging,265,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=264}
2025-11-18 01:27:36.202,FlushCachedBar_Called,266,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=265; CurrentBar=266}
2025-11-18 01:27:36.253,FlushCachedBar_Logging,266,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=265}
2025-11-18 01:27:37.012,FlushCachedBar_Called,267,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=266; CurrentBar=267}
2025-11-18 01:27:37.071,FlushCachedBar_Logging,267,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=266}
2025-11-18 01:27:37.904,FlushCachedBar_Called,268,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=267; CurrentBar=268}
2025-11-18 01:27:37.943,FlushCachedBar_Logging,268,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=267}
2025-11-18 01:27:38.539,FlushCachedBar_Called,269,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=268; CurrentBar=269}
2025-11-18 01:27:38.583,FlushCachedBar_Logging,269,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=268}
2025-11-18 01:27:39.295,FlushCachedBar_Called,270,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=269; CurrentBar=270}
2025-11-18 01:27:39.342,FlushCachedBar_Logging,270,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=269}
2025-11-18 01:27:40.146,FlushCachedBar_Called,271,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=270; CurrentBar=271}
2025-11-18 01:27:40.197,FlushCachedBar_Logging,271,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=270}
2025-11-18 01:27:40.954,FlushCachedBar_Called,272,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=271; CurrentBar=272}
2025-11-18 01:27:40.993,FlushCachedBar_Logging,272,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=271}
2025-11-18 01:27:41.847,FlushCachedBar_Called,273,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=272; CurrentBar=273}
2025-11-18 01:27:41.901,FlushCachedBar_Logging,273,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=272}
2025-11-18 01:27:42.818,FlushCachedBar_Called,274,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=273; CurrentBar=274}
2025-11-18 01:27:42.903,FlushCachedBar_Logging,274,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=273}
2025-11-18 01:27:43.715,FlushCachedBar_Called,275,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=274; CurrentBar=275}
2025-11-18 01:27:43.772,FlushCachedBar_Logging,275,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=274}
2025-11-18 01:27:44.405,FlushCachedBar_Called,276,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=275; CurrentBar=276}
2025-11-18 01:27:44.483,FlushCachedBar_Logging,276,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=275}
2025-11-18 01:27:45.117,FlushCachedBar_Called,277,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=276; CurrentBar=277}
2025-11-18 01:27:45.173,FlushCachedBar_Logging,277,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=276}
2025-11-18 01:27:45.856,FlushCachedBar_Called,278,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=277; CurrentBar=278}
2025-11-18 01:27:45.906,FlushCachedBar_Logging,278,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=277}
2025-11-18 01:27:46.655,FlushCachedBar_Called,279,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=278; CurrentBar=279}
2025-11-18 01:27:46.707,FlushCachedBar_Logging,279,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=278}
2025-11-18 01:27:47.467,FlushCachedBar_Called,280,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=279; CurrentBar=280}
2025-11-18 01:27:47.530,FlushCachedBar_Logging,280,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=279}
2025-11-18 01:27:48.259,FlushCachedBar_Called,281,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=280; CurrentBar=281}
2025-11-18 01:27:48.343,FlushCachedBar_Logging,281,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=280}
2025-11-18 01:27:49.284,FlushCachedBar_Called,282,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=281; CurrentBar=282}
2025-11-18 01:27:49.372,FlushCachedBar_Logging,282,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=281}
2025-11-18 01:27:50.376,FlushCachedBar_Called,283,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=282; CurrentBar=283}
2025-11-18 01:27:50.459,FlushCachedBar_Logging,283,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=282}
2025-11-18 01:27:51.350,FlushCachedBar_Called,284,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=283; CurrentBar=284}
2025-11-18 01:27:51.408,FlushCachedBar_Logging,284,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=283}
2025-11-18 01:27:52.233,FlushCachedBar_Called,285,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=284; CurrentBar=285}
2025-11-18 01:27:52.297,FlushCachedBar_Logging,285,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=284}
2025-11-18 01:27:53.102,FlushCachedBar_Called,286,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=285; CurrentBar=286}
2025-11-18 01:27:53.154,FlushCachedBar_Logging,286,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=285}
2025-11-18 01:27:53.875,FlushCachedBar_Called,287,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=286; CurrentBar=287}
2025-11-18 01:27:53.954,FlushCachedBar_Logging,287,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=286}
