ts_local,event_type,bar_index,signal_type,action_reason,notes
2025-11-14 08:09:30.000,LOGGED,858,BEAR,Written to signals CSV,"price=25086.50,netflow=-4.00"
2025-11-14 08:56:00.000,PLOT,951,BULL,Triangle drawn on chart,netflow=1.15
2025-11-14 08:56:30.000,LOGGED,952,BULL,Written to signals CSV,"price=25054.00,netflow=1.15"
2025-11-14 09:04:00.000,PLOT,967,BEAR,Triangle drawn on chart,netflow=-4.00
2025-11-14 09:04:30.000,LOGGED,968,BEAR,Written to signals CSV,"price=25041.25,netflow=-4.00"
2025-11-14 09:33:30.000,PLOT,1026,BULL,Triangle drawn on chart,netflow=1.06
2025-11-14 09:34:00.000,LOGGED,1027,BULL,Written to signals CSV,"price=24986.25,netflow=1.06"
2025-11-14 09:59:30.000,PLOT,1078,BEAR,Triangle drawn on chart,netflow=-4.00
2025-11-14 10:00:00.000,LOGGED,1079,BEAR,Written to signals CSV,"price=24991.25,netflow=-4.00"
2025-11-14 10:55:00.000,PLOT,1189,BULL,Triangle drawn on chart,netflow=1.39
2025-11-14 10:55:30.000,LOGGED,1190,BULL,Written to signals CSV,"price=24961.00,netflow=1.39"
2025-11-14 11:14:00.000,PLOT,1227,BEAR,Triangle drawn on chart,netflow=-4.00
2025-11-14 11:14:30.000,LOGGED,1228,BEAR,Written to signals CSV,"price=24997.75,netflow=-4.00"
2025-11-14 11:44:00.000,PLOT,1287,BULL,Triangle drawn on chart,netflow=2.12
2025-11-14 11:44:30.000,LOGGED,1288,BULL,Written to signals CSV,"price=24971.75,netflow=2.12"
2025-11-14 11:56:00.000,PLOT,1311,BEAR,Triangle drawn on chart,netflow=-3.50
2025-11-14 11:56:30.000,LOGGED,1312,BEAR,Written to signals CSV,"price=24949.00,netflow=-3.50"
2025-11-14 12:07:00.000,PLOT,1333,BULL,Triangle drawn on chart,netflow=1.06
2025-11-14 12:07:30.000,LOGGED,1334,BULL,Written to signals CSV,"price=24959.25,netflow=1.06"
2025-11-14 13:05:30.000,PLOT,1450,BEAR,Triangle drawn on chart,netflow=-3.00
2025-11-14 13:06:00.000,LOGGED,1451,BEAR,Written to signals CSV,"price=24918.50,netflow=-3.00"
2025-11-14 13:59:00.000,PLOT,1557,BULL,Triangle drawn on chart,netflow=1.12
2025-11-14 13:59:30.000,LOGGED,1558,BULL,Written to signals CSV,"price=24825.50,netflow=1.12"
2025-11-14 14:03:30.000,PLOT,1566,BEAR,Triangle drawn on chart,netflow=-4.00
2025-11-14 14:04:00.000,LOGGED,1567,BEAR,Written to signals CSV,"price=24790.00,netflow=-4.00"
2025-11-14 14:52:00.000,PLOT,1663,BULL,Triangle drawn on chart,netflow=1.04
2025-11-14 14:52:30.000,LOGGED,1664,BULL,Written to signals CSV,"price=24726.75,netflow=1.04"
2025-11-14 15:12:00.000,PLOT,1703,BEAR,Triangle drawn on chart,netflow=-4.00
2025-11-14 15:12:30.000,LOGGED,1704,BEAR,Written to signals CSV,"price=24730.25,netflow=-4.00"
2025-11-14 15:50:00.000,PLOT,1779,BULL,Triangle drawn on chart,netflow=1.10
2025-11-14 15:50:30.000,LOGGED,1780,BULL,Written to signals CSV,"price=24716.00,netflow=1.10"
2025-11-14 16:01:30.000,PLOT,1802,BEAR,Triangle drawn on chart,netflow=-4.00
2025-11-14 16:02:00.000,LOGGED,1803,BEAR,Written to signals CSV,"price=24709.00,netflow=-4.00"
2025-11-14 16:05:30.000,PLOT,1810,BULL,Triangle drawn on chart,netflow=1.25
2025-11-14 16:06:00.000,LOGGED,1811,BULL,Written to signals CSV,"price=24745.75,netflow=1.25"
2025-11-14 16:12:30.000,PLOT,1824,BEAR,Triangle drawn on chart,netflow=-4.00
2025-11-14 16:13:00.000,LOGGED,1825,BEAR,Written to signals CSV,"price=24724.00,netflow=-4.00"
2025-11-14 16:20:00.000,PLOT,1839,BULL,Triangle drawn on chart,netflow=1.13
2025-11-14 16:20:30.000,LOGGED,1840,BULL,Written to signals CSV,"price=24759.25,netflow=1.13"
2025-11-14 16:26:30.000,PLOT,1852,BEAR,Triangle drawn on chart,netflow=-4.00
2025-11-14 16:27:00.000,LOGGED,1853,BEAR,Written to signals CSV,"price=24735.25,netflow=-4.00"
2025-11-14 16:38:00.000,PLOT,1875,BULL,Triangle drawn on chart,netflow=2.50
2025-11-14 16:38:30.000,LOGGED,1876,BULL,Written to signals CSV,"price=24791.00,netflow=2.50"
2025-11-14 17:05:30.000,PLOT,1930,BEAR,Triangle drawn on chart,netflow=-4.00
2025-11-14 17:06:00.000,LOGGED,1931,BEAR,Written to signals CSV,"price=24911.75,netflow=-4.00"
2025-11-14 17:07:30.000,PLOT,1934,BULL,Triangle drawn on chart,netflow=4.08
2025-11-14 17:08:00.000,LOGGED,1935,BULL,Written to signals CSV,"price=24983.25,netflow=4.08"
2025-11-14 17:10:00.000,PLOT,1939,BEAR,Triangle drawn on chart,netflow=-4.00
2025-11-14 17:10:30.000,LOGGED,1940,BEAR,Written to signals CSV,"price=24923.75,netflow=-4.00"
2025-11-14 17:17:30.000,PLOT,1954,BULL,Triangle drawn on chart,netflow=2.46
2025-11-14 17:18:00.000,LOGGED,1955,BULL,Written to signals CSV,"price=24970.25,netflow=2.46"
2025-11-14 17:24:00.000,PLOT,1967,BEAR,Triangle drawn on chart,netflow=-4.00
2025-11-14 17:24:30.000,LOGGED,1968,BEAR,Written to signals CSV,"price=24919.50,netflow=-4.00"
2025-11-14 17:28:00.000,PLOT,1975,BULL,Triangle drawn on chart,netflow=3.83
2025-11-14 17:28:30.000,LOGGED,1976,BULL,Written to signals CSV,"price=24981.00,netflow=3.83"
2025-11-14 19:26:30.000,PLOT,2212,BEAR,Triangle drawn on chart,netflow=-4.00
2025-11-14 19:27:00.000,LOGGED,2213,BEAR,Written to signals CSV,"price=25253.25,netflow=-4.00"
2025-11-14 19:37:00.000,PLOT,2233,BULL,Triangle drawn on chart,netflow=1.17
2025-11-14 19:37:30.000,LOGGED,2234,BULL,Written to signals CSV,"price=25256.50,netflow=1.17"
2025-11-14 19:44:30.000,PLOT,2248,BEAR,Triangle drawn on chart,netflow=-4.00
2025-11-14 19:45:00.000,LOGGED,2249,BEAR,Written to signals CSV,"price=25245.50,netflow=-4.00"
2025-11-14 20:13:00.000,PLOT,2305,BULL,Triangle drawn on chart,netflow=1.04
2025-11-14 20:13:30.000,LOGGED,2306,BULL,Written to signals CSV,"price=25187.00,netflow=1.04"
2025-11-14 20:19:00.000,PLOT,2317,BEAR,Triangle drawn on chart,netflow=-4.00
2025-11-14 20:19:30.000,LOGGED,2318,BEAR,Written to signals CSV,"price=25164.75,netflow=-4.00"
2025-11-14 20:51:00.000,PLOT,2381,BULL,Triangle drawn on chart,netflow=1.00
2025-11-14 20:51:30.000,LOGGED,2382,BULL,Written to signals CSV,"price=25130.00,netflow=1.00"
2025-11-14 22:28:00.000,PLOT,2575,BEAR,Triangle drawn on chart,netflow=-3.00
2025-11-14 22:28:30.000,LOGGED,2576,BEAR,Written to signals CSV,"price=25129.25,netflow=-3.00"
2025-11-14 22:34:30.000,PLOT,2588,BULL,Triangle drawn on chart,netflow=2.43
2025-11-14 22:35:00.000,LOGGED,2589,BULL,Written to signals CSV,"price=25160.00,netflow=2.43"
2025-11-14 22:41:00.000,PLOT,2601,BEAR,Triangle drawn on chart,netflow=-4.00
2025-11-14 22:41:30.000,LOGGED,2602,BEAR,Written to signals CSV,"price=25119.75,netflow=-4.00"
2025-11-14 23:08:00.000,PLOT,2655,BULL,Triangle drawn on chart,netflow=3.72
2025-11-14 23:08:30.000,LOGGED,2656,BULL,Written to signals CSV,"price=25116.00,netflow=3.72"
2025-11-17 02:19:30.000,PLOT,2918,BEAR,Triangle drawn on chart,netflow=-3.00
2025-11-17 02:20:00.000,LOGGED,2919,BEAR,Written to signals CSV,"price=25132.25,netflow=-3.00"
2025-11-17 02:29:00.000,PLOT,2937,BULL,Triangle drawn on chart,netflow=3.42
2025-11-17 02:29:30.000,LOGGED,2938,BULL,Written to signals CSV,"price=25165.50,netflow=3.42"
2025-11-17 03:59:00.000,PLOT,3117,BEAR,Triangle drawn on chart,netflow=-3.00
2025-11-17 03:59:30.000,LOGGED,3118,BEAR,Written to signals CSV,"price=25204.75,netflow=-3.00"
2025-11-17 04:06:00.000,PLOT,3131,BULL,Triangle drawn on chart,netflow=2.31
2025-11-17 04:06:30.000,LOGGED,3132,BULL,Written to signals CSV,"price=25216.00,netflow=2.31"
2025-11-17 04:25:00.000,PLOT,3169,BEAR,Triangle drawn on chart,netflow=-4.00
2025-11-17 04:25:30.000,LOGGED,3170,BEAR,Written to signals CSV,"price=25228.50,netflow=-4.00"
2025-11-17 04:39:00.000,PLOT,3197,BULL,Triangle drawn on chart,netflow=2.59
2025-11-17 04:39:30.000,LOGGED,3198,BULL,Written to signals CSV,"price=25227.75,netflow=2.59"
2025-11-17 07:27:00.000,PLOT,3533,BEAR,Triangle drawn on chart,netflow=-4.00
2025-11-17 07:27:30.000,LOGGED,3534,BEAR,Written to signals CSV,"price=25266.00,netflow=-4.00"
2025-11-17 07:32:30.000,PLOT,3544,BULL,Triangle drawn on chart,netflow=1.23
2025-11-17 07:33:00.000,LOGGED,3545,BULL,Written to signals CSV,"price=25275.75,netflow=1.23"
2025-11-17 07:43:00.000,PLOT,3565,BEAR,Triangle drawn on chart,netflow=-4.00
2025-11-17 07:43:30.000,LOGGED,3566,BEAR,Written to signals CSV,"price=25259.25,netflow=-4.00"
2025-11-17 07:50:30.000,PLOT,3580,BULL,Triangle drawn on chart,netflow=1.44
2025-11-17 07:51:00.000,LOGGED,3581,BULL,Written to signals CSV,"price=25266.00,netflow=1.44"
2025-11-17 11:13:30.000,PLOT,3986,BEAR,Triangle drawn on chart,netflow=-4.00
2025-11-17 11:14:00.000,LOGGED,3987,BEAR,Written to signals CSV,"price=25314.75,netflow=-4.00"
2025-11-17 12:12:30.000,PLOT,4104,BULL,Triangle drawn on chart,netflow=2.10
2025-11-17 12:13:00.000,LOGGED,4105,BULL,Written to signals CSV,"price=25280.25,netflow=2.10"
2025-11-17 12:28:30.000,PLOT,4136,BEAR,Triangle drawn on chart,netflow=-2.50
2025-11-17 12:29:00.000,LOGGED,4137,BEAR,Written to signals CSV,"price=25246.25,netflow=-2.50"
2025-11-17 13:15:30.000,PLOT,4230,BULL,Triangle drawn on chart,netflow=1.44
2025-11-17 13:16:00.000,LOGGED,4231,BULL,Written to signals CSV,"price=25210.75,netflow=1.44"
2025-11-17 13:28:00.000,PLOT,4255,BEAR,Triangle drawn on chart,netflow=-4.00
2025-11-17 13:28:30.000,LOGGED,4256,BEAR,Written to signals CSV,"price=25208.50,netflow=-4.00"
2025-11-17 13:32:00.000,PLOT,4263,BULL,Triangle drawn on chart,netflow=1.64
2025-11-17 13:32:30.000,LOGGED,4264,BULL,Written to signals CSV,"price=25214.25,netflow=1.64"
2025-11-17 13:50:30.000,PLOT,4300,BEAR,Triangle drawn on chart,netflow=-3.00
2025-11-17 13:51:00.000,LOGGED,4301,BEAR,Written to signals CSV,"price=25197.75,netflow=-3.00"
2025-11-17 13:52:30.000,PLOT,4304,BULL,Triangle drawn on chart,netflow=1.00
2025-11-17 13:53:00.000,LOGGED,4305,BULL,Written to signals CSV,"price=25218.25,netflow=1.00"
2025-11-17 13:57:30.000,PLOT,4314,BEAR,Triangle drawn on chart,netflow=-3.50
2025-11-17 13:58:00.000,LOGGED,4315,BEAR,Written to signals CSV,"price=25201.25,netflow=-3.50"
2025-11-17 15:58:00.000,PLOT,4555,BULL,Triangle drawn on chart,netflow=1.46
2025-11-17 15:58:30.000,LOGGED,4556,BULL,Written to signals CSV,"price=25066.25,netflow=1.46"
2025-11-17 16:20:00.000,PLOT,4599,BEAR,Triangle drawn on chart,netflow=-2.50
2025-11-17 16:20:30.000,LOGGED,4600,BEAR,Written to signals CSV,"price=25035.00,netflow=-2.50"
2025-11-17 16:34:00.000,PLOT,4627,BULL,Triangle drawn on chart,netflow=1.26
2025-11-17 16:34:30.000,LOGGED,4628,BULL,Written to signals CSV,"price=25070.50,netflow=1.26"
2025-11-17 17:01:00.000,PLOT,4681,BEAR,Triangle drawn on chart,netflow=-4.00
2025-11-17 17:01:30.000,LOGGED,4682,BEAR,Written to signals CSV,"price=25201.75,netflow=-4.00"
2025-11-17 17:31:30.000,PLOT,4742,BULL,Triangle drawn on chart,netflow=1.02
2025-11-17 17:32:00.000,LOGGED,4743,BULL,Written to signals CSV,"price=25146.25,netflow=1.02"
2025-11-17 17:33:30.000,PLOT,4746,BEAR,Triangle drawn on chart,netflow=-3.50
2025-11-17 17:34:00.000,LOGGED,4747,BEAR,Written to signals CSV,"price=25087.25,netflow=-3.50"
2025-11-17 17:48:00.000,PLOT,4775,BULL,Triangle drawn on chart,netflow=1.02
2025-11-17 17:48:30.000,LOGGED,4776,BULL,Written to signals CSV,"price=25129.50,netflow=1.02"
2025-11-17 17:51:30.000,PLOT,4782,BEAR,Triangle drawn on chart,netflow=-4.00
2025-11-17 17:52:00.000,LOGGED,4783,BEAR,Written to signals CSV,"price=25088.75,netflow=-4.00"
2025-11-17 18:28:00.000,PLOT,4855,BULL,Triangle drawn on chart,netflow=1.33
2025-11-17 18:28:30.000,LOGGED,4856,BULL,Written to signals CSV,"price=25022.75,netflow=1.33"
