ts_local,event_type,bar_index,signal_type,action_reason,notes
2025-11-18 02:48:30.000,PLOT,216,BULL,Triangle drawn on chart,netflow=2.50
2025-11-18 02:49:00.000,LOGGED,217,BULL,Written to signals CSV,"price=24881.50,netflow=2.50"
2025-11-18 02:58:00.000,PLOT,235,BEAR,Triangle drawn on chart,netflow=-1.28
2025-11-18 02:58:30.000,LOGGED,236,BEAR,Written to signals CSV,"price=24872.75,netflow=-1.28"
2025-11-18 03:07:00.000,PLOT,253,BULL,Triangle drawn on chart,netflow=0.83
2025-11-18 03:07:30.000,LOGGED,254,BULL,Written to signals CSV,"price=24897.25,netflow=0.83"
2025-11-18 03:28:00.000,PLOT,295,BEAR,Triangle drawn on chart,netflow=-0.50
2025-11-18 03:28:30.000,LOGGED,296,BEAR,Written to signals CSV,"price=24926.50,netflow=-0.50"
2025-11-18 03:32:00.000,PLOT,303,BULL,Triangle drawn on chart,netflow=0.50
2025-11-18 03:32:30.000,LOGGED,304,BULL,Written to signals CSV,"price=24926.75,netflow=0.50"
2025-11-18 03:32:30.000,PLOT,304,BEAR,Triangle drawn on chart,netflow=-0.50
2025-11-18 03:33:00.000,LOGGED,305,BEAR,Written to signals CSV,"price=24916.00,netflow=-0.50"
2025-11-18 03:34:00.000,PLOT,307,BULL,Triangle drawn on chart,netflow=1.00
2025-11-18 03:34:30.000,LOGGED,308,BULL,Written to signals CSV,"price=24923.75,netflow=1.00"
2025-11-18 03:34:30.000,PLOT,308,BEAR,Triangle drawn on chart,netflow=1.00
2025-11-18 03:35:00.000,LOGGED,309,BEAR,Written to signals CSV,"price=24926.00,netflow=1.00"
2025-11-18 03:35:00.000,PLOT,309,BULL,Triangle drawn on chart,netflow=1.00
2025-11-18 03:35:30.000,LOGGED,310,BULL,Written to signals CSV,"price=24923.75,netflow=1.00"
2025-11-18 03:35:30.000,PLOT,310,BEAR,Triangle drawn on chart,netflow=1.00
2025-11-18 03:36:00.000,LOGGED,311,BEAR,Written to signals CSV,"price=24921.00,netflow=1.00"
2025-11-18 03:36:00.000,PLOT,311,BULL,Triangle drawn on chart,netflow=3.32
2025-11-18 03:36:30.000,LOGGED,312,BULL,Written to signals CSV,"price=24934.75,netflow=3.32"
2025-11-18 03:38:00.000,PLOT,315,BEAR,Triangle drawn on chart,netflow=1.32
2025-11-18 03:38:30.000,LOGGED,316,BEAR,Written to signals CSV,"price=24923.25,netflow=1.32"
2025-11-18 03:38:30.000,PLOT,316,BULL,Triangle drawn on chart,netflow=2.51
2025-11-18 03:39:00.000,LOGGED,317,BULL,Written to signals CSV,"price=24930.25,netflow=2.51"
2025-11-18 03:39:00.000,PLOT,317,BEAR,Triangle drawn on chart,netflow=2.65
2025-11-18 03:39:30.000,LOGGED,318,BEAR,Written to signals CSV,"price=24933.50,netflow=2.65"
2025-11-18 03:39:30.000,PLOT,318,BULL,Triangle drawn on chart,netflow=2.78
2025-11-18 03:40:00.000,LOGGED,319,BULL,Written to signals CSV,"price=24935.50,netflow=2.78"
2025-11-18 03:40:00.000,PLOT,319,BEAR,Triangle drawn on chart,netflow=1.49
2025-11-18 03:40:30.000,LOGGED,320,BEAR,Written to signals CSV,"price=24928.50,netflow=1.49"
2025-11-18 03:40:30.000,PLOT,320,BULL,Triangle drawn on chart,netflow=2.58
2025-11-18 03:41:00.000,LOGGED,321,BULL,Written to signals CSV,"price=24931.75,netflow=2.58"
2025-11-18 03:41:00.000,PLOT,321,BEAR,Triangle drawn on chart,netflow=2.95
2025-11-18 03:41:30.000,LOGGED,322,BEAR,Written to signals CSV,"price=24940.25,netflow=2.95"
2025-11-18 03:41:30.000,PLOT,322,BULL,Triangle drawn on chart,netflow=4.03
2025-11-18 03:42:00.000,LOGGED,323,BULL,Written to signals CSV,"price=24939.75,netflow=4.03"
2025-11-18 03:52:30.000,PLOT,344,BEAR,Triangle drawn on chart,netflow=0.50
2025-11-18 03:53:00.000,LOGGED,345,BEAR,Written to signals CSV,"price=24941.00,netflow=0.50"
2025-11-18 03:56:30.000,PLOT,352,BULL,Triangle drawn on chart,netflow=0.50
2025-11-18 03:57:00.000,LOGGED,353,BULL,Written to signals CSV,"price=24941.00,netflow=0.50"
2025-11-18 03:57:00.000,PLOT,353,BEAR,Triangle drawn on chart,netflow=0.50
2025-11-18 03:57:30.000,LOGGED,354,BEAR,Written to signals CSV,"price=24940.75,netflow=0.50"
2025-11-18 03:58:00.000,PLOT,355,BULL,Triangle drawn on chart,netflow=0.50
2025-11-18 03:58:30.000,LOGGED,356,BULL,Written to signals CSV,"price=24940.00,netflow=0.50"
2025-11-18 03:58:30.000,PLOT,356,BEAR,Triangle drawn on chart,netflow=-2.50
2025-11-18 03:59:00.000,LOGGED,357,BEAR,Written to signals CSV,"price=24937.50,netflow=-2.50"
2025-11-18 04:10:00.000,PLOT,379,BULL,Triangle drawn on chart,netflow=1.00
2025-11-18 04:10:30.000,LOGGED,380,BULL,Written to signals CSV,"price=24936.00,netflow=1.00"
2025-11-18 04:10:30.000,PLOT,380,BEAR,Triangle drawn on chart,netflow=3.43
2025-11-18 04:11:00.000,LOGGED,381,BEAR,Written to signals CSV,"price=24944.00,netflow=3.43"
2025-11-18 04:11:00.000,PLOT,381,BULL,Triangle drawn on chart,netflow=5.01
2025-11-18 04:11:30.000,LOGGED,382,BULL,Written to signals CSV,"price=24948.50,netflow=5.01"
2025-11-18 04:12:30.000,PLOT,384,BEAR,Triangle drawn on chart,netflow=0.88
2025-11-18 04:13:00.000,LOGGED,385,BEAR,Written to signals CSV,"price=24931.25,netflow=0.88"
2025-11-18 04:16:30.000,PLOT,392,BULL,Triangle drawn on chart,netflow=-0.50
2025-11-18 04:17:00.000,LOGGED,393,BULL,Written to signals CSV,"price=24928.75,netflow=-0.50"
2025-11-18 04:17:00.000,PLOT,393,BEAR,Triangle drawn on chart,netflow=-2.00
2025-11-18 04:17:30.000,LOGGED,394,BEAR,Written to signals CSV,"price=24923.75,netflow=-2.00"
2025-11-18 04:21:30.000,PLOT,402,BULL,Triangle drawn on chart,netflow=0.50
2025-11-18 04:22:00.000,LOGGED,403,BULL,Written to signals CSV,"price=24933.25,netflow=0.50"
2025-11-18 04:22:00.000,PLOT,403,BEAR,Triangle drawn on chart,netflow=1.55
2025-11-18 04:22:30.000,LOGGED,404,BEAR,Written to signals CSV,"price=24933.75,netflow=1.55"
2025-11-18 04:22:30.000,PLOT,404,BULL,Triangle drawn on chart,netflow=1.14
2025-11-18 04:23:00.000,LOGGED,405,BULL,Written to signals CSV,"price=24931.00,netflow=1.14"
2025-11-18 04:25:30.000,PLOT,410,BEAR,Triangle drawn on chart,netflow=1.60
2025-11-18 04:26:00.000,LOGGED,411,BEAR,Written to signals CSV,"price=24928.50,netflow=1.60"
2025-11-18 04:32:30.000,PLOT,424,BULL,Triangle drawn on chart,netflow=0.69
2025-11-18 04:33:00.000,LOGGED,425,BULL,Written to signals CSV,"price=24929.25,netflow=0.69"
2025-11-18 04:33:00.000,PLOT,425,BEAR,Triangle drawn on chart,netflow=-3.00
2025-11-18 04:33:30.000,LOGGED,426,BEAR,Written to signals CSV,"price=24920.25,netflow=-3.00"
2025-11-18 06:45:00.000,PLOT,689,BULL,Triangle drawn on chart,netflow=0.44
2025-11-18 06:45:30.000,LOGGED,690,BULL,Written to signals CSV,"price=24691.25,netflow=0.44"
2025-11-18 06:47:00.000,PLOT,693,BEAR,Triangle drawn on chart,netflow=-1.30
2025-11-18 06:47:30.000,LOGGED,694,BEAR,Written to signals CSV,"price=24684.25,netflow=-1.30"
2025-11-18 06:51:00.000,PLOT,701,BULL,Triangle drawn on chart,netflow=2.06
2025-11-18 06:51:30.000,LOGGED,702,BULL,Written to signals CSV,"price=24712.50,netflow=2.06"
2025-11-18 07:02:30.000,PLOT,724,BEAR,Triangle drawn on chart,netflow=-1.26
2025-11-18 07:03:00.000,LOGGED,725,BEAR,Written to signals CSV,"price=24716.75,netflow=-1.26"
2025-11-18 07:08:30.000,PLOT,736,BULL,Triangle drawn on chart,netflow=2.16
2025-11-18 07:09:00.000,LOGGED,737,BULL,Written to signals CSV,"price=24746.50,netflow=2.16"
2025-11-18 07:17:30.000,PLOT,754,BEAR,Triangle drawn on chart,netflow=-2.26
2025-11-18 07:18:00.000,LOGGED,755,BEAR,Written to signals CSV,"price=24743.25,netflow=-2.26"
2025-11-18 07:18:00.000,PLOT,755,BULL,Triangle drawn on chart,netflow=-1.13
2025-11-18 07:18:30.000,LOGGED,756,BULL,Written to signals CSV,"price=24748.75,netflow=-1.13"
2025-11-18 07:18:30.000,PLOT,756,BEAR,Triangle drawn on chart,netflow=-2.66
2025-11-18 07:19:00.000,LOGGED,757,BEAR,Written to signals CSV,"price=24739.00,netflow=-2.66"
2025-11-18 07:19:30.000,PLOT,758,BULL,Triangle drawn on chart,netflow=-1.47
2025-11-18 07:20:00.000,LOGGED,759,BULL,Written to signals CSV,"price=24749.00,netflow=-1.47"
2025-11-18 07:22:00.000,PLOT,763,BEAR,Triangle drawn on chart,netflow=-0.39
2025-11-18 07:22:30.000,LOGGED,764,BEAR,Written to signals CSV,"price=24756.50,netflow=-0.39"
2025-11-18 07:22:30.000,PLOT,764,BULL,Triangle drawn on chart,netflow=-1.63
2025-11-18 07:23:00.000,LOGGED,765,BULL,Written to signals CSV,"price=24751.50,netflow=-1.63"
2025-11-18 07:24:30.000,PLOT,768,BEAR,Triangle drawn on chart,netflow=-2.63
2025-11-18 07:25:00.000,LOGGED,769,BEAR,Written to signals CSV,"price=24745.75,netflow=-2.63"
2025-11-18 07:36:00.000,PLOT,791,BULL,Triangle drawn on chart,netflow=2.00
2025-11-18 07:36:30.000,LOGGED,792,BULL,Written to signals CSV,"price=24740.75,netflow=2.00"
2025-11-18 07:37:00.000,PLOT,793,BEAR,Triangle drawn on chart,netflow=-1.00
2025-11-18 07:37:30.000,LOGGED,794,BEAR,Written to signals CSV,"price=24739.50,netflow=-1.00"
2025-11-18 07:37:30.000,PLOT,794,BULL,Triangle drawn on chart,netflow=-2.00
2025-11-18 07:38:00.000,LOGGED,795,BULL,Written to signals CSV,"price=24734.00,netflow=-2.00"
2025-11-18 07:38:00.000,PLOT,795,BEAR,Triangle drawn on chart,netflow=-1.00
2025-11-18 07:38:30.000,LOGGED,796,BEAR,Written to signals CSV,"price=24737.50,netflow=-1.00"
2025-11-18 07:40:00.000,PLOT,799,BULL,Triangle drawn on chart,netflow=-1.00
2025-11-18 07:40:30.000,LOGGED,800,BULL,Written to signals CSV,"price=24736.00,netflow=-1.00"
2025-11-18 07:40:30.000,PLOT,800,BEAR,Triangle drawn on chart,netflow=-0.42
2025-11-18 07:41:00.000,LOGGED,801,BEAR,Written to signals CSV,"price=24740.25,netflow=-0.42"
2025-11-18 07:42:30.000,PLOT,804,BULL,Triangle drawn on chart,netflow=0.14
2025-11-18 07:43:00.000,LOGGED,805,BULL,Written to signals CSV,"price=24742.00,netflow=0.14"
2025-11-18 07:43:30.000,PLOT,806,BEAR,Triangle drawn on chart,netflow=1.68
2025-11-18 07:44:00.000,LOGGED,807,BEAR,Written to signals CSV,"price=24739.75,netflow=1.68"
2025-11-18 07:44:00.000,PLOT,807,BULL,Triangle drawn on chart,netflow=2.40
2025-11-18 07:44:30.000,LOGGED,808,BULL,Written to signals CSV,"price=24743.00,netflow=2.40"
2025-11-18 07:53:00.000,PLOT,825,BEAR,Triangle drawn on chart,netflow=-3.00
2025-11-18 07:53:30.000,LOGGED,826,BEAR,Written to signals CSV,"price=24732.00,netflow=-3.00"
2025-11-18 08:17:30.000,PLOT,874,BULL,Triangle drawn on chart,netflow=0.83
2025-11-18 08:18:00.000,LOGGED,875,BULL,Written to signals CSV,"price=24735.75,netflow=0.83"
2025-11-18 08:21:00.000,PLOT,881,BEAR,Triangle drawn on chart,netflow=-1.04
2025-11-18 08:21:30.000,LOGGED,882,BEAR,Written to signals CSV,"price=24731.50,netflow=-1.04"
2025-11-18 08:56:00.000,PLOT,951,BULL,Triangle drawn on chart,netflow=3.74
2025-11-18 08:56:30.000,LOGGED,952,BULL,Written to signals CSV,"price=24677.75,netflow=3.74"
2025-11-18 08:58:00.000,PLOT,955,BEAR,Triangle drawn on chart,netflow=0.84
2025-11-18 08:58:30.000,LOGGED,956,BEAR,Written to signals CSV,"price=24656.50,netflow=0.84"
2025-11-18 09:23:00.000,PLOT,1005,BULL,Triangle drawn on chart,netflow=2.68
2025-11-18 09:23:30.000,LOGGED,1006,BULL,Written to signals CSV,"price=24654.25,netflow=2.68"
2025-11-18 09:49:30.000,PLOT,1058,BEAR,Triangle drawn on chart,netflow=0.54
2025-11-18 09:50:00.000,LOGGED,1059,BEAR,Written to signals CSV,"price=24722.50,netflow=0.54"
2025-11-18 09:50:00.000,PLOT,1059,BULL,Triangle drawn on chart,netflow=-0.50
2025-11-18 09:50:30.000,LOGGED,1060,BULL,Written to signals CSV,"price=24715.75,netflow=-0.50"
2025-11-18 09:50:30.000,PLOT,1060,BEAR,Triangle drawn on chart,netflow=0.50
2025-11-18 09:51:00.000,LOGGED,1061,BEAR,Written to signals CSV,"price=24712.50,netflow=0.50"
2025-11-18 10:01:00.000,PLOT,1081,BULL,Triangle drawn on chart,netflow=3.52
2025-11-18 10:01:30.000,LOGGED,1082,BULL,Written to signals CSV,"price=24727.25,netflow=3.52"
2025-11-18 10:19:30.000,PLOT,1118,BEAR,Triangle drawn on chart,netflow=-0.50
2025-11-18 10:20:00.000,LOGGED,1119,BEAR,Written to signals CSV,"price=24742.50,netflow=-0.50"
2025-11-18 10:20:30.000,PLOT,1120,BULL,Triangle drawn on chart,netflow=0.50
2025-11-18 10:21:00.000,LOGGED,1121,BULL,Written to signals CSV,"price=24749.50,netflow=0.50"
2025-11-18 10:21:00.000,PLOT,1121,BEAR,Triangle drawn on chart,netflow=-0.50
2025-11-18 10:21:30.000,LOGGED,1122,BEAR,Written to signals CSV,"price=24743.25,netflow=-0.50"
2025-11-18 10:21:30.000,PLOT,1122,BULL,Triangle drawn on chart,netflow=2.09
2025-11-18 10:22:00.000,LOGGED,1123,BULL,Written to signals CSV,"price=24757.25,netflow=2.09"
2025-11-18 10:23:00.000,PLOT,1125,BEAR,Triangle drawn on chart,netflow=-0.50
2025-11-18 10:23:30.000,LOGGED,1126,BEAR,Written to signals CSV,"price=24739.25,netflow=-0.50"
2025-11-18 10:24:00.000,PLOT,1127,BULL,Triangle drawn on chart,netflow=2.00
2025-11-18 10:24:30.000,LOGGED,1128,BULL,Written to signals CSV,"price=24750.00,netflow=2.00"
2025-11-18 10:26:00.000,PLOT,1131,BEAR,Triangle drawn on chart,netflow=-0.50
2025-11-18 10:26:30.000,LOGGED,1132,BEAR,Written to signals CSV,"price=24741.00,netflow=-0.50"
2025-11-18 10:28:00.000,PLOT,1135,BULL,Triangle drawn on chart,netflow=0.50
2025-11-18 10:28:30.000,LOGGED,1136,BULL,Written to signals CSV,"price=24747.25,netflow=0.50"
2025-11-18 10:28:30.000,PLOT,1136,BEAR,Triangle drawn on chart,netflow=0.50
2025-11-18 10:29:00.000,LOGGED,1137,BEAR,Written to signals CSV,"price=24746.25,netflow=0.50"
2025-11-18 10:29:00.000,PLOT,1137,BULL,Triangle drawn on chart,netflow=1.00
2025-11-18 10:29:30.000,LOGGED,1138,BULL,Written to signals CSV,"price=24747.75,netflow=1.00"
2025-11-18 10:47:30.000,PLOT,1174,BEAR,Triangle drawn on chart,netflow=0.50
2025-11-18 10:48:00.000,LOGGED,1175,BEAR,Written to signals CSV,"price=24803.00,netflow=0.50"
2025-11-18 10:56:00.000,PLOT,1191,BULL,Triangle drawn on chart,netflow=1.50
2025-11-18 10:56:30.000,LOGGED,1192,BULL,Written to signals CSV,"price=24793.50,netflow=1.50"
2025-11-18 10:56:30.000,PLOT,1192,BEAR,Triangle drawn on chart,netflow=1.00
2025-11-18 10:57:00.000,LOGGED,1193,BEAR,Written to signals CSV,"price=24804.50,netflow=1.00"
2025-11-18 10:57:00.000,PLOT,1193,BULL,Triangle drawn on chart,netflow=1.00
2025-11-18 10:57:30.000,LOGGED,1194,BULL,Written to signals CSV,"price=24807.50,netflow=1.00"
2025-11-18 10:58:30.000,PLOT,1196,BEAR,Triangle drawn on chart,netflow=2.25
2025-11-18 10:59:00.000,LOGGED,1197,BEAR,Written to signals CSV,"price=24803.00,netflow=2.25"
2025-11-18 10:59:00.000,PLOT,1197,BULL,Triangle drawn on chart,netflow=2.72
2025-11-18 10:59:30.000,LOGGED,1198,BULL,Written to signals CSV,"price=24813.00,netflow=2.72"
2025-11-18 11:00:00.000,PLOT,1199,BEAR,Triangle drawn on chart,netflow=2.72
2025-11-18 11:00:30.000,LOGGED,1200,BEAR,Written to signals CSV,"price=24809.75,netflow=2.72"
2025-11-18 11:00:30.000,PLOT,1200,BULL,Triangle drawn on chart,netflow=1.52
2025-11-18 11:01:00.000,LOGGED,1201,BULL,Written to signals CSV,"price=24804.75,netflow=1.52"
2025-11-18 11:01:00.000,PLOT,1201,BEAR,Triangle drawn on chart,netflow=3.78
2025-11-18 11:01:30.000,LOGGED,1202,BEAR,Written to signals CSV,"price=24812.00,netflow=3.78"
2025-11-18 11:01:30.000,PLOT,1202,BULL,Triangle drawn on chart,netflow=1.03
2025-11-18 11:02:00.000,LOGGED,1203,BULL,Written to signals CSV,"price=24795.25,netflow=1.03"
2025-11-18 11:02:00.000,PLOT,1203,BEAR,Triangle drawn on chart,netflow=-0.50
2025-11-18 11:02:30.000,LOGGED,1204,BEAR,Written to signals CSV,"price=24786.00,netflow=-0.50"
2025-11-18 11:05:30.000,PLOT,1210,BULL,Triangle drawn on chart,netflow=0.50
2025-11-18 11:06:00.000,LOGGED,1211,BULL,Written to signals CSV,"price=24800.50,netflow=0.50"
2025-11-18 11:06:00.000,PLOT,1211,BEAR,Triangle drawn on chart,netflow=0.50
2025-11-18 11:06:30.000,LOGGED,1212,BEAR,Written to signals CSV,"price=24799.75,netflow=0.50"
2025-11-18 11:08:00.000,PLOT,1215,BULL,Triangle drawn on chart,netflow=2.05
2025-11-18 11:08:30.000,LOGGED,1216,BULL,Written to signals CSV,"price=24803.00,netflow=2.05"
2025-11-18 11:08:30.000,PLOT,1216,BEAR,Triangle drawn on chart,netflow=0.00
2025-11-18 11:09:00.000,LOGGED,1217,BEAR,Written to signals CSV,"price=24797.50,netflow=0.00"
2025-11-18 11:09:00.000,PLOT,1217,BULL,Triangle drawn on chart,netflow=2.21
2025-11-18 11:09:30.000,LOGGED,1218,BULL,Written to signals CSV,"price=24805.00,netflow=2.21"
2025-11-18 11:10:00.000,PLOT,1219,BEAR,Triangle drawn on chart,netflow=2.06
2025-11-18 11:10:30.000,LOGGED,1220,BEAR,Written to signals CSV,"price=24799.00,netflow=2.06"
2025-11-18 11:12:00.000,PLOT,1223,BULL,Triangle drawn on chart,netflow=2.07
2025-11-18 11:12:30.000,LOGGED,1224,BULL,Written to signals CSV,"price=24804.25,netflow=2.07"
2025-11-18 11:12:30.000,PLOT,1224,BEAR,Triangle drawn on chart,netflow=2.51
2025-11-18 11:13:00.000,LOGGED,1225,BEAR,Written to signals CSV,"price=24811.50,netflow=2.51"
2025-11-18 11:13:00.000,PLOT,1225,BULL,Triangle drawn on chart,netflow=2.55
2025-11-18 11:13:30.000,LOGGED,1226,BULL,Written to signals CSV,"price=24808.75,netflow=2.55"
2025-11-18 11:13:30.000,PLOT,1226,BEAR,Triangle drawn on chart,netflow=2.59
2025-11-18 11:14:00.000,LOGGED,1227,BEAR,Written to signals CSV,"price=24807.50,netflow=2.59"
2025-11-18 11:14:00.000,PLOT,1227,BULL,Triangle drawn on chart,netflow=2.75
2025-11-18 11:14:30.000,LOGGED,1228,BULL,Written to signals CSV,"price=24809.75,netflow=2.75"
2025-11-18 11:23:00.000,PLOT,1245,BEAR,Triangle drawn on chart,netflow=0.50
2025-11-18 11:23:30.000,LOGGED,1246,BEAR,Written to signals CSV,"price=24805.75,netflow=0.50"
2025-11-18 11:33:30.000,PLOT,1266,BULL,Triangle drawn on chart,netflow=1.00
2025-11-18 11:34:00.000,LOGGED,1267,BULL,Written to signals CSV,"price=24802.25,netflow=1.00"
2025-11-18 11:34:00.000,PLOT,1267,BEAR,Triangle drawn on chart,netflow=2.05
2025-11-18 11:34:30.000,LOGGED,1268,BEAR,Written to signals CSV,"price=24814.00,netflow=2.05"
2025-11-18 11:34:30.000,PLOT,1268,BULL,Triangle drawn on chart,netflow=2.48
2025-11-18 11:35:00.000,LOGGED,1269,BULL,Written to signals CSV,"price=24816.50,netflow=2.48"
2025-11-18 11:35:30.000,PLOT,1270,BEAR,Triangle drawn on chart,netflow=0.50
2025-11-18 11:36:00.000,LOGGED,1271,BEAR,Written to signals CSV,"price=24800.00,netflow=0.50"
2025-11-18 11:45:30.000,PLOT,1290,BULL,Triangle drawn on chart,netflow=0.70
2025-11-18 11:46:00.000,LOGGED,1291,BULL,Written to signals CSV,"price=24799.00,netflow=0.70"
2025-11-18 11:48:30.000,PLOT,1296,BEAR,Triangle drawn on chart,netflow=0.02
2025-11-18 11:49:00.000,LOGGED,1297,BEAR,Written to signals CSV,"price=24789.25,netflow=0.02"
2025-11-18 11:50:00.000,PLOT,1299,BULL,Triangle drawn on chart,netflow=-0.03
2025-11-18 11:50:30.000,LOGGED,1300,BULL,Written to signals CSV,"price=24794.25,netflow=-0.03"
2025-11-18 12:08:00.000,PLOT,1335,BEAR,Triangle drawn on chart,netflow=-0.50
2025-11-18 12:08:30.000,LOGGED,1336,BEAR,Written to signals CSV,"price=24825.50,netflow=-0.50"
2025-11-18 12:19:00.000,PLOT,1357,BULL,Triangle drawn on chart,netflow=-1.00
2025-11-18 12:19:30.000,LOGGED,1358,BULL,Written to signals CSV,"price=24812.75,netflow=-1.00"
2025-11-18 12:19:30.000,PLOT,1358,BEAR,Triangle drawn on chart,netflow=2.13
2025-11-18 12:20:00.000,LOGGED,1359,BEAR,Written to signals CSV,"price=24819.25,netflow=2.13"
2025-11-18 12:20:00.000,PLOT,1359,BULL,Triangle drawn on chart,netflow=3.08
2025-11-18 12:20:30.000,LOGGED,1360,BULL,Written to signals CSV,"price=24813.50,netflow=3.08"
2025-11-18 12:21:00.000,PLOT,1361,BEAR,Triangle drawn on chart,netflow=1.13
2025-11-18 12:21:30.000,LOGGED,1362,BEAR,Written to signals CSV,"price=24810.50,netflow=1.13"
2025-11-18 12:31:30.000,PLOT,1382,BULL,Triangle drawn on chart,netflow=2.40
2025-11-18 12:32:00.000,LOGGED,1383,BULL,Written to signals CSV,"price=24813.50,netflow=2.40"
2025-11-18 12:37:00.000,PLOT,1393,BEAR,Triangle drawn on chart,netflow=-0.50
2025-11-18 12:37:30.000,LOGGED,1394,BEAR,Written to signals CSV,"price=24797.75,netflow=-0.50"
2025-11-18 12:39:00.000,PLOT,1397,BULL,Triangle drawn on chart,netflow=0.50
2025-11-18 12:39:30.000,LOGGED,1398,BULL,Written to signals CSV,"price=24810.25,netflow=0.50"
2025-11-18 12:39:30.000,PLOT,1398,BEAR,Triangle drawn on chart,netflow=-0.50
2025-11-18 12:40:00.000,LOGGED,1399,BEAR,Written to signals CSV,"price=24800.75,netflow=-0.50"
2025-11-18 12:45:00.000,PLOT,1409,BULL,Triangle drawn on chart,netflow=0.50
2025-11-18 12:45:30.000,LOGGED,1410,BULL,Written to signals CSV,"price=24805.00,netflow=0.50"
2025-11-18 12:50:00.000,PLOT,1419,BEAR,Triangle drawn on chart,netflow=3.16
2025-11-18 12:50:30.000,LOGGED,1420,BEAR,Written to signals CSV,"price=24804.25,netflow=3.16"
2025-11-18 12:51:30.000,PLOT,1422,BULL,Triangle drawn on chart,netflow=2.22
2025-11-18 12:52:00.000,LOGGED,1423,BULL,Written to signals CSV,"price=24806.50,netflow=2.22"
2025-11-18 13:04:30.000,PLOT,1448,BEAR,Triangle drawn on chart,netflow=0.54
2025-11-18 13:05:00.000,LOGGED,1449,BEAR,Written to signals CSV,"price=24818.25,netflow=0.54"
2025-11-18 13:05:00.000,PLOT,1449,BULL,Triangle drawn on chart,netflow=2.55
2025-11-18 13:05:30.000,LOGGED,1450,BULL,Written to signals CSV,"price=24828.25,netflow=2.55"
2025-11-18 13:09:00.000,PLOT,1457,BEAR,Triangle drawn on chart,netflow=-3.00
2025-11-18 13:09:30.000,LOGGED,1458,BEAR,Written to signals CSV,"price=24809.50,netflow=-3.00"
2025-11-18 13:23:30.000,PLOT,1486,BULL,Triangle drawn on chart,netflow=2.00
2025-11-18 13:24:00.000,LOGGED,1487,BULL,Written to signals CSV,"price=24800.50,netflow=2.00"
2025-11-18 13:26:30.000,PLOT,1492,BEAR,Triangle drawn on chart,netflow=1.75
2025-11-18 13:27:00.000,LOGGED,1493,BEAR,Written to signals CSV,"price=24798.00,netflow=1.75"
2025-11-18 13:27:30.000,PLOT,1494,BULL,Triangle drawn on chart,netflow=1.51
