ts_local,bar_time_utc,bar_index,open,high,low,close,vpm,attract,objection,netflow,ema_color,momentum,supertrend,upper_band,lower_band,bull_cross,bear_cross,bull_cross_raw,bear_cross_raw,bull_reason,bear_reason,realtime_state,realtime_reason,regime,atr30,ema10,ema20,energy_ema_first,range_max,range_min,range_mid,range_os,range_count,score_bull,score_bear,adx,atr_ratio,ema_spread,price_to_band,momentum_ext,range_break,exit_long,exit_short
2025-11-17 01:54:30.000,2025-11-17T07:54:30.0000000Z,108,25176.75,25177,25170.75,25175.75,2,4.9678184032349941,0,4.9678184032349941,15,0.00010924403130338061,25149.099999999999,25196.849999999999,25149.099999999999,0,0,0,0,[EMA15-STABLE]|[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[GUARD-EMA15],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,7.763700447802294,25171.801945605592,25170.225786425635,25174.054356297493,25182.752472527471,25159.697527472526,25171.224999999999,-1,0,,3,3,14.179033790654207,0,0,0,0,0,0,0
2025-11-17 01:55:00.000,2025-11-17T07:55:00.0000000Z,109,25176,25188.75,25176,25186.5,2,7.4104924907999452,0,7.4104924907999452,15,0.00045680238331678253,25149.099999999999,25196.849999999999,25149.099999999999,0,0,0,0,[EMA15-STABLE]|[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[GUARD-EMA15],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,7.9407437662088842,25176.172666239283,25172.751902004147,25178.733485037996,25182.752472527471,25159.697527472526,25171.224999999999,1,0,,6,6,17.533550213078005,0,0,0,0,1,0,0
2025-11-17 01:55:30.000,2025-11-17T07:55:30.0000000Z,110,25187.25,25188,25182.75,25187,4,7.760373327240508,0,7.760373327240508,15,0.00060583789367048377,25151.299999999999,25196.849999999999,25151.299999999999,0,0,0,0,[EMA15-STABLE]|[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[GUARD-EMA15],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,7.8293856406685887,25178.149536840403,25174.111131291735,25180.556788030397,25182.752472527471,25159.697527472526,25171.224999999999,1,0,,5,5,19.248330761544583,0,0,0,0,1,0,0
2025-11-17 01:56:00.000,2025-11-17T07:56:00.0000000Z,111,25187.25,25188,25181,25183.5,2,7.8832452491118499,2,5.8832452491118499,15,0.00044692071626493458,25151.299999999999,25196.849999999999,25151.299999999999,0,0,0,0,[EMA15-STABLE]|[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],,BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,7.7942394526463028,25178.519042538839,25174.658370488443,25181.215430424319,25182.752472527471,25159.697527472526,25171.224999999999,1,0,,5,5,19.986279724304001,0,0,0,0,1,0,0
2025-11-17 01:56:30.000,2025-11-17T07:56:30.0000000Z,112,25183.25,25184,25178.25,25179.75,2,7.3378662318017538,2.5,4.8378662318017538,13,0.00047680066752093451,25151.299999999999,25196.849999999999,25151.299999999999,0,0,0,0,[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[RT-BULL],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,7.7366536931136478,25178.085828192932,25174.770271711765,25180.892344339456,25182.752472527471,25159.697527472526,25171.224999999999,1,0,,3,3,19.795840333072043,0,0,0,0,0,0,0
2025-11-17 01:57:00.000,2025-11-17T07:57:00.0000000Z,113,25179,25182.25,25174.25,25180,2,6.7792679715762496,1,5.7792679715762496,13,0.00055630612731463085,25151.299999999999,25196.849999999999,25151.299999999999,0,0,0,0,[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[RT-BULL],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,7.7373763477876363,25178.718983397521,25175.42593744443,25181.383875471569,25182.752472527471,25159.697527472526,25171.224999999999,1,0,,3,3,18.544965018387188,0,0,0,0,0,0,0
2025-11-17 01:57:30.000,2025-11-17T07:57:30.0000000Z,114,25180.75,25182.25,25174.75,25177.25,2,6.1265540032743004,3,3.1265540032743004,10,0.00048678720445062589,25151.299999999999,25196.849999999999,25151.299999999999,0,0,0,0,[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[RT-BULL],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,7.7052971361947158,25177.885779804579,25175.274260862418,25180.747100377259,25182.752472527471,25159.697527472526,25171.224999999999,1,0,,1,1,18.198932705068042,0,0,0,0,0,0,0
2025-11-17 01:58:00.000,2025-11-17T07:58:00.0000000Z,115,25177,25177,25173.25,25174,2,5.9010304365904673,3,2.9010304365904673,5,0.00025826959372206217,25151.299999999999,25196.849999999999,25151.299999999999,0,0,0,0,,[RT-FLAT],FLAT,NONE_DOWN|diff=-3.00|BULL_FAIL:ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BULL,7.5859538983215584,25176.642084302919,25174.846780236065,25179.29768030181,25182.752472527471,25159.697527472526,25171.224999999999,1,0,,1,1,17.239944273154943,0,0,0,0,0,0,0
2025-11-17 01:58:30.000,2025-11-17T07:58:30.0000000Z,116,25173.5,25173.5,25168.25,25172,2,5.6437741901850709,1,4.6437741901850709,3,0.00028810141169691731,25151.299999999999,25196.849999999999,25151.299999999999,0,0,0,0,,[RT-FLAT],FLAT,NONE_DOWN|diff=-1.50|BULL_FAIL:ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BULL,7.5272554350441725,25175.43856484288,25174.374978036711,25177.688144241449,25182.752472527471,25159.697527472526,25171.224999999999,1,0,,2,2,16.073082592090561,0,0,0,0,0,0,0
2025-11-17 01:59:00.000,2025-11-17T07:59:00.0000000Z,117,25171.25,25172.25,25166.25,25168.75,2,4.8299565679940848,3,1.8299565679940848,0,-0.0001688316847415882,25151.299999999999,25196.849999999999,25151.299999999999,0,0,0,0,[GUARD-EMA0],[RT-FLAT],FLAT,NONE_DOWN|diff=-2.50|BULL_FAIL:ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BULL,7.4705135872093678,25173.986924954093,25173.695274913032,25176.210515393162,25182.752472527471,25159.697527472526,25171.224999999999,1,0,,1,1,15.953040244941183,0,0,0,0,0,0,0
2025-11-17 01:59:30.000,2025-11-17T07:59:30.0000000Z,118,25169.5,25177.5,25168.5,25176,2,5.8309350351816711,0.5,5.3309350351816711,8,0.00023837902264600716,25151.299999999999,25196.849999999999,25151.299999999999,0,0,0,0,[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[RT-BULL],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,7.503996467635722,25175.410789838472,25174.522482290929,25177.548412314529,25182.752472527471,25159.697527472526,25171.224999999999,1,0,,3,3,14.755843521813357,0,0,0,0,0,0,0
2025-11-17 02:00:00.000,2025-11-17T08:00:00.0000000Z,119,25176.5,25176.5,25169.75,25170,2,5.1266298225709308,3,2.1266298225709308,0,0.00017881623651427549,25151.299999999999,25196.849999999999,25151.299999999999,0,0,0,0,[GUARD-EMA0],[RT-FLAT],FLAT,NONE_DOWN|diff=-6.50|BULL_FAIL:ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BULL,7.4719188076034202,25173.369158628167,25173.484059941227,25175.938729851627,25182.752472527471,25159.697527472526,25171.224999999999,1,0,,1,1,13.956264539051917,0,0,0,0,0,0,0
2025-11-17 02:00:30.000,2025-11-17T08:00:30.0000000Z,120,25169.5,25182.5,25168.75,25176.5,2,6.1861959896423073,0,6.1861959896423073,8,0.00034766715340068144,25151.299999999999,25196.849999999999,25151.299999999999,0,0,0,0,[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[RT-BULL],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,7.6664659584610853,25174.888815737097,25174.326847883334,25178.030983881301,25182.752472527471,25159.697527472526,25171.224999999999,1,0,,4,4,15.231091450247694,0,0,0,0,0,0,0
2025-11-17 02:01:00.000,2025-11-17T08:01:00.0000000Z,121,25176,25181.5,25174.75,25180,2,6.8460233714262504,0,6.8460233714262504,15,0.00012908735241840189,25151.299999999999,25196.849999999999,25151.299999999999,0,0,0,0,[EMA15-STABLE]|[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[GUARD-EMA15],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,7.6373059820679376,25176.549526925388,25175.283247858162,25179.454787105042,25182.752472527471,25159.697527472526,25171.224999999999,1,0,,3,3,15.443570021426011,0,0,0,0,0,0,0
2025-11-17 02:01:30.000,2025-11-17T08:01:30.0000000Z,122,25180.75,25182,25169,25174,2,4.7542483410263312,3,1.7542483410263312,4,-6.9511335312751353E-05,25151.299999999999,25196.849999999999,25151.299999999999,0,0,0,0,,[RT-FLAT],FLAT,NONE_DOWN|diff=-6.75|BULL_FAIL:ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BULL,7.7857846715545618,25175.127298889365,25174.603210647179,25178.613829684036,25182.752472527471,25159.697527472526,25171.224999999999,1,0,,2,2,13.376232239158119,0,0,0,0,0,0,0
2025-11-17 02:02:00.000,2025-11-17T08:02:00.0000000Z,123,25174.25,25184.25,25171.25,25182.25,2,5.9445600451710554,0.5,5.4445600451710554,15,-0.00016874119071724931,25151.299999999999,25196.849999999999,25151.299999999999,0,0,0,0,[EMA15-STABLE]|[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[GUARD-EMA15],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,7.9454251825027429,25177.566963554109,25175.997009179646,25180.891063747233,25182.752472527471,25159.697527472526,25171.224999999999,1,0,,4,4,13.296122591673569,0,0,0,0,0,0,0
2025-11-17 02:02:30.000,2025-11-17T08:02:30.0000000Z,124,25182,25182,25170.25,25178.25,2,5.4480983557505063,0.5,4.9480983557505063,9,-0.00034740143724937468,25151.299999999999,25196.849999999999,25151.299999999999,0,0,0,0,[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[RT-BULL],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,8.067522120863762,25177.08784621369,25175.864640958458,25180.312850997791,25182.752472527471,25159.697527472526,25171.224999999999,1,0,,4,4,12.479793250392316,0,0,0,0,0,0,0
2025-11-17 02:03:00.000,2025-11-17T08:03:00.0000000Z,125,25178,25181,25173,25174,2,3.3159620943700512,3.5,-0.18403790562994882,2,-0.00037723112355312011,25151.299999999999,25196.849999999999,25151.299999999999,0,0,0,0,,[RT-FLAT],FLAT,NONE_DOWN|diff=-4.00|BULL_FAIL:net<1.00&obj>3.00&ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BULL,8.0566602723905252,25175.976832852521,25175.366194427264,25179.580280798233,25187.430555555555,25166.569444444445,25177,0,0,,2,2,11.905326345368193,0,0,0,0,0,0,0
2025-11-17 02:03:30.000,2025-11-17T08:03:30.0000000Z,126,25174.25,25185.5,25174,25183.5,2,5.5022157607833933,0.5,5.0022157607833933,15,0.00014892919905876747,25151.299999999999,25196.849999999999,25151.299999999999,0,0,0,0,[EMA15-STABLE]|[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[GUARD-EMA15],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,8.1589382633108407,25178.675259937187,25176.914085207438,25182.11422463859,25187.430555555555,25166.569444444445,25177,0,0,,4,4,12.934857414605954,0,0,0,0,0,0,0
2025-11-17 02:04:00.000,2025-11-17T08:04:00.0000000Z,127,25183.25,25185.25,25179.75,25183,2,5.6261852391313347,0.5,5.1261852391313347,15,0.00011914217633042097,25151.299999999999,25196.849999999999,25151.299999999999,0,0,0,0,[EMA15-STABLE]|[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[GUARD-EMA15],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,8.0811403212004809,25179.288022593231,25177.400725618518,25182.461379710872,25187.430555555555,25166.569444444445,25177,0,0,,3,3,13.138312027706759,0,0,0,0,0,0,0
2025-11-17 02:04:30.000,2025-11-17T08:04:30.0000000Z,128,25182.25,25182.25,25175,25179,2,4.5788594024838449,1.5,3.0788594024838449,8,6.9507193994578441E-05,25151.299999999999,25196.849999999999,25151.299999999999,0,0,0,0,[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[RT-BULL],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,8.0537134216049076,25178.797638320084,25177.296801636709,25181.819103768699,25187.430555555555,25166.569444444445,25177,0,0,,3,3,11.303190394157181,0,0,0,0,0,0,0
2025-11-17 02:05:00.000,2025-11-17T08:05:00.0000000Z,129,25179.25,25180.75,25176.5,25180.75,2,4.0975439723453526,1,3.0975439723453526,11,0.00026813378882974495,25151.849999999999,25196.849999999999,25151.849999999999,0,0,0,0,[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[RT-BULL],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,7.9224785297736338,25179.330299121386,25177.731119848177,25181.795283014966,25187.430555555555,25166.569444444445,25177,0,0,,2,2,10.573688472316324,0,0,0,0,0,0,0
2025-11-17 02:05:30.000,2025-11-17T08:05:30.0000000Z,130,25180.5,25184.5,25175.75,25175.75,2,4.4342984759224642,3,1.4342984759224642,2,0.00014897505164468457,25151.849999999999,25196.849999999999,25151.849999999999,0,0,0,0,,[RT-FLAT],FLAT,NONE_DOWN|diff=-4.75|BULL_FAIL:ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BULL,7.9406181343367352,25177.927269529067,25177.109335191439,25181.176226411975,25187.430555555555,25166.569444444445,25177,0,0,,2,2,11.255619792127616,0,0,0,0,0,0,0
2025-11-17 02:06:00.000,2025-11-17T08:06:00.0000000Z,131,25175.5,25179,25175.25,25178.5,2,2.9012547492065495,1.5,1.4012547492065495,6,0.00038738515023590761,25153,25196.849999999999,25153,0,0,0,0,,[RT-FLAT],FLAT,NONE_UP|diff=3.00|BULL_FAIL:ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BULL,7.7970419743032879,25178.523137879158,25177.52409238409,25181.250981129579,25187.430555555555,25166.569444444445,25177,0,0,,2,2,11.0937866566008,0,0,0,0,0,0,0
2025-11-17 02:06:30.000,2025-11-17T08:06:30.0000000Z,132,25178.75,25178.75,25167.75,25172,2,3.6525239103081955,3,0.65252391030819545,0,-0.00015888147442008263,25153,25196.849999999999,25153,0,0,0,0,[GUARD-EMA0],[RT-FLAT],FLAT,NONE_DOWN|diff=-6.75|BULL_FAIL:net<1.00&ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BULL,7.8918627973820668,25176.287526033353,25176.392546170639,25179.350784903661,25187.430555555555,25166.569444444445,25177,0,0,,2,2,11.217785257246982,0,0,0,0,0,0,0
2025-11-17 02:07:00.000,2025-11-17T08:07:00.0000000Z,133,25171.75,25172.75,25163.5,25164.75,2,3.5,5.5,-2,0,-0.00020858164481525626,25153,25196.849999999999,25153,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BULL,7.9271340374693313,25173.193926258697,25174.704367170263,25176.64062792293,25187.430555555555,25166.569444444445,25177,-1,0,,6,6,12.508809621519687,0,0,0,0,1,0,0
2025-11-17 02:07:30.000,2025-11-17T08:07:30.0000000Z,134,25165,25168.5,25151.75,25154,2,3.5,5.5,-2,0,-0.00089369054475403652,25153,25196.849999999999,25153,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BULL,8.2112295695536872,25168.158666938933,25171.832295920489,25172.772502338346,25187.430555555555,25166.569444444445,25177,-1,0,,6,6,15.693130242122029,0,0,0,0,1,0,0
2025-11-17 02:08:00.000,2025-11-17T08:08:00.0000000Z,135,25154.5,25162.25,25153,25160.25,2,3.5,3.5,0,0,-0.00078435266084193802,25153,25196.849999999999,25153,0,0,0,0,,[RT-FLAT],FLAT,NONE_UP|diff=5.75|BULL_FAIL:net<1.00&obj>3.00&ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BULL,8.2444663616796774,25167.712463032676,25171.296113542572,25171.658001870677,25187.430555555555,25166.569444444445,25177,-1,0,,6,6,17.396826722274064,0,0,0,0,1,0,0
2025-11-17 02:08:30.000,2025-11-17T08:08:30.0000000Z,136,25161,25163,25153.25,25154,2,3.5,5.5,-2,0,-0.00079447048542146661,25153,25196.849999999999,25153,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BULL,8.2596508162903532,25164.177965621777,25169.045690030587,25168.446401496542,25187.430555555555,25166.569444444445,25177,-1,0,,6,6,18.645858834432797,0,0,0,0,1,0,0
2025-11-17 02:09:00.000,2025-11-17T08:09:00.0000000Z,137,25154,25155,25140.5,25146.75,2,1.5,6.5,-5,0,-0.00140972311846638,25196.849999999999,25196.849999999999,25153,0,0,0,1,[GUARD-EMA0],[CROSS]|[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,8.5015513446362316,25160.20345947567,25166.440431569623,25164.567121197237,25187.430555555555,25166.569444444445,25177,-1,0,,6,8,22.051261522332236,0,0,0,0,1,0,0
2025-11-17 02:09:30.000,2025-11-17T08:09:30.0000000Z,138,25148.25,25151.75,25141.5,25151.5,2,2,4.5,-2.5,0,-0.001062424910388927,25196.849999999999,25196.849999999999,25081.799999999999,0,0,0,0,,[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,8.5084440775928023,25159.0590288272,25165.273769152562,25162.463696957788,25187.430555555555,25166.569444444445,25177,-1,0,,6,6,24.209403515492333,0,0,0,0,1,0,0
2025-11-17 02:10:00.000,2025-11-17T08:10:00.0000000Z,139,25151.25,25152.25,25140.75,25141.5,2,1.5,6.5,-5,0,-0.0012910145388098833,25196.849999999999,25196.849999999999,25081.799999999999,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,8.6289959416730433,25154.643337635476,25162.288512226471,25158.68095756623,25187.430555555555,25166.569444444445,25177,-1,0,,6,6,26.319655582728835,0,0,0,0,1,0,0
2025-11-17 02:10:30.000,2025-11-17T08:10:30.0000000Z,140,25142.75,25143.75,25127,25131.5,2,2.5,6.5,-4,0,-0.0020648440447118151,25196.849999999999,25196.849999999999,25081.799999999999,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,8.8658071880617193,25148.625540710014,25158.315456640277,25153.254766052989,25187.430555555555,25166.569444444445,25177,-1,0,,7,7,29.792851671749215,0,0,0,0,1,0,0
2025-11-17 02:11:00.000,2025-11-17T08:11:00.0000000Z,141,25130.75,25141.75,25130.75,25135.25,2,2.5,6.5,-4,0,-0.0018961203986816502,25196.849999999999,25196.849999999999,25081.799999999999,0,0,0,0,,[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,8.9172247262374391,25146.772136613981,25156.458882538478,25151.313812842393,25187.430555555555,25166.569444444445,25177,-1,0,,7,7,32.264520837425422,0,0,0,0,1,0,0
2025-11-17 02:11:30.000,2025-11-17T08:11:30.0000000Z,142,25134.75,25157,25133.75,25155.25,2,3,4.5,-1.5,0,-0.00094324635609039276,25196.849999999999,25196.849999999999,25081.799999999999,0,0,0,0,,[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,9.3697061242517456,25151.272244006479,25158.062571729828,25155.561050273918,25187.430555555555,25166.569444444445,25177,-1,0,,5,5,29.185688581182443,0,0,0,0,1,0,0
2025-11-17 02:12:00.000,2025-11-17T08:12:00.0000000Z,143,25154.75,25158.5,25151.75,25152.25,2,2.5,6.5,-4,0,-0.0011318169633549437,25196.849999999999,25196.849999999999,25106.349999999999,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,9.2837714756655778,25150.941753360672,25157.222145397282,25155.348840219136,25187.430555555555,25166.569444444445,25177,-1,0,,5,5,28.515027943313424,0,0,0,0,1,0,0
2025-11-17 02:12:30.000,2025-11-17T08:12:30.0000000Z,144,25151.5,25158.5,25147.75,25150.25,2,2.5,6.5,-4,0,-0.0010128794574143769,25196.849999999999,25196.849999999999,25106.349999999999,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,9.2965346486989464,25150.630029609143,25156.450421799356,25155.44907217531,25187.430555555555,25166.569444444445,25177,-1,0,,7,7,28.753319100958834,0,0,0,0,1,0,0
2025-11-17 02:13:00.000,2025-11-17T08:13:00.0000000Z,145,25150.25,25150.25,25135,25137.5,2,2.5,6.5,-4,0,-0.0016283734138252874,25196.849999999999,25196.849999999999,25106.349999999999,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,9.50303904929787,25146.20969364715,25153.475551696018,25151.709257740251,25187.430555555555,25166.569444444445,25177,-1,0,,7,7,30.500002335217882,0,0,0,0,1,0,0
2025-11-17 02:13:30.000,2025-11-17T08:13:30.0000000Z,146,25136.75,25138.75,25129.25,25130.75,2,2.5,6.5,-4,0,-0.0016387255680915304,25195.349999999999,25195.349999999999,25106.349999999999,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,9.5182155254323852,25142.77900554601,25150.937063779391,25148.1374061922,25187.430555555555,25166.569444444445,25177,-1,0,,7,7,31.90492821631161,0,0,0,0,1,0,0
2025-11-17 02:14:00.000,2025-11-17T08:14:00.0000000Z,147,25132.25,25143.75,25131.5,25139.75,2,3,4,-1,0,-0.0009934531437824736,25195.349999999999,25195.349999999999,25106.349999999999,0,0,0,0,,[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,9.5881638968068614,25143.434888835167,25150.565506684754,25148.399924953759,25187.430555555555,25166.569444444445,25177,-1,0,,6,6,31.454166403804305,0,0,0,0,1,0,0
2025-11-17 02:14:30.000,2025-11-17T08:14:30.0000000Z,148,25140.25,25150.75,25140.25,25145.75,2,2.5,4.5,-2,0,-0.00032797964538443188,25195.349999999999,25195.349999999999,25106.349999999999,0,0,0,0,,[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,9.6402251002466315,25144.492181774225,25150.485571807749,25149.349939963013,25187.430555555555,25166.569444444445,25177,-1,0,,4,4,29.914462447745741,0,0,0,0,1,0,0
2025-11-17 02:15:00.000,2025-11-17T08:15:00.0000000Z,149,25144.75,25149.25,25140.75,25147,2,2.5,4.5,-2,0,-0.00052662433799346195,25195.349999999999,25195.349999999999,25106.349999999999,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,9.5772175969050775,25145.191950377255,25150.299871091367,25149.499951970411,25187.430555555555,25166.569444444445,25177,-1,0,,4,4,29.356712099650213,0,0,0,0,1,0,0
2025-11-17 02:15:30.000,2025-11-17T08:15:30.0000000Z,150,25146.5,25149.5,25132.5,25132.5,2,2.5,6.5,-4,0,-0.00085473483342609529,25195.349999999999,25195.349999999999,25106.349999999999,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,9.8063103436749071,25140.892587498747,25147.445915114411,25146.67996157633,25187.430555555555,25166.569444444445,25177,-1,0,,7,7,30.097238369001218,0,0,0,0,1,0,0
2025-11-17 02:16:00.000,2025-11-17T08:16:00.0000000Z,151,25133,25135.5,25127,25128,2,2.5,6.5,-4,0,-0.00074562319186375974,25185.799999999999,25185.799999999999,25106.349999999999,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,9.7538777766635203,25137.895588118809,25145.210703244105,25143.443969261065,25187.430555555555,25166.569444444445,25177,-1,0,,7,7,30.914551154407953,0,0,0,0,1,0,0
2025-11-17 02:16:30.000,2025-11-17T08:16:30.0000000Z,152,25128.5,25129,25114.5,25123.25,2,2.5,4.5,-2,0,-0.0011231934477068963,25185.799999999999,25185.799999999999,25106.349999999999,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,9.8965262952191821,25134.36085308894,25142.619207697047,25139.38517540885,25187.430555555555,25166.569444444445,25177,-1,0,,7,7,32.714666597198161,0,0,0,0,1,0,0
2025-11-17 02:17:00.000,2025-11-17T08:17:00.0000000Z,153,25122.75,25126.5,25119.25,25124.75,2,2.5,4.5,-2,0,-0.00066622914305033509,25174.049999999999,25174.049999999999,25106.349999999999,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,9.7841420853785426,25132.910945915741,25141.089713993475,25137.058140327081,25187.430555555555,25166.569444444445,25177,-1,0,,6,6,33.714363445354714,0,0,0,0,1,0,0
2025-11-17 02:17:30.000,2025-11-17T08:17:30.0000000Z,154,25124.75,25142.5,25124.75,25138.5,2,3,4.5,-1.5,0,0.00027853490639237613,25174.049999999999,25174.049999999999,25106.349999999999,0,0,0,0,,[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,10.02994846031037,25135.972592112877,25142.027881821763,25140.186512261665,25187.430555555555,25166.569444444445,25177,-1,0,,5,5,30.76917304090539,0,0,0,0,1,0,0
2025-11-17 02:18:00.000,2025-11-17T08:18:00.0000000Z,155,25138.5,25143.25,25134.75,25140.75,2,3,4.5,-1.5,0,0.00021881620433455008,25174.049999999999,25174.049999999999,25106.349999999999,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,9.9695057338555806,25137.175922472521,25142.100056342137,25141.059209809337,25187.430555555555,25166.569444444445,25177,-1,0,,4,4,29.742817348742637,0,0,0,0,1,0,0
2025-11-17 02:18:30.000,2025-11-17T08:18:30.0000000Z,156,25140.75,25145.75,25136.25,25142.75,4,2.5,4.5,-2,1,-0.00049691416304747515,25174.049999999999,25174.049999999999,25106.349999999999,0,0,0,0,,[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,9.9849666538381712,25138.714184502311,25142.453338958079,25142.447367847471,25187.430555555555,25166.569444444445,25177,-1,0,,4,4,28.327083165642119,0,0,0,0,1,0,0
