ts_local,bar_time_utc,bar_index,instrument,signal_type,price,supertrend,volume,netflow,ema_color_hist
2025-11-17 03:12:00.000,2025-11-17T09:12:00.0000000Z,263,MNQ 12-25,BULL,25230.75,25230.75,1,0.81897072362364831,15_15_15
2025-11-17 03:13:00.000,2025-11-17T09:13:00.0000000Z,265,MNQ 12-25,BEAR,25227.25,25227.25,1,0.92616094865834198,7_3_3
2025-11-17 03:13:30.000,2025-11-17T09:13:30.0000000Z,266,MNQ 12-25,BULL,25237.25,25237.25,1,2.486403016113472,15_15_15
2025-11-17 03:28:30.000,2025-11-17T09:28:30.0000000Z,296,MNQ 12-25,BEAR,25240.75,25240.75,1,-0.5,0_0_0
2025-11-17 03:38:30.000,2025-11-17T09:38:30.0000000Z,316,MNQ 12-25,BULL,25243.25,25243.25,1,-0.5,15_15_15
2025-11-17 03:39:30.000,2025-11-17T09:39:30.0000000Z,318,MNQ 12-25,BEAR,25239,25239,1,-1,0_0_0
2025-11-17 03:40:30.000,2025-11-17T09:40:30.0000000Z,320,MNQ 12-25,BULL,25235.5,25235.5,1,-2,0_0_0
2025-11-17 03:41:00.000,2025-11-17T09:41:00.0000000Z,321,MNQ 12-25,BEAR,25238.5,25238.5,1,-0.5,0_0_0
2025-11-17 04:06:30.000,2025-11-17T10:06:30.0000000Z,372,MNQ 12-25,BULL,25216,25216,1,2.3080914353957755,10_10_10
2025-11-17 04:22:00.000,2025-11-17T10:22:00.0000000Z,403,MNQ 12-25,BEAR,25231.5,25231.5,1,-1.0940854007763714,0_0_0
2025-11-17 04:22:30.000,2025-11-17T10:22:30.0000000Z,404,MNQ 12-25,BULL,25236.75,25236.75,1,-0.46508716656902238,8_8_8
2025-11-17 04:24:00.000,2025-11-17T10:24:00.0000000Z,407,MNQ 12-25,BEAR,25232.75,25232.75,1,-0.99559064451130785,0_0_0
2025-11-17 04:39:00.000,2025-11-17T10:39:00.0000000Z,437,MNQ 12-25,BULL,25222.5,25222.5,1,2.0192980777131617,6_7_9
2025-11-17 04:42:00.000,2025-11-17T10:42:00.0000000Z,443,MNQ 12-25,BEAR,25227,25227,1,1.0969789866158841,15_15_15
2025-11-17 04:42:30.000,2025-11-17T10:42:30.0000000Z,444,MNQ 12-25,BULL,25225.5,25225.5,1,0.99710913397586842,13_10_14
2025-11-17 04:43:30.000,2025-11-17T10:43:30.0000000Z,446,MNQ 12-25,BEAR,25219.75,25219.75,1,0.50163448269940281,0_0_0
2025-11-17 04:50:30.000,2025-11-17T10:50:30.0000000Z,460,MNQ 12-25,BULL,25240,25240,1,4.876989352790889,15_15_15
2025-11-17 05:19:30.000,2025-11-17T11:19:30.0000000Z,518,MNQ 12-25,BEAR,25257.5,25257.5,1,-0.5,1_1_0
2025-11-17 05:22:00.000,2025-11-17T11:22:00.0000000Z,523,MNQ 12-25,BULL,25258.75,25258.75,1,-0.5,3_3_3
2025-11-17 05:24:30.000,2025-11-17T11:24:30.0000000Z,528,MNQ 12-25,BEAR,25257.5,25257.5,1,-1,0_0_0
2025-11-17 05:42:00.000,2025-11-17T11:42:00.0000000Z,563,MNQ 12-25,BULL,25250.25,25250.25,1,1.3997117644430745,15_15_15
2025-11-17 05:42:30.000,2025-11-17T11:42:30.0000000Z,564,MNQ 12-25,BEAR,25247.5,25247.5,1,1.3114084884325923,0_0_0
2025-11-17 05:45:00.000,2025-11-17T11:45:00.0000000Z,569,MNQ 12-25,BULL,25251,25251,1,2.7878932550408555,15_15_15
2025-11-17 05:45:30.000,2025-11-17T11:45:30.0000000Z,570,MNQ 12-25,BEAR,25245.5,25245.5,1,1.3234471634147611,0_0_0
2025-11-17 05:46:30.000,2025-11-17T11:46:30.0000000Z,572,MNQ 12-25,BULL,25249.25,25249.25,1,2.6061589844096735,15_15_7
2025-11-17 05:47:00.000,2025-11-17T11:47:00.0000000Z,573,MNQ 12-25,BEAR,25244,25244,1,0.59565296592679373,0_0_0
2025-11-17 05:47:30.000,2025-11-17T11:47:30.0000000Z,574,MNQ 12-25,BULL,25250.5,25250.5,1,2.5175347456941228,12_12_15
2025-11-17 05:48:30.000,2025-11-17T11:48:30.0000000Z,576,MNQ 12-25,BEAR,25252,25252,1,2.8060362578318832,15_15_15
2025-11-17 05:49:00.000,2025-11-17T11:49:00.0000000Z,577,MNQ 12-25,BULL,25254.25,25254.25,1,3.0823359673133055,15_15_15
2025-11-17 06:32:30.000,2025-11-17T12:32:30.0000000Z,664,MNQ 12-25,BEAR,25275.25,25275.25,1,-0.37893279751573339,0_0_0
2025-11-17 06:44:00.000,2025-11-17T12:44:00.0000000Z,687,MNQ 12-25,BULL,25278.25,25278.25,1,2.6309313551449076,15_15_15
2025-11-17 06:44:30.000,2025-11-17T12:44:30.0000000Z,688,MNQ 12-25,BEAR,25276.75,25276.75,1,2.0478595030684024,7_7_7
2025-11-17 06:46:30.000,2025-11-17T12:46:30.0000000Z,692,MNQ 12-25,BULL,25279,25279,1,2.700959789539942,15_15_15
2025-11-17 06:47:30.000,2025-11-17T12:47:30.0000000Z,694,MNQ 12-25,BEAR,25277,25277,1,2.5368632362608476,3_2_6
2025-11-17 06:48:00.000,2025-11-17T12:48:00.0000000Z,695,MNQ 12-25,BULL,25280,25280,1,2.8929565793210772,15_15_15
2025-11-17 06:49:00.000,2025-11-17T12:49:00.0000000Z,697,MNQ 12-25,BEAR,25277,25277,1,1.1219897964230001,7_7_3
2025-11-17 06:49:30.000,2025-11-17T12:49:30.0000000Z,698,MNQ 12-25,BULL,25279,25279,2,2.7935783601684605,14_14_15
2025-11-17 06:50:30.000,2025-11-17T12:50:30.0000000Z,700,MNQ 12-25,BEAR,25276.25,25276.25,1,0.9729010544477803,0_0_0
2025-11-17 06:51:00.000,2025-11-17T12:51:00.0000000Z,701,MNQ 12-25,BULL,25277.25,25277.25,1,-0.54091336687984803,0_0_0
2025-11-17 06:51:30.000,2025-11-17T12:51:30.0000000Z,702,MNQ 12-25,BEAR,25276.5,25276.5,3,-0.69596918711257127,0_0_0
2025-11-17 06:53:00.000,2025-11-17T12:53:00.0000000Z,705,MNQ 12-25,BULL,25282.5,25282.5,1,1.9321794675000241,15_15_15
2025-11-17 06:55:30.000,2025-11-17T12:55:30.0000000Z,710,MNQ 12-25,BEAR,25281,25281,1,1.8608525699300209,10_11_15
2025-11-17 06:57:00.000,2025-11-17T12:57:00.0000000Z,713,MNQ 12-25,BULL,25281.25,25281.25,1,1.7272047269407547,15_15_15
2025-11-17 06:57:30.000,2025-11-17T12:57:30.0000000Z,714,MNQ 12-25,BEAR,25281,25281,1,1.6955501614926551,10_10_14
2025-11-17 06:58:00.000,2025-11-17T12:58:00.0000000Z,715,MNQ 12-25,BULL,25282,25282,1,1.9117159899406522,15_15_15
2025-11-17 06:58:30.000,2025-11-17T12:58:30.0000000Z,716,MNQ 12-25,BEAR,25280.75,25280.75,1,-0.19579385043426756,12_13_10
2025-11-17 07:07:00.000,2025-11-17T13:07:00.0000000Z,733,MNQ 12-25,BULL,25284.75,25284.75,1,2.8776172999080458,15_15_15
2025-11-17 07:09:00.000,2025-11-17T13:09:00.0000000Z,737,MNQ 12-25,BEAR,25279.75,25279.75,1,1.5058662660811577,0_0_0
2025-11-17 07:17:00.000,2025-11-17T13:17:00.0000000Z,753,MNQ 12-25,BULL,25281,25281,1,1.9251554934286983,15_15_15
2025-11-17 07:20:00.000,2025-11-17T13:20:00.0000000Z,759,MNQ 12-25,BEAR,25270.5,25270.5,1,-1.5,0_0_0
2025-11-17 07:25:00.000,2025-11-17T13:25:00.0000000Z,769,MNQ 12-25,BULL,25271.5,25271.5,1,-1,0_0_0
2025-11-17 07:25:30.000,2025-11-17T13:25:30.0000000Z,770,MNQ 12-25,BEAR,25273,25273,1,-1,0_0_0
2025-11-17 07:26:30.000,2025-11-17T13:26:30.0000000Z,772,MNQ 12-25,BULL,25278.25,25278.25,1,0.77958012112712538,15_15_15
2025-11-17 07:27:00.000,2025-11-17T13:27:00.0000000Z,773,MNQ 12-25,BEAR,25272.5,25272.5,1,-2,0_0_0
2025-11-17 07:31:30.000,2025-11-17T13:31:30.0000000Z,782,MNQ 12-25,BULL,25269.75,25269.75,1,-1,0_0_0
2025-11-17 07:32:00.000,2025-11-17T13:32:00.0000000Z,783,MNQ 12-25,BEAR,25265.75,25265.75,1,-4,0_0_0
2025-11-17 07:33:00.000,2025-11-17T13:33:00.0000000Z,785,MNQ 12-25,BULL,25275.75,25275.75,1,1.2252931351037377,15_15_15
2025-11-17 07:35:30.000,2025-11-17T13:35:30.0000000Z,790,MNQ 12-25,BEAR,25265.5,25265.5,1,-3,0_0_0
2025-11-17 07:51:30.000,2025-11-17T13:51:30.0000000Z,822,MNQ 12-25,BULL,25263.5,25263.5,1,-1.2544662196410463,0_0_0
2025-11-17 07:52:00.000,2025-11-17T13:52:00.0000000Z,823,MNQ 12-25,BEAR,25262.5,25262.5,1,-1.4412288419606527,0_0_0
2025-11-17 08:06:30.000,2025-11-17T14:06:30.0000000Z,852,MNQ 12-25,BULL,25255,25255,1,2.1190681559312878,10_9_9
2025-11-17 08:07:00.000,2025-11-17T14:07:00.0000000Z,853,MNQ 12-25,BEAR,25254.5,25254.5,1,2.250787745430737,4_5_7
2025-11-17 08:07:30.000,2025-11-17T14:07:30.0000000Z,854,MNQ 12-25,BULL,25255.5,25255.5,4,2.4633376854569953,10_9_10
2025-11-17 08:12:00.000,2025-11-17T14:12:00.0000000Z,863,MNQ 12-25,BEAR,25244.5,25244.5,1,-1,0_0_0
2025-11-17 08:16:00.000,2025-11-17T14:16:00.0000000Z,871,MNQ 12-25,BULL,25251,25251,1,-1,6_8_6
2025-11-17 08:17:30.000,2025-11-17T14:17:30.0000000Z,874,MNQ 12-25,BEAR,25247.5,25247.5,1,-2,0_0_0
2025-11-17 08:18:30.000,2025-11-17T14:18:30.0000000Z,876,MNQ 12-25,BULL,25255.5,25255.5,1,2.5715478862956189,15_15_15
2025-11-17 08:33:30.000,2025-11-17T14:33:30.0000000Z,906,MNQ 12-25,BEAR,25251.25,25251.25,1,-3,0_0_0
2025-11-17 08:59:30.000,2025-11-17T14:59:30.0000000Z,958,MNQ 12-25,BULL,25244,25244,1,3.3169597754325229,15_15_15
2025-11-17 09:01:30.000,2025-11-17T15:01:30.0000000Z,962,MNQ 12-25,BEAR,25244,25244,1,2.7932812029578371,15_15_14
2025-11-17 09:02:00.000,2025-11-17T15:02:00.0000000Z,963,MNQ 12-25,BULL,25238,25238,1,1.3121846607892955,0_0_0
2025-11-17 09:02:30.000,2025-11-17T15:02:30.0000000Z,964,MNQ 12-25,BEAR,25241.5,25241.5,1,2.4963612253593626,0_0_3
2025-11-17 09:03:00.000,2025-11-17T15:03:00.0000000Z,965,MNQ 12-25,BULL,25245.75,25245.75,1,2.8921244207601862,15_15_15
