timestamp,event,CurrentBar,EnableLogging,LogDrawnSignals,LogFolder,logInitialized,signalDrawInitialized,State,Instrument,AdditionalInfo
2025-11-17 13:35:08.462,FlushCachedBar_Called,9,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=8; CurrentBar=9}
2025-11-17 13:35:08.462,FlushCachedBar_Logging,9,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=8}
2025-11-17 13:35:08.468,FlushCachedBar_Called,10,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=9; CurrentBar=10}
2025-11-17 13:35:08.471,FlushCachedBar_Logging,10,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=9}
2025-11-17 13:35:08.512,FlushCachedBar_Called,11,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=10; CurrentBar=11}
2025-11-17 13:35:08.512,FlushCachedBar_Logging,11,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=10}
2025-11-17 13:35:08.533,FlushCachedBar_Called,12,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=11; CurrentBar=12}
2025-11-17 13:35:08.534,FlushCachedBar_Logging,12,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=11}
2025-11-17 13:35:08.558,FlushCachedBar_Called,13,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=12; CurrentBar=13}
2025-11-17 13:35:08.558,FlushCachedBar_Logging,13,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=12}
2025-11-17 13:35:08.597,FlushCachedBar_Called,14,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=13; CurrentBar=14}
2025-11-17 13:35:08.597,FlushCachedBar_Logging,14,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=13}
2025-11-17 13:35:08.625,FlushCachedBar_Called,15,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=14; CurrentBar=15}
2025-11-17 13:35:08.625,FlushCachedBar_Logging,15,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=14}
2025-11-17 13:35:08.637,FlushCachedBar_Called,16,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=15; CurrentBar=16}
2025-11-17 13:35:08.637,FlushCachedBar_Logging,16,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=15}
2025-11-17 13:35:08.656,FlushCachedBar_Called,17,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=16; CurrentBar=17}
2025-11-17 13:35:08.656,FlushCachedBar_Logging,17,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=16}
2025-11-17 13:35:08.672,FlushCachedBar_Called,18,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=17; CurrentBar=18}
2025-11-17 13:35:08.672,FlushCachedBar_Logging,18,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=17}
2025-11-17 13:35:08.686,FlushCachedBar_Called,19,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=18; CurrentBar=19}
2025-11-17 13:35:08.686,FlushCachedBar_Logging,19,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=18}
2025-11-17 13:35:08.700,FlushCachedBar_Called,20,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=19; CurrentBar=20}
2025-11-17 13:35:08.700,FlushCachedBar_Logging,20,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=19}
2025-11-17 13:35:08.712,FlushCachedBar_Called,21,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=20; CurrentBar=21}
2025-11-17 13:35:08.713,FlushCachedBar_Logging,21,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=20}
2025-11-17 13:35:08.722,FlushCachedBar_Called,22,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=21; CurrentBar=22}
2025-11-17 13:35:08.722,FlushCachedBar_Logging,22,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=21}
2025-11-17 13:35:08.754,FlushCachedBar_Called,23,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=22; CurrentBar=23}
2025-11-17 13:35:08.754,FlushCachedBar_Logging,23,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=22}
2025-11-17 13:35:08.764,FlushCachedBar_Called,24,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=23; CurrentBar=24}
2025-11-17 13:35:08.764,FlushCachedBar_Logging,24,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=23}
2025-11-17 13:35:08.788,FlushCachedBar_Called,25,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=24; CurrentBar=25}
2025-11-17 13:35:08.788,FlushCachedBar_Logging,25,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=24}
2025-11-17 13:35:08.801,FlushCachedBar_Called,26,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=25; CurrentBar=26}
2025-11-17 13:35:08.801,FlushCachedBar_Logging,26,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=25}
2025-11-17 13:35:08.820,FlushCachedBar_Called,27,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=26; CurrentBar=27}
2025-11-17 13:35:08.820,FlushCachedBar_Logging,27,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=26}
2025-11-17 13:35:08.830,FlushCachedBar_Called,28,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=27; CurrentBar=28}
2025-11-17 13:35:08.830,FlushCachedBar_Logging,28,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=27}
2025-11-17 13:35:08.858,FlushCachedBar_Called,29,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=28; CurrentBar=29}
2025-11-17 13:35:08.858,FlushCachedBar_Logging,29,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=28}
2025-11-17 13:35:09.013,FlushCachedBar_Called,30,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=29; CurrentBar=30}
2025-11-17 13:35:09.014,FlushCachedBar_Logging,30,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=29}
2025-11-17 13:35:09.036,FlushCachedBar_Called,31,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=30; CurrentBar=31}
2025-11-17 13:35:09.036,FlushCachedBar_Logging,31,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=30}
2025-11-17 13:35:09.072,FlushCachedBar_Called,32,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=31; CurrentBar=32}
2025-11-17 13:35:09.072,FlushCachedBar_Logging,32,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=31}
2025-11-17 13:35:09.093,FlushCachedBar_Called,33,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=32; CurrentBar=33}
2025-11-17 13:35:09.094,FlushCachedBar_Logging,33,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=32}
2025-11-17 13:35:09.111,FlushCachedBar_Called,34,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=33; CurrentBar=34}
2025-11-17 13:35:09.111,FlushCachedBar_Logging,34,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=33}
2025-11-17 13:35:09.123,FlushCachedBar_Called,35,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=34; CurrentBar=35}
2025-11-17 13:35:09.123,FlushCachedBar_Logging,35,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=34}
2025-11-17 13:35:09.132,FlushCachedBar_Called,36,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=35; CurrentBar=36}
2025-11-17 13:35:09.132,FlushCachedBar_Logging,36,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=35}
2025-11-17 13:35:09.153,FlushCachedBar_Called,37,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=36; CurrentBar=37}
2025-11-17 13:35:09.153,FlushCachedBar_Logging,37,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=36}
2025-11-17 13:35:09.165,FlushCachedBar_Called,38,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=37; CurrentBar=38}
2025-11-17 13:35:09.166,FlushCachedBar_Logging,38,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=37}
2025-11-17 13:35:09.181,FlushCachedBar_Called,39,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=38; CurrentBar=39}
2025-11-17 13:35:09.181,FlushCachedBar_Logging,39,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=38}
2025-11-17 13:35:09.190,FlushCachedBar_Called,40,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=39; CurrentBar=40}
2025-11-17 13:35:09.191,FlushCachedBar_Logging,40,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=39}
2025-11-17 13:35:09.211,FlushCachedBar_Called,41,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=40; CurrentBar=41}
2025-11-17 13:35:09.211,FlushCachedBar_Logging,41,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=40}
2025-11-17 13:35:09.226,FlushCachedBar_Called,42,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=41; CurrentBar=42}
2025-11-17 13:35:09.226,FlushCachedBar_Logging,42,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=41}
2025-11-17 13:35:09.248,FlushCachedBar_Called,43,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=42; CurrentBar=43}
2025-11-17 13:35:09.248,FlushCachedBar_Logging,43,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=42}
2025-11-17 13:35:09.258,FlushCachedBar_Called,44,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=43; CurrentBar=44}
2025-11-17 13:35:09.258,FlushCachedBar_Logging,44,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=43}
2025-11-17 13:35:09.271,FlushCachedBar_Called,45,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=44; CurrentBar=45}
2025-11-17 13:35:09.271,FlushCachedBar_Logging,45,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=44}
2025-11-17 13:35:09.279,FlushCachedBar_Called,46,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=45; CurrentBar=46}
2025-11-17 13:35:09.280,FlushCachedBar_Logging,46,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=45}
2025-11-17 13:35:09.290,FlushCachedBar_Called,47,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=46; CurrentBar=47}
2025-11-17 13:35:09.290,FlushCachedBar_Logging,47,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=46}
2025-11-17 13:35:09.309,FlushCachedBar_Called,48,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=47; CurrentBar=48}
2025-11-17 13:35:09.309,FlushCachedBar_Logging,48,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=47}
2025-11-17 13:35:09.335,FlushCachedBar_Called,49,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=48; CurrentBar=49}
2025-11-17 13:35:09.336,FlushCachedBar_Logging,49,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=48}
2025-11-17 13:35:09.348,FlushCachedBar_Called,50,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=49; CurrentBar=50}
2025-11-17 13:35:09.348,FlushCachedBar_Logging,50,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=49}
2025-11-17 13:35:09.363,FlushCachedBar_Called,51,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=50; CurrentBar=51}
2025-11-17 13:35:09.363,FlushCachedBar_Logging,51,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=50}
2025-11-17 13:35:09.382,FlushCachedBar_Called,52,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=51; CurrentBar=52}
2025-11-17 13:35:09.382,FlushCachedBar_Logging,52,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=51}
2025-11-17 13:35:09.402,FlushCachedBar_Called,53,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=52; CurrentBar=53}
2025-11-17 13:35:09.403,FlushCachedBar_Logging,53,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=52}
2025-11-17 13:35:09.417,FlushCachedBar_Called,54,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=53; CurrentBar=54}
2025-11-17 13:35:09.417,FlushCachedBar_Logging,54,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=53}
2025-11-17 13:35:09.430,FlushCachedBar_Called,55,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=54; CurrentBar=55}
2025-11-17 13:35:09.430,FlushCachedBar_Logging,55,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=54}
2025-11-17 13:35:09.441,FlushCachedBar_Called,56,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=55; CurrentBar=56}
2025-11-17 13:35:09.441,FlushCachedBar_Logging,56,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=55}
2025-11-17 13:35:09.451,FlushCachedBar_Called,57,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=56; CurrentBar=57}
2025-11-17 13:35:09.451,FlushCachedBar_Logging,57,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=56}
2025-11-17 13:35:09.458,FlushCachedBar_Called,58,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=57; CurrentBar=58}
2025-11-17 13:35:09.458,FlushCachedBar_Logging,58,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=57}
2025-11-17 13:35:09.465,FlushCachedBar_Called,59,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=58; CurrentBar=59}
2025-11-17 13:35:09.466,FlushCachedBar_Logging,59,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=58}
2025-11-17 13:35:09.478,FlushCachedBar_Called,60,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=59; CurrentBar=60}
2025-11-17 13:35:09.478,FlushCachedBar_Logging,60,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=59}
2025-11-17 13:35:09.487,FlushCachedBar_Called,61,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=60; CurrentBar=61}
2025-11-17 13:35:09.488,FlushCachedBar_Logging,61,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=60}
2025-11-17 13:35:09.502,FlushCachedBar_Called,62,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=61; CurrentBar=62}
2025-11-17 13:35:09.503,FlushCachedBar_Logging,62,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=61}
2025-11-17 13:35:09.534,FlushCachedBar_Called,63,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=62; CurrentBar=63}
2025-11-17 13:35:09.534,FlushCachedBar_Logging,63,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=62}
2025-11-17 13:35:09.547,FlushCachedBar_Called,64,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=63; CurrentBar=64}
2025-11-17 13:35:09.547,FlushCachedBar_Logging,64,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=63}
2025-11-17 13:35:09.568,FlushCachedBar_Called,65,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=64; CurrentBar=65}
2025-11-17 13:35:09.568,FlushCachedBar_Logging,65,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=64}
2025-11-17 13:35:09.576,FlushCachedBar_Called,66,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=65; CurrentBar=66}
2025-11-17 13:35:09.577,FlushCachedBar_Logging,66,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=65}
2025-11-17 13:35:09.584,FlushCachedBar_Called,67,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=66; CurrentBar=67}
2025-11-17 13:35:09.584,FlushCachedBar_Logging,67,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=66}
2025-11-17 13:35:09.593,FlushCachedBar_Called,68,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=67; CurrentBar=68}
2025-11-17 13:35:09.593,FlushCachedBar_Logging,68,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=67}
2025-11-17 13:35:09.613,FlushCachedBar_Called,69,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=68; CurrentBar=69}
2025-11-17 13:35:09.614,FlushCachedBar_Logging,69,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=68}
2025-11-17 13:35:09.637,FlushCachedBar_Called,70,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=69; CurrentBar=70}
2025-11-17 13:35:09.637,FlushCachedBar_Logging,70,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=69}
2025-11-17 13:35:09.667,FlushCachedBar_Called,71,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=70; CurrentBar=71}
2025-11-17 13:35:09.667,FlushCachedBar_Logging,71,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=70}
2025-11-17 13:35:09.679,FlushCachedBar_Called,72,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=71; CurrentBar=72}
2025-11-17 13:35:09.679,FlushCachedBar_Logging,72,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=71}
2025-11-17 13:35:09.695,FlushCachedBar_Called,73,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=72; CurrentBar=73}
2025-11-17 13:35:09.695,FlushCachedBar_Logging,73,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=72}
2025-11-17 13:35:09.761,FlushCachedBar_Called,74,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=73; CurrentBar=74}
2025-11-17 13:35:09.761,FlushCachedBar_Logging,74,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=73}
2025-11-17 13:35:09.781,FlushCachedBar_Called,75,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=74; CurrentBar=75}
2025-11-17 13:35:09.782,FlushCachedBar_Logging,75,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=74}
2025-11-17 13:35:09.805,FlushCachedBar_Called,76,True,True,null,True,True,Historical,MNQ 12-25,{EnableLogging=True; logInitialized=True; hasCachedBar=True; LogSignalsOnly=False; cachedBarIndex=75; CurrentBar=76}
2025-11-17 13:35:09.805,FlushCachedBar_Logging,76,True,True,null,True,True,Historical,MNQ 12-25,{cachedBarIndex=75}
