ts_local,bar_time_utc,bar_index,open,high,low,close,vpm,attract,objection,netflow,ema_color,momentum,supertrend,upper_band,lower_band,bull_cross,bear_cross,bull_cross_raw,bear_cross_raw,bull_reason,bear_reason,realtime_state,realtime_reason,regime,atr30,ema10,ema20,energy_ema_first,range_max,range_min,range_mid,range_os,range_count,score_bull,score_bear,adx,atr_ratio,ema_spread,price_to_band,momentum_ext,curvature_ratio,range_break,exit_long,exit_short
2025-11-19 03:32:00.000,2025-11-19T09:32:00.0000000Z,303,24596.5,24602,24595.25,24599.5,2,5.265143256907006,1,4.265143256907006,10,-0.00043680986580794587,24574.450000000001,24630,24574.450000000001,0,0,0,0,[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[RT-BULL],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,10.581059926533872,24599.156837142509,24596.54573817291,24602.847379889041,24537.149074074074,24518.050925925923,24527.599999999999,1,5,1099.8201809921839,5,5,22.886703988534265,0.00037607209096669286,0.6285380292196262,0.55882352941176472,0.00047752580671380965,2.2547300890695432,1,0,0
2025-11-19 03:32:30.000,2025-11-19T09:32:30.0000000Z,304,24600,24609,24596.75,24603.5,2,6.2967379614925356,0.5,5.7967379614925356,12,-0.00063974329031144331,24574.450000000001,24630,24574.450000000001,0,0,0,0,[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[RT-BULL],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,10.615302373427188,24600.512618819077,24597.533445648511,24604.467903911234,24537.149074074074,24518.050925925923,24527.599999999999,1,3,875.65789843923369,6,6,22.630697492503504,0.00037781129005777709,0.58971337747717034,0.48529411764705882,0.00037594366941342628,2.0300726887645197,1,0,0
2025-11-19 03:33:00.000,2025-11-19T09:33:00.0000000Z,305,24603.75,24606.5,24594,24594,2,5.0810289952982215,3,2.0810289952982215,6,-0.00071104971253275909,24574.450000000001,24630,24574.450000000001,0,0,0,0,,[RT-FLAT],FLAT,NONE_DOWN|diff=-9.75|BULL_FAIL:ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BULL,10.672847849868504,24597.969002174283,24596.404410008516,24602.914323128989,24537.149074074074,24518.050925925923,24527.599999999999,1,3,821.54971007060021,3,3,21.027326712874704,0.00037470869783684486,0.55038659433120607,0.47058823529411764,0.00041661585985448927,1.9328294008378952,1,0,0
2025-11-19 03:33:30.000,2025-11-19T09:33:30.0000000Z,306,24594.5,24598,24589.75,24598,2,5.0125582782394567,1,4.0125582782394567,8,-0.00041652697774120469,24574.450000000001,24630,24574.450000000001,0,0,0,0,[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[RT-BULL],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,10.56680847709511,24598.495299299619,24596.857958261677,24602.491458503195,24537.149074074074,24518.050925925923,24527.599999999999,1,3,785.47758449151138,3,3,19.552103227663306,0.00037296933821301365,0.56223273817565234,0.57843137254901966,0.00080287816577909676,2.2570850314987139,1,0,0
2025-11-19 03:34:00.000,2025-11-19T09:34:00.0000000Z,307,24598,24598.5,24590.75,24596.25,2,4.9117708328767451,1,3.9117708328767451,7,-0.00045717768972874126,24574.450000000001,24630,24574.450000000001,0,0,0,0,,[RT-FLAT],FLAT,NONE_DOWN|diff=-1.75|BULL_FAIL:ema<8|BEAR_FAIL:net>-0.50&obj<4.00&ema>6,BULL,10.497637083414162,24598.008550666629,24596.744501919293,24601.523166802555,24537.149074074074,24518.050925925923,24527.599999999999,1,5,672.09616743878541,3,3,18.216244735378105,0.00037042862622019165,0.51592992089308687,0.48039215686274511,0.0005996178706451482,1.6379721754833854,1,0,0
2025-11-19 03:34:30.000,2025-11-19T09:34:30.0000000Z,308,24597.25,24601,24594,24600.25,2,5.4273249303178259,0.5,4.9273249303178259,10,-0.00026415516067745639,24574.450000000001,24630,24574.450000000001,0,0,0,0,[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[RT-BULL],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,10.36604918063369,24598.998731537158,24597.408290852149,24602.018533442046,24537.149074074074,24518.050925925923,24527.599999999999,1,5,563.61966718141252,5,5,17.245429497347661,0.00036379964503148671,0.50246156586328217,0.52941176470588236,0.00071141826312312616,2.0892201754558894,1,0,0
2025-11-19 03:35:00.000,2025-11-19T09:35:00.0000000Z,309,24601,24601,24594.5,24597.5,2,4.8658207136651273,3,1.8658207136651273,8,-0.00012194874087925042,24574.450000000001,24630,24574.450000000001,0,0,0,0,[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[RT-BULL],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,10.205791985723677,24598.205573737014,24597.115437755121,24601.114826753637,24537.149074074074,24518.050925925923,24527.599999999999,1,5,426.41311145427505,3,3,16.24575739061526,0.00035644136675324755,0.46701844675509691,0.5,0.00055893172902989779,1.9325537829801951,1,0,0
2025-11-19 03:35:30.000,2025-11-19T09:35:30.0000000Z,310,24597.5,24598,24591,24595,2,4.7510801639239855,1,3.7510801639239855,6,-0.0002032520325203252,24574.450000000001,24630,24574.450000000001,0,0,0,0,,[RT-FLAT],FLAT,NONE_DOWN|diff=-2.50|BULL_FAIL:ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BULL,10.124487808421778,24597.432659503833,24596.79378608683,24600.171861402912,24537.149074074074,24518.050925925923,24527.599999999999,1,6,493.83096319173899,3,3,15.476655533096315,0.00035528195710689308,0.50294270380805628,0.66281512605042514,0.0008637948030039734,1.7317572516758049,1,0,0
2025-11-19 03:36:00.000,2025-11-19T09:36:00.0000000Z,311,24596,24597.25,24593.5,24595.25,2,3.1685384711437989,3.5,-0.33146152885620106,6,-0.00022357041960102843,24574.450000000001,24620.75,24574.450000000001,0,0,0,0,,[RT-FLAT],FLAT,NONE_DOWN|diff=-0.75|BULL_FAIL:net<1.00&obj>3.00&ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BULL,9.8839493259188291,24596.969696618838,24596.605942513936,24599.437489122334,24608.893589743591,24589.531410256412,24599.212500000001,0,6,444.55397546115933,1,1,14.685854475005106,0.00035094571747173168,0.48373045278377269,0.57352941176470817,0.00028442855256341232,3.6736383459976407,0,0,0
2025-11-19 03:36:30.000,2025-11-19T09:36:30.0000000Z,312,24595.5,24596,24576.25,24581.75,2,4,5.5,-1.5,0,-0.00064030897448927738,24574.450000000001,24620.75,24574.450000000001,0,1,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BULL,10.241151015054868,24591.838842688139,24593.83961692304,24595.629991297868,24608.893589743591,24589.531410256412,24599.212500000001,-1,6,849.70265030743963,6,6,17.87130679220612,0.00034996964413907259,0.53545407632076925,0.73634453781513332,0.00052818689690198068,1.8662100983904661,1,0,0
2025-11-19 03:37:00.000,2025-11-19T09:37:00.0000000Z,313,24580,24593,24578.5,24590.5,2,4,1.5,2.5,2,-0.00022361359570661896,24574.450000000001,24620.75,24574.450000000001,0,0,0,0,[NETFLOW-BULL] emaColor=2 net=2.50|[RT-FLAT],[RT-FLAT],FLAT,NONE_UP|diff=10.50|BULL_FAIL:ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BULL,10.310612647886375,24593.157400215914,24594.426320073228,24596.683993038299,24608.893589743591,24589.531410256412,24599.212500000001,-1,4,814.46843353829308,4,4,18.941931296940396,0.00034818129060646774,0.52113513733221073,0.64180672268908001,0.00038599841537492638,2.1718664778036945,0,0,0
2025-11-19 03:37:30.000,2025-11-19T09:37:30.0000000Z,314,24590.5,24592,24587,24591.25,6,3.5,1.5,2,2,-0.00032521316706810168,24574.450000000001,24620.75,24574.450000000001,0,0,0,0,[NETFLOW-BULL] emaColor=2 net=2.00|[RT-FLAT],[RT-FLAT],FLAT,NONE_UP|diff=0.75|BULL_FAIL:ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BULL,10.153036670734606,24593.058534060954,24594.259867821354,24595.987194430643,24608.893589743591,24589.531410256412,24599.212500000001,-1,3,648.3122890255288,3,3,19.936082622765081,0.00034369696063448878,0.49570728212663406,0.62079831932773477,0.00026408271883316065,2.3282443299659112,0,0,0
2025-11-19 03:38:00.000,2025-11-19T09:38:00.0000000Z,315,24592,24602.5,24592,24597,2,4.5,3.5,1,7,0.00017281515893911823,24574.450000000001,24620.75,24574.450000000001,0,0,0,0,,[RT-FLAT],FLAT,NONE_UP|diff=5.00|BULL_FAIL:obj>3.00&ema<8|BEAR_FAIL:net>-0.50&obj<4.00&ema>6,BULL,10.169602115043453,24594.428056793669,24594.904052745398,24597.769755544516,24608.893589743591,24589.531410256412,24599.212500000001,-1,3,949.09708157257478,2,2,17.48183419350632,0.00034802871463793613,0.54318602729213517,0.79936974789916881,0.00055860815161640882,1.9442843340115714,0,0,0
2025-11-19 03:38:30.000,2025-11-19T09:38:30.0000000Z,316,24596.5,24601.25,24592.25,24596.25,2,4,3.5,0.5,6,2.0328715326834922E-05,24574.450000000001,24620.75,24574.450000000001,0,0,0,0,,[RT-FLAT],FLAT,FLAT|diff=-0.25|BULL_FAIL:net<1.00&obj>3.00&ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BULL,10.121170933430895,24594.631220021271,24594.963077200486,24598.125804435615,24608.893589743591,24589.531410256412,24599.212500000001,-1,1,686.06472104838326,1,1,16.829039456785789,0.00034086797663039246,0.55479734468518238,0.63780663780663593,0.00024370925485895327,2.7504338420109535,0,0,0
2025-11-19 03:39:00.000,2025-11-19T09:39:00.0000000Z,317,24595.75,24596,24573.5,24577.5,2,4,5.5,-1.5,0,-0.00089432712046992829,24574.450000000001,24620.75,24574.450000000001,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BULL,10.500743013427641,24588.801576711616,24591.727364632639,24594.040643548491,24608.893589743591,24589.531410256412,24599.212500000001,-1,1,914.70981403225562,6,6,19.714055299516364,0.00033698135758797093,0.52815100596340592,0.57287157287156698,0.00022341603111575997,1.9364520905130367,1,0,0
2025-11-19 03:39:30.000,2025-11-19T09:39:30.0000000Z,318,24577.5,24588.75,24569.25,24571.5,2,1.5,6.5,-5,0,-0.0013006279594366655,24620.75,24620.75,24574.450000000001,0,0,0,1,[GUARD-EMA0],[CROSS]|[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,10.812384912980054,24584.945091689668,24589.379180245855,24591.532514838793,24608.893589743591,24589.531410256412,24599.212500000001,-1,1,903.13987602150382,6,8,21.289644877261345,0.00033425020756438589,0.46704413590381622,0.48629148629147495,0.00025392053302998293,1.2876421287523774,1,0,0
2025-11-19 03:40:00.000,2025-11-19T09:40:00.0000000Z,319,24572.5,24581.25,24571,24581.25,2,2,4.5,-2.5,0,-0.00051841912661624787,24620.75,24620.75,24511.549999999999,0,0,0,0,,[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,10.766694304769606,24585.484000638655,24589.311321809739,24590.776011871036,24608.893589743591,24589.531410256412,24599.212500000001,-1,1,1062.537695125447,5,5,22.474595397852607,0.00033396346448243542,0.39243211846869352,0.43578643578642123,0.00021329974708744274,2.156763710603359,1,0,0
2025-11-19 03:40:30.000,2025-11-19T09:40:30.0000000Z,320,24580.75,24585,24577.5,24580.5,2,1.5,6.5,-5,0,-0.00071143995446784289,24620.75,24620.75,24529.5,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,10.650026716832842,24584.631537712619,24588.498225401556,24589.500809496829,24608.893589743591,24589.531410256412,24599.212500000001,-1,1,754.3584634169647,5,5,22.42067275370874,0.00032790883138082369,0.33617781610765313,0.43578643578642123,-1.0154861640010155E-05,4.1914858882771888,1,0,0
2025-11-19 03:41:00.000,2025-11-19T09:41:00.0000000Z,321,24581,24584.75,24578.5,24583,2,2,4,-2,0,-0.00053870000508207552,24620.75,24620.75,24540.5,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,10.496970270716192,24584.723324244205,24588.194539535649,24588.900647597464,24608.893589743591,24589.531410256412,24599.212500000001,-1,1,671.79453116686534,5,5,22.926343947146865,0.00032784046228963315,0.2592959988598279,0.37085137085135222,0.00010156924483266467,2.0052161886700381,1,0,0
2025-11-19 03:41:30.000,2025-11-19T09:41:30.0000000Z,322,24583.5,24583.5,24562.25,24563.25,2,2,6.5,-4.5,0,-0.0015040497555919147,24620.75,24620.75,24540.5,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,10.824015706136764,24577.76123223286,24584.050161620686,24583.720518077971,24608.893589743591,24589.531410256412,24599.212500000001,-1,1,860.75190966679918,6,6,25.668008640852651,0.00032233547033271823,0.19574548335349293,0.35642135642133688,-2.031178591377647E-05,1.9245858509609233,1,0,0
2025-11-19 03:42:00.000,2025-11-19T09:42:00.0000000Z,323,24563,24571.5,24563,24566.75,2,1.5,6.5,-5,0,-0.0012501270454314463,24620.75,24620.75,24540.5,0,0,0,0,,[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,10.745715182598872,24576.226132157462,24582.678037384707,24581.586414462377,24608.893589743591,24589.531410256412,24599.212500000001,-1,1,768.05682866675511,5,5,27.119859870819109,0.00031931892278569559,0.19290343522459372,0.48629148629147495,0.00024376123586946586,2.4025612296719241,1,0,0
2025-11-19 03:42:30.000,2025-11-19T09:42:30.0000000Z,324,24566.25,24572.25,24565.25,24568,2,1.5,6.5,-5,0,-0.0010977841024598495,24615.599999999999,24615.599999999999,24540.5,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,10.621969120956688,24574.854438707345,24581.359494141718,24579.679131569905,24608.893589743591,24589.531410256412,24599.212500000001,-1,1,672.26010800005895,5,5,28.219265890593054,0.0003182136452678477,0.1342966194183231,0.3492063492063292,-0.00026399155227032733,2.3634116029610555,1,0,0
2025-11-19 03:43:00.000,2025-11-19T09:43:00.0000000Z,325,24567.25,24570.5,24559,24569,2,2,4.5,-2.5,0,-0.0010672792510749026,24615.599999999999,24615.599999999999,24540.5,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,10.614292372480353,24574.05032588452,24580.33319311235,24578.063305255924,24608.893589743591,24589.531410256412,24599.212500000001,-1,1,761.28451644448376,5,5,30.12802893480124,0.00031712107419613883,0.057871891694320374,0.26984126984124485,-0.00020310548283250906,2.1595061510217972,1,0,0
2025-11-19 03:43:30.000,2025-11-19T09:43:30.0000000Z,326,24569,24574,24565.5,24566.75,2,1.5,6.5,-5,0,-0.0006102087931087087,24615.599999999999,24615.599999999999,24540.5,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,10.534371515619897,24572.388283161716,24578.845678122059,24576.600644204744,24608.893589743591,24589.531410256412,24599.212500000001,-1,1,798.18967762965588,5,5,30.358214513196817,0.00031503081872120682,-0.014016853004238614,0.2337662337662065,-0.0005685163753020243,1.8001555488865975,1,0,0
2025-11-19 03:44:00.000,2025-11-19T09:44:00.0000000Z,327,24566.75,24577.5,24566.25,24573.75,2,2,4,-2,0,-0.00068115735751611399,24615.599999999999,24615.599999999999,24540.5,0,0,0,0,,[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,10.5790591317659,24573.495372173635,24578.868311951701,24577.550515363793,24608.893589743591,24589.531410256412,24599.212500000001,-1,1,645.45978508643736,3,3,30.014287073022615,0.00031261161737931132,-0.028407424408846273,0.33477633477631386,-0.00024369440721335446,1.9372784190908716,1,0,0
2025-11-19 03:44:30.000,2025-11-19T09:44:30.0000000Z,328,24572.75,24572.75,24566.75,24568.75,10,3,6,-3,0,-0.00091495958928480663,24609.549999999999,24609.549999999999,24540.5,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,10.461423827373704,24572.264808637934,24577.679039611627,24576.040412291037,24608.893589743591,24589.531410256412,24599.212500000001,-1,1,576.75096783540278,6,6,30.235225393149857,0.00030695894592837824,-0.064986422953761475,0.29729729729727855,-0.00029447603574329814,2.1812550953382872,1,0,0
2025-11-19 03:45:00.000,2025-11-19T09:45:00.0000000Z,329,24570,24579.25,24570,24572,2,1.5,6.5,-5,0,-0.0010163841118835631,24609.549999999999,24609.549999999999,24540.5,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,10.41909858868347,24572.559636819467,24577.334323820953,24576.762329832833,24608.893589743591,24589.531410256412,24599.212500000001,-1,1,541.83397855693511,5,5,28.414451357650794,0.00030349853916576035,-0.091582295576247655,0.29729729729727855,-0.00063950301479992694,1.8501101878011499,1,0,0
2025-11-19 03:45:30.000,2025-11-19T09:45:30.0000000Z,330,24572.25,24589.5,24570,24586.75,2,2.5,4.5,-2,12,-0.00038623773949280889,24609.549999999999,24609.549999999999,24540.5,0,0,0,0,,[RT-FLAT],FLAT,NONE_UP|diff=14.50|BULL_FAIL:net<1.00&obj>3.00|BEAR_FAIL:ema>6,BEAR,10.692073080171799,24577.296727645677,24579.480487992198,24581.51986386627,24608.893589743591,24589.531410256412,24599.212500000001,-1,1,755.00043014906782,4,4,25.206461250046772,0.00029848484425939884,-0.13455023770118463,0.23370429252779729,-0.00059897260969320415,1.8496872019236048,1,0,0
2025-11-19 03:46:00.000,2025-11-19T09:46:00.0000000Z,331,24586.75,24591.25,24582,24587.5,2,3,4.5,-1.5,15,0.00040687620791374224,24609.549999999999,24609.549999999999,24540.5,0,0,0,0,[EMA15-STABLE]|[RT-FLAT],[GUARD-EMA15],FLAT,NONE_UP|diff=0.75|BULL_FAIL:net<1.00&obj>3.00|BEAR_FAIL:ema>6,BEAR,10.658726199721626,24579.399801958029,24580.380305462331,24583.585891093018,24608.893589743591,24589.531410256412,24599.212500000001,-1,1,819.55584232160084,4,4,23.815488554862203,0.00029362337876859404,-0.17457153716793175,0.20985691573924184,-0.00053810930726041443,36.235005311508658,1,0,0
2025-11-19 03:46:30.000,2025-11-19T09:46:30.0000000Z,332,24588.25,24593.25,24584.5,24586,2,2.5,6.5,-4,4,0.00059011456362045454,24609.549999999999,24609.549999999999,24540.5,0,0,0,0,,[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,10.569546437508681,24580.219672676401,24580.69782739109,24584.818712874418,24608.893589743591,24589.531410256412,24599.212500000001,-1,3,1156.1483393255116,3,3,22.785315117517392,0.00029988186522401819,-0.32161350702781805,-0.13195548489671985,-0.0008529564078350139,3.0532923420931173,1,0,0
2025-11-19 03:47:00.000,2025-11-19T09:47:00.0000000Z,333,24585.75,24587.5,24581,24584.5,2,2.5,4.5,-2,0,0.00013221459445715737,24609.549999999999,24609.549999999999,24540.5,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,10.418617111813948,24580.811963594741,24580.952229317561,24585.034970299537,24608.893589743591,24589.531410256412,24599.212500000001,-1,5,1305.65444843923,3,3,20.740910075630683,0.00031577625972052214,-0.53165061105402356,0.73388241976711877,-0.0012389057009972175,2.7611112567458265,1,0,0
2025-11-19 03:47:30.000,2025-11-19T09:47:30.0000000Z,334,24584.5,24593,24584.5,24588.5,2,2.5577617952606326,5.5,-2.9422382047393674,15,0.00032546123960049632,24609.549999999999,24609.549999999999,24540.5,0,0,0,0,[EMA15-STABLE]|[RT-FLAT],[GUARD-EMA15],FLAT,NONE_UP|diff=4.00|BULL_FAIL:net<1.00&obj>3.00|BEAR_FAIL:ema>6,BEAR,10.345218763642372,24582.80482971801,24582.015735822464,24587.087976239629,24608.893589743591,24589.531410256412,24599.212500000001,-1,6,734.88074340393121,5,5,20.522328213891903,0.00031308053073318047,-0.72675673039559707,0.5,-0.0013506103133822125,1.5956692336025835,1,0,0
2025-11-19 03:48:00.000,2025-11-19T09:48:00.0000000Z,335,24588.5,24588.5,24577.75,24577.75,2,1,7,-6,0,-0.00021356221779278363,24609.549999999999,24609.549999999999,24540.5,0,1,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,10.355100360409846,24580.332050761011,24580.706980936877,24585.270380991707,24608.893589743591,24589.531410256412,24599.212500000001,-1,8,891.03160671373189,5,5,18.804064237639611,0.00033297115735787385,-0.66358873400212692,0.66943734015345902,-0.00072106839993906467,2.0405909564130118,1,0,0
2025-11-19 03:48:30.000,2025-11-19T09:48:30.0000000Z,336,24578,24586,24578,24583,2,2.5163730545646503,3.5,-0.98362694543534968,0,0.00080404669577519266,24609.549999999999,24609.549999999999,24540.5,0,0,0,0,,,FLAT,NONE_UP|diff=5.00|BULL_FAIL:net<1.00&obj>3.00&ema<8|BEAR_FAIL:obj<4.00,BEAR,10.292708126173965,24581.697297730083,24581.42763127849,24586.246304793367,24608.893589743591,24589.531410256412,24599.212500000001,-1,8,618.90996003137684,5,5,17.646041439934685,0.00033683637356124858,-0.67495577138615781,0.61508951406650048,-0.00087342453510455705,2.0278092438507067,1,0,0
2025-11-19 03:49:00.000,2025-11-19T09:49:00.0000000Z,337,24583.75,24588,24581.25,24587.25,2,2.6637413566846369,3.5,-0.83625864331536315,8,0.00083446121281813832,24609.549999999999,24609.549999999999,24541.349999999999,0,0,0,0,,,FLAT,NONE_UP|diff=3.50|BULL_FAIL:net<1.00&obj>3.00|BEAR_FAIL:obj<4.00&ema>6,BEAR,10.151284521968165,24583.182086572546,24582.259920363074,24587.077043834699,24608.893589743591,24589.531410256412,24599.212500000001,-1,9,450.38441779869572,5,5,16.361887798483291,0.00033939713154999596,-0.59415233492204889,0.71099744245525087,-0.00075141397833084552,1.815200535524556,1,0,0
2025-11-19 03:49:30.000,2025-11-19T09:49:30.0000000Z,338,24587,24587.5,24582.5,24584.25,2,2.1990580972962901,5.5,-3.3009419027037099,0,0.00066142950179094761,24609.549999999999,24609.549999999999,24550.25,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,9.9909639267914478,24582.830798104809,24582.14106173439,24586.44163506776,24608.893589743591,24589.531410256412,24599.212500000001,-1,8,440.25627853246385,5,5,15.270015263516578,0.00033587466752323623,-0.53350648051663829,0.63371150729336123,-0.00055859113160407062,2.1837461567843772,1,0,0
2025-11-19 03:50:00.000,2025-11-19T09:50:00.0000000Z,339,24583.5,24583.5,24571.75,24579.75,2,2.6054822404953093,3.5,-0.8945177595046907,0,0.00043754324555333958,24609.549999999999,24609.549999999999,24550.25,0,0,0,0,[GUARD-EMA0],[RT-FLAT],FLAT,NONE_DOWN|diff=-3.75|BULL_FAIL:net<1.00&obj>3.00&ema<8|BEAR_FAIL:obj<4.00,BEAR,10.044876240342846,24581.758256300629,24581.61402184132,24585.15330805421,24608.893589743591,24589.531410256412,24599.212500000001,-1,7,627.50418568830924,3,3,16.497122585514639,0.00033919939504227259,-0.4363313833957595,0.68638573743923081,-0.00031487745172725518,1.9539761140842997,1,0,0
2025-11-19 03:50:30.000,2025-11-19T09:50:30.0000000Z,340,24580,24589,24579.5,24589,2,3.26758520590931,3.5,-0.23241479409068999,15,0.00090569570659529647,24609.549999999999,24609.549999999999,24550.25,0,0,0,0,[EMA15-STABLE]|[RT-FLAT],[GUARD-EMA15],FLAT,NONE_UP|diff=9.00|BULL_FAIL:net<1.00&obj>3.00|BEAR_FAIL:net>-0.50&obj<4.00&ema>6,BEAR,10.016435921220305,24584.459234493901,24583.11676806051,24587.412646443372,24608.893589743591,24589.531410256412,24599.212500000001,-1,7,500.55834601442842,5,5,15.048761501567451,0.00033533018008539706,-0.35441845490929652,0.6708520179372458,-0.00022347276679600999,1.9734413660551011,1,0,0
2025-11-19 03:51:00.000,2025-11-19T09:51:00.0000000Z,341,24589.25,24591,24583.25,24587.5,2,2.8480130663678853,3.5,-0.65198693363211468,8,0.00055954015972328199,24609.549999999999,24609.549999999999,24550.25,0,0,0,0,,,FLAT,NONE_DOWN|diff=-1.75|BULL_FAIL:net<1.00&obj>3.00|BEAR_FAIL:obj<4.00&ema>6,BEAR,9.9408880571796274,24584.660861280132,24583.335806023002,24587.610117154698,24608.893589743591,24589.531410256412,24599.212500000001,-1,7,634.81667512073011,5,5,13.972546803589665,0.00034048827135802422,-0.33913017269494672,0.56771300448433104,-0.00059922811293926465,2.3964733820030548,1,0,0
2025-11-19 03:51:30.000,2025-11-19T09:51:30.0000000Z,342,24587,24589,24583,24585,2,1.8413284951611131,6,-4.1586715048388871,0,0.00066140931060798774,24609.549999999999,24609.549999999999,24550.25,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,9.8034140108291954,24584.334093113495,24583.274346038954,24587.308093723761,24608.893589743591,24589.531410256412,24599.212500000001,-1,6,483.21111674715343,5,5,13.247561483163182,0.00033957089283355088,-0.27485663451014158,0.6573991031390396,-0.00030472011457476306,2.0805192799354582,1,0,0
2025-11-19 03:52:00.000,2025-11-19T09:52:00.0000000Z,343,24584.5,24586.5,24576.75,24577.5,2,2.1346018011633978,5.5,-3.3653981988366022,0,0.00022383200390688589,24609.549999999999,24609.549999999999,24550.25,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,9.7913557660237771,24581.959299324262,24582.073614670167,24585.566474979008,24608.893589743591,24589.531410256412,24599.212500000001,-1,5,392.14074449810232,3,3,14.017381745831864,0.0003350186773632032,-0.21965001966560549,0.64638783269963762,-0.00028440544026977886,1.8994015499088113,1,0,0
2025-11-19 03:52:30.000,2025-11-19T09:52:30.0000000Z,344,24577,24577.75,24564.5,24573.25,2,2,4.5,-2.5,0,-0.00054907623008327655,24609.549999999999,24609.549999999999,24550.25,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,9.8841439071563197,24579.863393661999,24580.933950687973,24583.273179983207,24608.893589743591,24589.531410256412,24599.212500000001,-1,4,659.20494077651256,6,6,16.264146133244932,0.00033023251461359752,-0.1320725909687463,0.68869936034116797,-4.0632650366201764E-05,1.5500342776404563,1,0,0
