ts_local,event_type,bar_index,signal_type,action_reason,notes
2025-11-17 02:57:00.000,PLOT,233,BULL,Triangle drawn on chart,netflow=1.77
2025-11-17 02:57:30.000,LOGGED,234,BULL,Written to signals CSV,"price=25234.50,netflow=1.77"
2025-11-17 02:58:30.000,PLOT,236,BEAR,Triangle drawn on chart,netflow=2.06
2025-11-17 02:59:00.000,LOGGED,237,BEAR,Written to signals CSV,"price=25232.75,netflow=2.06"
2025-11-17 02:59:00.000,PLOT,237,BULL,Triangle drawn on chart,netflow=2.24
2025-11-17 02:59:30.000,LOGGED,238,BULL,Written to signals CSV,"price=25236.00,netflow=2.24"
2025-11-17 03:00:00.000,PLOT,239,BEAR,Triangle drawn on chart,netflow=1.62
2025-11-17 03:00:30.000,LOGGED,240,BEAR,Written to signals CSV,"price=25233.25,netflow=1.62"
2025-11-17 03:00:30.000,PLOT,240,BULL,Triangle drawn on chart,netflow=-0.50
2025-11-17 03:01:00.000,LOGGED,241,BULL,Written to signals CSV,"price=25231.00,netflow=-0.50"
2025-11-17 03:01:00.000,PLOT,241,BEAR,Triangle drawn on chart,netflow=0.50
2025-11-17 03:01:30.000,LOGGED,242,BEAR,Written to signals CSV,"price=25228.25,netflow=0.50"
2025-11-17 03:02:00.000,PLOT,243,BULL,Triangle drawn on chart,netflow=-0.50
2025-11-17 03:02:30.000,LOGGED,244,BULL,Written to signals CSV,"price=25230.50,netflow=-0.50"
2025-11-17 03:02:30.000,PLOT,244,BEAR,Triangle drawn on chart,netflow=-1.00
2025-11-17 03:03:00.000,LOGGED,245,BEAR,Written to signals CSV,"price=25222.50,netflow=-1.00"
2025-11-17 03:11:30.000,PLOT,262,BULL,Triangle drawn on chart,netflow=0.82
2025-11-17 03:12:00.000,LOGGED,263,BULL,Written to signals CSV,"price=25230.75,netflow=0.82"
2025-11-17 03:12:30.000,PLOT,264,BEAR,Triangle drawn on chart,netflow=0.93
2025-11-17 03:13:00.000,LOGGED,265,BEAR,Written to signals CSV,"price=25227.25,netflow=0.93"
2025-11-17 03:13:00.000,PLOT,265,BULL,Triangle drawn on chart,netflow=2.49
2025-11-17 03:13:30.000,LOGGED,266,BULL,Written to signals CSV,"price=25237.25,netflow=2.49"
2025-11-17 03:28:00.000,PLOT,295,BEAR,Triangle drawn on chart,netflow=-0.50
2025-11-17 03:28:30.000,LOGGED,296,BEAR,Written to signals CSV,"price=25240.75,netflow=-0.50"
2025-11-17 03:38:00.000,PLOT,315,BULL,Triangle drawn on chart,netflow=-0.50
2025-11-17 03:38:30.000,LOGGED,316,BULL,Written to signals CSV,"price=25243.25,netflow=-0.50"
2025-11-17 03:39:00.000,PLOT,317,BEAR,Triangle drawn on chart,netflow=-1.00
2025-11-17 03:39:30.000,LOGGED,318,BEAR,Written to signals CSV,"price=25239.00,netflow=-1.00"
2025-11-17 03:40:00.000,PLOT,319,BULL,Triangle drawn on chart,netflow=-2.00
2025-11-17 03:40:30.000,LOGGED,320,BULL,Written to signals CSV,"price=25235.50,netflow=-2.00"
2025-11-17 03:40:30.000,PLOT,320,BEAR,Triangle drawn on chart,netflow=-0.50
2025-11-17 03:41:00.000,LOGGED,321,BEAR,Written to signals CSV,"price=25238.50,netflow=-0.50"
2025-11-17 04:06:00.000,PLOT,371,BULL,Triangle drawn on chart,netflow=2.31
2025-11-17 04:06:30.000,LOGGED,372,BULL,Written to signals CSV,"price=25216.00,netflow=2.31"
2025-11-17 04:21:30.000,PLOT,402,BEAR,Triangle drawn on chart,netflow=-1.09
2025-11-17 04:22:00.000,LOGGED,403,BEAR,Written to signals CSV,"price=25231.50,netflow=-1.09"
2025-11-17 04:22:00.000,PLOT,403,BULL,Triangle drawn on chart,netflow=-0.47
2025-11-17 04:22:30.000,LOGGED,404,BULL,Written to signals CSV,"price=25236.75,netflow=-0.47"
2025-11-17 04:23:30.000,PLOT,406,BEAR,Triangle drawn on chart,netflow=-1.00
2025-11-17 04:24:00.000,LOGGED,407,BEAR,Written to signals CSV,"price=25232.75,netflow=-1.00"
2025-11-17 04:38:30.000,PLOT,436,BULL,Triangle drawn on chart,netflow=2.02
2025-11-17 04:39:00.000,LOGGED,437,BULL,Written to signals CSV,"price=25222.50,netflow=2.02"
2025-11-17 04:41:30.000,PLOT,442,BEAR,Triangle drawn on chart,netflow=1.10
2025-11-17 04:42:00.000,LOGGED,443,BEAR,Written to signals CSV,"price=25227.00,netflow=1.10"
2025-11-17 04:42:00.000,PLOT,443,BULL,Triangle drawn on chart,netflow=1.00
2025-11-17 04:42:30.000,LOGGED,444,BULL,Written to signals CSV,"price=25225.50,netflow=1.00"
2025-11-17 04:43:00.000,PLOT,445,BEAR,Triangle drawn on chart,netflow=0.50
2025-11-17 04:43:30.000,LOGGED,446,BEAR,Written to signals CSV,"price=25219.75,netflow=0.50"
2025-11-17 04:50:00.000,PLOT,459,BULL,Triangle drawn on chart,netflow=4.88
2025-11-17 04:50:30.000,LOGGED,460,BULL,Written to signals CSV,"price=25240.00,netflow=4.88"
2025-11-17 05:19:00.000,PLOT,517,BEAR,Triangle drawn on chart,netflow=-0.50
2025-11-17 05:19:30.000,LOGGED,518,BEAR,Written to signals CSV,"price=25257.50,netflow=-0.50"
2025-11-17 05:21:30.000,PLOT,522,BULL,Triangle drawn on chart,netflow=-0.50
2025-11-17 05:22:00.000,LOGGED,523,BULL,Written to signals CSV,"price=25258.75,netflow=-0.50"
2025-11-17 05:24:00.000,PLOT,527,BEAR,Triangle drawn on chart,netflow=-1.00
2025-11-17 05:24:30.000,LOGGED,528,BEAR,Written to signals CSV,"price=25257.50,netflow=-1.00"
2025-11-17 05:41:30.000,PLOT,562,BULL,Triangle drawn on chart,netflow=1.40
2025-11-17 05:42:00.000,LOGGED,563,BULL,Written to signals CSV,"price=25250.25,netflow=1.40"
2025-11-17 05:42:00.000,PLOT,563,BEAR,Triangle drawn on chart,netflow=1.31
2025-11-17 05:42:30.000,LOGGED,564,BEAR,Written to signals CSV,"price=25247.50,netflow=1.31"
2025-11-17 05:44:30.000,PLOT,568,BULL,Triangle drawn on chart,netflow=2.79
2025-11-17 05:45:00.000,LOGGED,569,BULL,Written to signals CSV,"price=25251.00,netflow=2.79"
2025-11-17 05:45:00.000,PLOT,569,BEAR,Triangle drawn on chart,netflow=1.32
2025-11-17 05:45:30.000,LOGGED,570,BEAR,Written to signals CSV,"price=25245.50,netflow=1.32"
2025-11-17 05:46:00.000,PLOT,571,BULL,Triangle drawn on chart,netflow=2.61
2025-11-17 05:46:30.000,LOGGED,572,BULL,Written to signals CSV,"price=25249.25,netflow=2.61"
2025-11-17 05:46:30.000,PLOT,572,BEAR,Triangle drawn on chart,netflow=0.60
2025-11-17 05:47:00.000,LOGGED,573,BEAR,Written to signals CSV,"price=25244.00,netflow=0.60"
2025-11-17 05:47:00.000,PLOT,573,BULL,Triangle drawn on chart,netflow=2.52
2025-11-17 05:47:30.000,LOGGED,574,BULL,Written to signals CSV,"price=25250.50,netflow=2.52"
2025-11-17 05:48:00.000,PLOT,575,BEAR,Triangle drawn on chart,netflow=2.81
2025-11-17 05:48:30.000,LOGGED,576,BEAR,Written to signals CSV,"price=25252.00,netflow=2.81"
2025-11-17 05:48:30.000,PLOT,576,BULL,Triangle drawn on chart,netflow=3.08
2025-11-17 05:49:00.000,LOGGED,577,BULL,Written to signals CSV,"price=25254.25,netflow=3.08"
2025-11-17 06:32:00.000,PLOT,663,BEAR,Triangle drawn on chart,netflow=-0.38
2025-11-17 06:32:30.000,LOGGED,664,BEAR,Written to signals CSV,"price=25275.25,netflow=-0.38"
2025-11-17 06:43:30.000,PLOT,686,BULL,Triangle drawn on chart,netflow=2.63
2025-11-17 06:44:00.000,LOGGED,687,BULL,Written to signals CSV,"price=25278.25,netflow=2.63"
2025-11-17 06:44:00.000,PLOT,687,BEAR,Triangle drawn on chart,netflow=2.05
2025-11-17 06:44:30.000,LOGGED,688,BEAR,Written to signals CSV,"price=25276.75,netflow=2.05"
2025-11-17 06:46:00.000,PLOT,691,BULL,Triangle drawn on chart,netflow=2.70
2025-11-17 06:46:30.000,LOGGED,692,BULL,Written to signals CSV,"price=25279.00,netflow=2.70"
2025-11-17 06:47:00.000,PLOT,693,BEAR,Triangle drawn on chart,netflow=2.54
2025-11-17 06:47:30.000,LOGGED,694,BEAR,Written to signals CSV,"price=25277.00,netflow=2.54"
2025-11-17 06:47:30.000,PLOT,694,BULL,Triangle drawn on chart,netflow=2.89
2025-11-17 06:48:00.000,LOGGED,695,BULL,Written to signals CSV,"price=25280.00,netflow=2.89"
2025-11-17 06:48:30.000,PLOT,696,BEAR,Triangle drawn on chart,netflow=1.12
2025-11-17 06:49:00.000,LOGGED,697,BEAR,Written to signals CSV,"price=25277.00,netflow=1.12"
2025-11-17 06:49:00.000,PLOT,697,BULL,Triangle drawn on chart,netflow=2.79
2025-11-17 06:49:30.000,LOGGED,698,BULL,Written to signals CSV,"price=25279.00,netflow=2.79"
2025-11-17 06:50:00.000,PLOT,699,BEAR,Triangle drawn on chart,netflow=0.97
2025-11-17 06:50:30.000,LOGGED,700,BEAR,Written to signals CSV,"price=25276.25,netflow=0.97"
2025-11-17 06:50:30.000,PLOT,700,BULL,Triangle drawn on chart,netflow=-0.54
2025-11-17 06:51:00.000,LOGGED,701,BULL,Written to signals CSV,"price=25277.25,netflow=-0.54"
2025-11-17 06:51:00.000,PLOT,701,BEAR,Triangle drawn on chart,netflow=-0.70
2025-11-17 06:51:30.000,LOGGED,702,BEAR,Written to signals CSV,"price=25276.50,netflow=-0.70"
2025-11-17 06:52:30.000,PLOT,704,BULL,Triangle drawn on chart,netflow=1.93
2025-11-17 06:53:00.000,LOGGED,705,BULL,Written to signals CSV,"price=25282.50,netflow=1.93"
2025-11-17 06:55:00.000,PLOT,709,BEAR,Triangle drawn on chart,netflow=1.86
2025-11-17 06:55:30.000,LOGGED,710,BEAR,Written to signals CSV,"price=25281.00,netflow=1.86"
2025-11-17 06:56:30.000,PLOT,712,BULL,Triangle drawn on chart,netflow=1.73
2025-11-17 06:57:00.000,LOGGED,713,BULL,Written to signals CSV,"price=25281.25,netflow=1.73"
2025-11-17 06:57:00.000,PLOT,713,BEAR,Triangle drawn on chart,netflow=1.70
2025-11-17 06:57:30.000,LOGGED,714,BEAR,Written to signals CSV,"price=25281.00,netflow=1.70"
2025-11-17 06:57:30.000,PLOT,714,BULL,Triangle drawn on chart,netflow=1.91
2025-11-17 06:58:00.000,LOGGED,715,BULL,Written to signals CSV,"price=25282.00,netflow=1.91"
2025-11-17 06:58:00.000,PLOT,715,BEAR,Triangle drawn on chart,netflow=-0.20
2025-11-17 06:58:30.000,LOGGED,716,BEAR,Written to signals CSV,"price=25280.75,netflow=-0.20"
2025-11-17 07:06:30.000,PLOT,732,BULL,Triangle drawn on chart,netflow=2.88
2025-11-17 07:07:00.000,LOGGED,733,BULL,Written to signals CSV,"price=25284.75,netflow=2.88"
2025-11-17 07:08:30.000,PLOT,736,BEAR,Triangle drawn on chart,netflow=1.51
2025-11-17 07:09:00.000,LOGGED,737,BEAR,Written to signals CSV,"price=25279.75,netflow=1.51"
2025-11-17 07:16:30.000,PLOT,752,BULL,Triangle drawn on chart,netflow=1.93
2025-11-17 07:17:00.000,LOGGED,753,BULL,Written to signals CSV,"price=25281.00,netflow=1.93"
2025-11-17 07:19:30.000,PLOT,758,BEAR,Triangle drawn on chart,netflow=-1.50
2025-11-17 07:20:00.000,LOGGED,759,BEAR,Written to signals CSV,"price=25270.50,netflow=-1.50"
2025-11-17 07:24:30.000,PLOT,768,BULL,Triangle drawn on chart,netflow=-1.00
2025-11-17 07:25:00.000,LOGGED,769,BULL,Written to signals CSV,"price=25271.50,netflow=-1.00"
2025-11-17 07:25:00.000,PLOT,769,BEAR,Triangle drawn on chart,netflow=-1.00
2025-11-17 07:25:30.000,LOGGED,770,BEAR,Written to signals CSV,"price=25273.00,netflow=-1.00"
2025-11-17 07:26:00.000,PLOT,771,BULL,Triangle drawn on chart,netflow=0.78
2025-11-17 07:26:30.000,LOGGED,772,BULL,Written to signals CSV,"price=25278.25,netflow=0.78"
2025-11-17 07:26:30.000,PLOT,772,BEAR,Triangle drawn on chart,netflow=-2.00
2025-11-17 07:27:00.000,LOGGED,773,BEAR,Written to signals CSV,"price=25272.50,netflow=-2.00"
2025-11-17 07:31:00.000,PLOT,781,BULL,Triangle drawn on chart,netflow=-1.00
2025-11-17 07:31:30.000,LOGGED,782,BULL,Written to signals CSV,"price=25269.75,netflow=-1.00"
2025-11-17 07:31:30.000,PLOT,782,BEAR,Triangle drawn on chart,netflow=-4.00
2025-11-17 07:32:00.000,LOGGED,783,BEAR,Written to signals CSV,"price=25265.75,netflow=-4.00"
2025-11-17 07:32:30.000,PLOT,784,BULL,Triangle drawn on chart,netflow=1.23
2025-11-17 07:33:00.000,LOGGED,785,BULL,Written to signals CSV,"price=25275.75,netflow=1.23"
2025-11-17 07:35:00.000,PLOT,789,BEAR,Triangle drawn on chart,netflow=-3.00
2025-11-17 07:35:30.000,LOGGED,790,BEAR,Written to signals CSV,"price=25265.50,netflow=-3.00"
2025-11-17 07:51:00.000,PLOT,821,BULL,Triangle drawn on chart,netflow=-1.25
2025-11-17 07:51:30.000,LOGGED,822,BULL,Written to signals CSV,"price=25263.50,netflow=-1.25"
2025-11-17 07:51:30.000,PLOT,822,BEAR,Triangle drawn on chart,netflow=-1.44
2025-11-17 07:52:00.000,LOGGED,823,BEAR,Written to signals CSV,"price=25262.50,netflow=-1.44"
2025-11-17 08:06:00.000,PLOT,851,BULL,Triangle drawn on chart,netflow=2.12
2025-11-17 08:06:30.000,LOGGED,852,BULL,Written to signals CSV,"price=25255.00,netflow=2.12"
2025-11-17 08:06:30.000,PLOT,852,BEAR,Triangle drawn on chart,netflow=2.25
2025-11-17 08:07:00.000,LOGGED,853,BEAR,Written to signals CSV,"price=25254.50,netflow=2.25"
2025-11-17 08:07:00.000,PLOT,853,BULL,Triangle drawn on chart,netflow=2.46
2025-11-17 08:07:30.000,LOGGED,854,BULL,Written to signals CSV,"price=25255.50,netflow=2.46"
2025-11-17 08:11:30.000,PLOT,862,BEAR,Triangle drawn on chart,netflow=-1.00
2025-11-17 08:12:00.000,LOGGED,863,BEAR,Written to signals CSV,"price=25244.50,netflow=-1.00"
2025-11-17 08:15:30.000,PLOT,870,BULL,Triangle drawn on chart,netflow=-1.00
2025-11-17 08:16:00.000,LOGGED,871,BULL,Written to signals CSV,"price=25251.00,netflow=-1.00"
2025-11-17 08:17:00.000,PLOT,873,BEAR,Triangle drawn on chart,netflow=-2.00
2025-11-17 08:17:30.000,LOGGED,874,BEAR,Written to signals CSV,"price=25247.50,netflow=-2.00"
2025-11-17 08:18:00.000,PLOT,875,BULL,Triangle drawn on chart,netflow=2.57
2025-11-17 08:18:30.000,LOGGED,876,BULL,Written to signals CSV,"price=25255.50,netflow=2.57"
2025-11-17 08:33:00.000,PLOT,905,BEAR,Triangle drawn on chart,netflow=-3.00
2025-11-17 08:33:30.000,LOGGED,906,BEAR,Written to signals CSV,"price=25251.25,netflow=-3.00"
2025-11-17 08:59:00.000,PLOT,957,BULL,Triangle drawn on chart,netflow=3.32
2025-11-17 08:59:30.000,LOGGED,958,BULL,Written to signals CSV,"price=25244.00,netflow=3.32"
2025-11-17 09:01:00.000,PLOT,961,BEAR,Triangle drawn on chart,netflow=2.79
2025-11-17 09:01:30.000,LOGGED,962,BEAR,Written to signals CSV,"price=25244.00,netflow=2.79"
2025-11-17 09:01:30.000,PLOT,962,BULL,Triangle drawn on chart,netflow=1.31
2025-11-17 09:02:00.000,LOGGED,963,BULL,Written to signals CSV,"price=25238.00,netflow=1.31"
2025-11-17 09:02:00.000,PLOT,963,BEAR,Triangle drawn on chart,netflow=2.50
2025-11-17 09:02:30.000,LOGGED,964,BEAR,Written to signals CSV,"price=25241.50,netflow=2.50"
2025-11-17 09:02:30.000,PLOT,964,BULL,Triangle drawn on chart,netflow=2.89
2025-11-17 09:03:00.000,LOGGED,965,BULL,Written to signals CSV,"price=25245.75,netflow=2.89"
