ts_local,event_type,bar_index,signal_type,action_reason,notes
2025-11-17 08:15:30.000,PLOT,870,BULL,Triangle drawn on chart,netflow=0.00
2025-11-17 08:16:00.000,LOGGED,871,BULL,Written to signals CSV,"price=25251.00,netflow=0.00"
2025-11-17 08:17:00.000,PLOT,873,BEAR,Triangle drawn on chart,netflow=-1.00
2025-11-17 08:17:30.000,LOGGED,874,BEAR,Written to signals CSV,"price=25247.50,netflow=-1.00"
2025-11-17 08:18:00.000,PLOT,875,BULL,Triangle drawn on chart,netflow=4.07
2025-11-17 08:18:30.000,LOGGED,876,BULL,Written to signals CSV,"price=25255.50,netflow=4.07"
2025-11-17 08:33:00.000,PLOT,905,BEAR,Triangle drawn on chart,netflow=-2.00
2025-11-17 08:33:30.000,LOGGED,906,BEAR,Written to signals CSV,"price=25251.25,netflow=-2.00"
2025-11-17 08:59:00.000,PLOT,957,BULL,Triangle drawn on chart,netflow=3.32
2025-11-17 08:59:30.000,LOGGED,958,BULL,Written to signals CSV,"price=25244.00,netflow=3.32"
2025-11-17 09:01:00.000,PLOT,961,BEAR,Triangle drawn on chart,netflow=3.79
2025-11-17 09:01:30.000,LOGGED,962,BEAR,Written to signals CSV,"price=25244.00,netflow=3.79"
2025-11-17 09:01:30.000,PLOT,962,BULL,Triangle drawn on chart,netflow=2.31
2025-11-17 09:02:00.000,LOGGED,963,BULL,Written to signals CSV,"price=25238.00,netflow=2.31"
2025-11-17 09:42:30.000,PLOT,1044,BEAR,Triangle drawn on chart,netflow=-1.00
2025-11-17 09:43:00.000,LOGGED,1045,BEAR,Written to signals CSV,"price=25314.25,netflow=-1.00"
2025-11-17 09:43:00.000,PLOT,1045,BULL,Triangle drawn on chart,netflow=1.15
2025-11-17 09:43:30.000,LOGGED,1046,BULL,Written to signals CSV,"price=25320.00,netflow=1.15"
2025-11-17 09:43:30.000,PLOT,1046,BEAR,Triangle drawn on chart,netflow=1.06
2025-11-17 09:44:00.000,LOGGED,1047,BEAR,Written to signals CSV,"price=25317.50,netflow=1.06"
2025-11-17 09:44:00.000,PLOT,1047,BULL,Triangle drawn on chart,netflow=-1.00
2025-11-17 09:44:30.000,LOGGED,1048,BULL,Written to signals CSV,"price=25314.50,netflow=-1.00"
2025-11-17 09:44:30.000,PLOT,1048,BEAR,Triangle drawn on chart,netflow=0.50
2025-11-17 09:45:00.000,LOGGED,1049,BEAR,Written to signals CSV,"price=25316.25,netflow=0.50"
2025-11-17 09:45:00.000,PLOT,1049,BULL,Triangle drawn on chart,netflow=0.00
2025-11-17 09:45:30.000,LOGGED,1050,BULL,Written to signals CSV,"price=25317.25,netflow=0.00"
2025-11-17 09:45:30.000,PLOT,1050,BEAR,Triangle drawn on chart,netflow=1.13
2025-11-17 09:46:00.000,LOGGED,1051,BEAR,Written to signals CSV,"price=25318.75,netflow=1.13"
2025-11-17 09:46:00.000,PLOT,1051,BULL,Triangle drawn on chart,netflow=1.57
2025-11-17 09:46:30.000,LOGGED,1052,BULL,Written to signals CSV,"price=25317.25,netflow=1.57"
2025-11-17 09:49:00.000,PLOT,1057,BEAR,Triangle drawn on chart,netflow=3.51
2025-11-17 09:49:30.000,LOGGED,1058,BEAR,Written to signals CSV,"price=25317.25,netflow=3.51"
2025-11-17 09:50:30.000,PLOT,1060,BULL,Triangle drawn on chart,netflow=2.50
2025-11-17 09:51:00.000,LOGGED,1061,BULL,Written to signals CSV,"price=25316.75,netflow=2.50"
2025-11-17 10:01:00.000,PLOT,1081,BEAR,Triangle drawn on chart,netflow=-2.00
2025-11-17 10:01:30.000,LOGGED,1082,BEAR,Written to signals CSV,"price=25305.75,netflow=-2.00"
2025-11-17 10:04:30.000,PLOT,1088,BULL,Triangle drawn on chart,netflow=3.65
2025-11-17 10:05:00.000,LOGGED,1089,BULL,Written to signals CSV,"price=25325.25,netflow=3.65"
2025-11-17 11:02:30.000,PLOT,1204,BEAR,Triangle drawn on chart,netflow=1.50
2025-11-17 11:03:00.000,LOGGED,1205,BEAR,Written to signals CSV,"price=25330.75,netflow=1.50"
2025-11-17 11:30:00.000,PLOT,1259,BULL,Triangle drawn on chart,netflow=2.50
2025-11-17 11:30:30.000,LOGGED,1260,BULL,Written to signals CSV,"price=25313.75,netflow=2.50"
2025-11-17 11:30:30.000,PLOT,1260,BEAR,Triangle drawn on chart,netflow=1.00
2025-11-17 11:31:00.000,LOGGED,1261,BEAR,Written to signals CSV,"price=25310.75,netflow=1.00"
2025-11-17 11:32:30.000,PLOT,1264,BULL,Triangle drawn on chart,netflow=3.65
2025-11-17 11:33:00.000,LOGGED,1265,BULL,Written to signals CSV,"price=25316.50,netflow=3.65"
2025-11-17 11:33:00.000,PLOT,1265,BEAR,Triangle drawn on chart,netflow=3.57
2025-11-17 11:33:30.000,LOGGED,1266,BEAR,Written to signals CSV,"price=25314.00,netflow=3.57"
2025-11-17 11:33:30.000,PLOT,1266,BULL,Triangle drawn on chart,netflow=3.55
2025-11-17 11:34:00.000,LOGGED,1267,BULL,Written to signals CSV,"price=25313.75,netflow=3.55"
2025-11-17 11:34:00.000,PLOT,1267,BEAR,Triangle drawn on chart,netflow=0.50
2025-11-17 11:34:30.000,LOGGED,1268,BEAR,Written to signals CSV,"price=25305.00,netflow=0.50"
2025-11-17 12:13:00.000,PLOT,1345,BULL,Triangle drawn on chart,netflow=5.38
2025-11-17 12:13:30.000,LOGGED,1346,BULL,Written to signals CSV,"price=25288.00,netflow=5.38"
2025-11-17 12:16:00.000,PLOT,1351,BEAR,Triangle drawn on chart,netflow=1.43
2025-11-17 12:16:30.000,LOGGED,1352,BEAR,Written to signals CSV,"price=25276.25,netflow=1.43"
2025-11-17 13:15:30.000,PLOT,1470,BULL,Triangle drawn on chart,netflow=2.44
2025-11-17 13:16:00.000,LOGGED,1471,BULL,Written to signals CSV,"price=25210.75,netflow=2.44"
2025-11-17 13:23:00.000,PLOT,1485,BEAR,Triangle drawn on chart,netflow=-0.60
2025-11-17 13:23:30.000,LOGGED,1486,BEAR,Written to signals CSV,"price=25207.75,netflow=-0.60"
2025-11-17 13:24:00.000,PLOT,1487,BULL,Triangle drawn on chart,netflow=-1.36
2025-11-17 13:24:30.000,LOGGED,1488,BULL,Written to signals CSV,"price=25212.75,netflow=-1.36"
2025-11-17 13:24:30.000,PLOT,1488,BEAR,Triangle drawn on chart,netflow=-1.62
2025-11-17 13:25:00.000,LOGGED,1489,BEAR,Written to signals CSV,"price=25209.25,netflow=-1.62"
2025-11-17 13:25:00.000,PLOT,1489,BULL,Triangle drawn on chart,netflow=-0.43
2025-11-17 13:25:30.000,LOGGED,1490,BULL,Written to signals CSV,"price=25215.00,netflow=-0.43"
2025-11-17 13:26:00.000,PLOT,1491,BEAR,Triangle drawn on chart,netflow=-1.56
2025-11-17 13:26:30.000,LOGGED,1492,BEAR,Written to signals CSV,"price=25213.25,netflow=-1.56"
2025-11-17 13:26:30.000,PLOT,1492,BULL,Triangle drawn on chart,netflow=-1.64
2025-11-17 13:27:00.000,LOGGED,1493,BULL,Written to signals CSV,"price=25212.50,netflow=-1.64"
2025-11-17 13:27:00.000,PLOT,1493,BEAR,Triangle drawn on chart,netflow=-1.88
2025-11-17 13:27:30.000,LOGGED,1494,BEAR,Written to signals CSV,"price=25209.25,netflow=-1.88"
2025-11-17 13:29:00.000,PLOT,1497,BULL,Triangle drawn on chart,netflow=0.65
2025-11-17 13:29:30.000,LOGGED,1498,BULL,Written to signals CSV,"price=25214.25,netflow=0.65"
2025-11-17 13:30:00.000,PLOT,1499,BEAR,Triangle drawn on chart,netflow=-0.91
2025-11-17 13:30:30.000,LOGGED,1500,BEAR,Written to signals CSV,"price=25211.00,netflow=-0.91"
2025-11-17 13:32:00.000,PLOT,1503,BULL,Triangle drawn on chart,netflow=2.64
2025-11-17 13:32:30.000,LOGGED,1504,BULL,Written to signals CSV,"price=25214.25,netflow=2.64"
2025-11-17 13:41:30.000,PLOT,1522,BEAR,Triangle drawn on chart,netflow=1.50
2025-11-17 13:42:00.000,LOGGED,1523,BEAR,Written to signals CSV,"price=25214.75,netflow=1.50"
2025-11-17 13:52:30.000,PLOT,1544,BULL,Triangle drawn on chart,netflow=2.00
2025-11-17 13:53:00.000,LOGGED,1545,BULL,Written to signals CSV,"price=25218.25,netflow=2.00"
2025-11-17 13:57:30.000,PLOT,1554,BEAR,Triangle drawn on chart,netflow=-2.50
2025-11-17 13:58:00.000,LOGGED,1555,BEAR,Written to signals CSV,"price=25201.25,netflow=-2.50"
2025-11-17 14:20:00.000,PLOT,1599,BULL,Triangle drawn on chart,netflow=0.40
2025-11-17 14:20:30.000,LOGGED,1600,BULL,Written to signals CSV,"price=25167.75,netflow=0.40"
2025-11-17 14:21:30.000,PLOT,1602,BEAR,Triangle drawn on chart,netflow=-1.19
2025-11-17 14:22:00.000,LOGGED,1603,BEAR,Written to signals CSV,"price=25159.50,netflow=-1.19"
2025-11-17 14:25:00.000,PLOT,1609,BULL,Triangle drawn on chart,netflow=0.52
2025-11-17 14:25:30.000,LOGGED,1610,BULL,Written to signals CSV,"price=25161.50,netflow=0.52"
2025-11-17 14:25:30.000,PLOT,1610,BEAR,Triangle drawn on chart,netflow=0.39
2025-11-17 14:26:00.000,LOGGED,1611,BEAR,Written to signals CSV,"price=25167.25,netflow=0.39"
2025-11-17 14:26:00.000,PLOT,1611,BULL,Triangle drawn on chart,netflow=1.23
