ts_local,bar_time_utc,bar_index,open,high,low,close,vpm,attract,objection,netflow,ema_color,momentum,supertrend,upper_band,lower_band,bull_cross,bear_cross,bull_cross_raw,bear_cross_raw,bull_reason,bear_reason,realtime_state,realtime_reason,regime,atr30,ema10,ema20,energy_ema_first,range_max,range_min,range_mid,range_os,range_count,score_bull,score_bear,adx,atr_ratio,ema_spread,price_to_band,momentum_ext,range_break,exit_long,exit_short
2025-11-14 01:05:30.000,2025-11-14T07:05:30.0000000Z,10,25133.75,25139.75,25132.75,25132.75,2,6.7123423215177711,2.5,4.2123423215177711,14,,25099.299999999999,25170.700000000001,25099.299999999999,0,0,1,0,[CROSS]|[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[RT-BULL],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,10.145833333333334,25128.653514771737,25122.445313298125,25133.243127208974,,,,0,,,6,4,,,,0,,0,0,0
2025-11-14 01:06:00.000,2025-11-14T07:06:00.0000000Z,11,25133.75,25133.75,25124.5,25125.25,2,5.5153980504340812,3.5,2.0153980504340812,9,,25099.299999999999,25170.700000000001,25099.299999999999,0,0,0,0,,[RT-FLAT],FLAT,NONE_DOWN|diff=-8.50|BULL_FAIL:obj>3.00|BEAR_FAIL:net>-0.50&obj<4.00&ema>6,BULL,10.038461538461538,25126.861140185138,25122.027619061118,25131.744501767182,,,,0,,,2,2,,,,0,,0,0,0
2025-11-14 01:06:30.000,2025-11-14T07:06:30.0000000Z,12,25125.75,25127.75,25118.5,25127,2,5.3840438280615341,1.5,3.8840438280615341,11,,25099.299999999999,25170.700000000001,25099.299999999999,0,0,0,0,[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[RT-BULL],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,9.9821428571428577,25127.163246928332,25122.656507948719,25131.215601413744,,,,0,,,2,2,61.470570869660101,,,0,,0,0,0
2025-11-14 01:07:00.000,2025-11-14T07:07:00.0000000Z,13,25127.5,25147,25126.75,25144.25,2,6.5686026837156817,1,5.5686026837156817,15,,25099.299999999999,25170.700000000001,25099.299999999999,0,0,0,0,[EMA15-STABLE]|[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[GUARD-EMA15],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,10.633333333333333,25132.761664842183,25126.156341658821,25136.942481130995,,,,0,,,5,5,61.779269359454084,,,0,0,0,0,0
2025-11-14 01:07:30.000,2025-11-14T07:07:30.0000000Z,14,25144.25,25148,25132.75,25135.75,2,6.011431531527526,3.5,2.511431531527526,14,0.0011650369426244201,25099.299999999999,25170.700000000001,25099.299999999999,0,0,0,0,,[RT-FLAT],FLAT,NONE_DOWN|diff=-8.50|BULL_FAIL:obj>3.00|BEAR_FAIL:net>-0.50&obj<4.00&ema>6,BULL,10.921875,25132.040535697324,25126.337597101745,25137.3039849048,,,,0,,,4,4,61.045213035786752,,,0,0,0,0,0
2025-11-14 01:08:00.000,2025-11-14T07:08:00.0000000Z,15,25135.75,25142.5,25135,25138,2,6.553315236973825,3,3.553315236973825,14,0.00087593565854435424,25099.299999999999,25170.700000000001,25099.299999999999,0,0,0,0,[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[RT-BULL],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,10.735294117647058,25133.413330859792,25127.618370166885,25138.473187923839,,,,0,,,4,4,60.317554642052094,,,0,0,0,0,0
2025-11-14 01:08:30.000,2025-11-14T07:08:30.0000000Z,16,25137.75,25137.75,25128,25130,2,5.8592833088032812,3.5,2.3592833088032812,9,0.00012934422478036355,25099.299999999999,25170.700000000001,25099.299999999999,0,0,0,0,,[RT-FLAT],FLAT,NONE_DOWN|diff=-7.75|BULL_FAIL:obj>3.00|BEAR_FAIL:net>-0.50&obj<4.00&ema>6,BULL,10.722222222222221,25131.503469050571,25127.105963030808,25136.628550339075,,,,0,,,2,2,57.530923761362281,,,0,0,0,0,0
2025-11-14 01:09:00.000,2025-11-14T07:09:00.0000000Z,17,25129.25,25130,25125.75,25126.5,2,5.1430441842749692,3.5,1.6430441842749692,5,-2.9848073306868042E-05,25099.299999999999,25155.400000000001,25099.299999999999,0,0,0,0,,[RT-FLAT],FLAT,NONE_DOWN|diff=-2.75|BULL_FAIL:obj>3.00&ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BULL,10.355263157894736,25130.230111041375,25126.835100338532,25134.77284027126,,,,0,,,2,2,55.325531423995017,,,0,0,0,0,0
2025-11-14 01:09:30.000,2025-11-14T07:09:30.0000000Z,18,25126.75,25128.75,25123,25127.5,2,4.9751145056288539,1.5,3.4751145056288539,6,-6.9639961399564249E-05,25099.299999999999,25155.400000000001,25099.299999999999,0,0,0,0,,[RT-FLAT],FLAT,NONE_UP|diff=0.75|BULL_FAIL:ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BULL,10.175000000000001,25129.61802473633,25126.844002347108,25133.388272217009,,,,0,0,,2,2,52.811137215504964,,,0,0,0,0,0
2025-11-14 01:10:00.000,2025-11-14T07:10:00.0000000Z,19,25126.25,25134.75,25126,25133.75,2,5.973471006228805,1.5,4.473471006228805,12,0.00025868330199285634,25099.299999999999,25155.400000000001,25099.299999999999,0,0,0,0,[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[RT-BULL],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,10.047619047619047,25131.484995445426,25128.147974912692,25134.82061777361,,,,0,0,,4,4,51.787850831207308,,,0,0,0,0,0
2025-11-14 01:10:30.000,2025-11-14T07:10:30.0000000Z,20,25133.75,25133.75,25126.75,25129.25,2,4.8517744909023444,3.5,1.3517744909023444,8,-4.9740355345098583E-05,25099.299999999999,25155.400000000001,25099.299999999999,0,0,0,0,,[RT-FLAT],FLAT,NONE_DOWN|diff=-4.50|BULL_FAIL:obj>3.00|BEAR_FAIL:net>-0.50&obj<4.00&ema>6,BULL,9.9318181818181817,25130.318302058651,25127.817555533253,25133.60649421889,,,,0,0,,2,2,50.385130061336191,,,0,0,0,0,0
2025-11-14 01:11:00.000,2025-11-14T07:11:00.0000000Z,21,25128.75,25130.5,25124.5,25125.25,2,3.6475413869472959,3.5,0.1475413869472959,1,-0.00017907062346422069,25099.299999999999,25155.400000000001,25099.299999999999,0,0,0,0,,[RT-FLAT],FLAT,NONE_DOWN|diff=-3.50|BULL_FAIL:net<1.00&obj>3.00&ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BULL,9.75,25128.921585981869,25127.295248657072,25132.265195375112,,,,0,0,,1,1,48.386867600217478,,,0,0,0,0,0
2025-11-14 01:11:30.000,2025-11-14T07:11:30.0000000Z,22,25125.5,25125.5,25112,25118,2,4.283840339392972,3.5,0.78384033939297204,0,-0.00057694220630657512,25099.299999999999,25155.400000000001,25099.299999999999,0,0,0,0,[GUARD-EMA0],[RT-FLAT],FLAT,NONE_DOWN|diff=-7.50|BULL_FAIL:net<1.00&obj>3.00&ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BULL,9.9270833333333321,25125.956504233098,25125.835156948237,25129.56215630009,,,,0,0,,3,3,43.6079333066101,,,0,0,0,0,0
2025-11-14 01:12:00.000,2025-11-14T07:12:00.0000000Z,23,25118.75,25119.5,25116.75,25118,2,3.0169060555029645,3.5,-0.48309394449703547,0,-0.00067634772229958223,25099.299999999999,25136.700000000001,25099.299999999999,0,0,0,0,[GUARD-EMA0],[RT-FLAT],FLAT,NONE_DOWN|diff=-0.75|BULL_FAIL:net<1.00&obj>3.00&ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BULL,9.6500000000000004,25124.216478670052,25124.929087579018,25127.169725040076,,,,0,0,,1,1,40.739205368121453,,,0,0,0,0,0
2025-11-14 01:12:30.000,2025-11-14T07:12:30.0000000Z,24,25117,25119.25,25111.5,25115,2,4,4.5,-0.5,0,-0.00070624981349036615,25099.299999999999,25136.700000000001,25099.299999999999,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BULL,9.5480769230769234,25122.288689159795,25123.834934113445,25125.14578003206,,,,0,0,,4,4,38.310469082746344,,,0,0,0,0,0
2025-11-14 01:13:00.000,2025-11-14T07:13:00.0000000Z,25,25115.25,25117.5,25113,25113,2,3,4.5,-1.5,0,-0.00048755733773793295,25099.299999999999,25136.700000000001,25099.299999999999,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BULL,9.3796296296296298,25120.401489477848,25122.680586646857,25123.22662402565,,,,0,0,,3,3,35.942026083188203,,,0,0,0,0,0
2025-11-14 01:13:30.000,2025-11-14T07:13:30.0000000Z,26,25113.75,25117.5,25112.5,25114.25,2,4,4.5,-0.5,0,-0.00050742229474270702,25099.299999999999,25136.700000000001,25099.299999999999,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BULL,9.1964285714285712,25119.357417010797,25121.920757533095,25122.031299220522,,,,0,0,,4,4,33.8616163346313,,,0,0,0,0,0
2025-11-14 01:14:00.000,2025-11-14T07:14:00.0000000Z,27,25114.25,25115.75,25112.25,25113.75,2,3,4.5,-1.5,0,-0.0012130009843204709,25099.299999999999,25136.700000000001,25099.299999999999,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BULL,9,25118.263506479907,25121.099506248764,25120.615039376422,,,,0,0,,3,3,31.935688513680436,,,0,0,0,0,0
2025-11-14 01:14:30.000,2025-11-14T07:14:30.0000000Z,28,25113.75,25116,25109.75,25112.5,2,4,4.5,-0.5,0,-0.00092497737286534115,25099.299999999999,25136.700000000001,25099.299999999999,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BULL,8.9166666666666661,25116.984191252155,25120.148986379267,25119.302031501142,,,,0,0,,4,4,30.759536253428728,0,0,0,0,0,0,0
2025-11-14 01:15:00.000,2025-11-14T07:15:00.0000000Z,29,25112.25,25114.25,25108.5,25109.25,2,4,4.5,-0.5,0,-0.0011436868485957515,25099.299999999999,25136.700000000001,25099.299999999999,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BULL,8.8216666666666654,25115.268057305482,25118.923912846549,25117.761625200914,,,,0,0,,4,4,29.678153884470561,0,0,0,0,0,0,0
2025-11-14 01:15:30.000,2025-11-14T07:15:30.0000000Z,30,25110,25118.75,25109,25115.5,2,4.5,2,2.5,0,-0.00057699960206923997,25099.299999999999,25136.700000000001,25099.299999999999,0,0,0,0,[NETFLOW-BULL] emaColor=0 net=2.50|[RT-FLAT],[RT-FLAT],FLAT,NONE_UP|diff=5.50|BULL_FAIL:ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BULL,8.8259444444444437,25116.082955977214,25119.047939287469,25118.659300160733,,,,0,0,,4,4,27.080930650716351,0,0,0,0,0,0,0
2025-11-14 01:16:00.000,2025-11-14T07:16:00.0000000Z,31,25115.25,25115.25,25103.75,25106.75,2,4,4.5,-0.5,0,-0.00078602272501144209,25099.299999999999,25136.700000000001,25099.299999999999,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BULL,8.9273018518518494,25112.985228444162,25117.072852099092,25116.127440128588,,,,0,0,,4,4,26.747152297263138,0,0,0,0,0,0,0
2025-11-14 01:16:30.000,2025-11-14T07:16:30.0000000Z,32,25106,25110.25,25104.25,25109.25,2,4,2.5,1.5,0,-0.00072629589095612372,25099.299999999999,25136.700000000001,25099.299999999999,0,0,0,0,[NETFLOW-BULL] emaColor=0 net=1.50|[RT-FLAT],[RT-FLAT],FLAT,NONE_UP|diff=3.25|BULL_FAIL:ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BULL,8.8155584567901215,25112.880476165057,25116.655482964939,25115.531952102872,,,,0,0,,4,4,25.770310734045609,0,0,0,0,0,0,0
2025-11-14 01:17:00.000,2025-11-14T07:17:00.0000000Z,33,25109.75,25115.75,25109.5,25112.25,2,3.5,4,-0.5,0,-0.00085542348435868111,25099.299999999999,25136.700000000001,25099.299999999999,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BULL,8.7400398415637834,25113.001381325124,25116.379904088455,25115.685561682298,,,,0,0,,3,3,23.120688179860561,0,0,0,0,0,0,0
2025-11-14 01:17:30.000,2025-11-14T07:17:30.0000000Z,34,25111.5,25111.5,25108,25109.5,2,3,4.5,-1.5,0,-0.00078593670722365376,25099.299999999999,25133.299999999999,25099.299999999999,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BULL,8.5864829579561022,25111.930882241217,25115.480910955317,25114.298449345839,,,,0,0,,3,3,21.935719013346677,0,0,0,0,0,0,0
2025-11-14 01:18:00.000,2025-11-14T07:18:00.0000000Z,35,25108.75,25117.75,25108.5,25116.5,2,3.5,2,1.5,1,-0.00034825524124138066,25099.299999999999,25133.299999999999,25099.299999999999,0,0,0,0,[NETFLOW-BULL] emaColor=1 net=1.50|[RT-FLAT],[RT-FLAT],FLAT,NONE_UP|diff=7.75|BULL_FAIL:ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BULL,8.5824890815797872,25113.86906894116,25116.221957984515,25116.128759476673,,,,0,0,,1,1,21.41888488032691,0,0,0,0,0,0,0
2025-11-14 01:18:30.000,2025-11-14T07:18:30.0000000Z,36,25116.25,25124.25,25116,25119.5,2,4,4,0,3,5.9718130424396848E-05,25099.299999999999,25133.299999999999,25099.299999999999,0,0,0,0,,[RT-FLAT],FLAT,NONE_UP|diff=3.25|BULL_FAIL:net<1.00&obj>3.00&ema<8|BEAR_FAIL:net>-0.50,BULL,8.5625172233049049,25115.421800208056,25116.838007337461,25118.133007581342,,,,0,0,,2,2,22.089510984435634,0,0,0,0,0,0,0
2025-11-14 01:19:00.000,2025-11-14T07:19:00.0000000Z,37,25119.75,25124,25118.5,25120,2,4.5,4,0.5,3,7.9624173899195793E-05,25099.299999999999,25133.299999999999,25099.299999999999,0,0,0,0,,[RT-FLAT],FLAT,FLAT|diff=0.25|BULL_FAIL:net<1.00&obj>3.00&ema<8|BEAR_FAIL:net>-0.50,BULL,8.4545999825280749,25116.245935707415,25117.136881922102,25119.136406065074,,,,0,0,,1,1,21.974292490073999,0,0,0,0,0,0,0
2025-11-14 01:19:30.000,2025-11-14T07:19:30.0000000Z,38,25119.75,25123,25116.5,25123,2,4.5,2,2.5,15,0.00031853474019510251,25099.299999999999,25133.299999999999,25099.299999999999,0,0,0,0,[EMA15-STABLE]|[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[GUARD-EMA15],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,8.3741688719993626,25117.957418471357,25117.975319471476,25120.42912485206,,,,0,0,,1,1,21.170918715427671,0,0,0,0,0,0,0
2025-11-14 01:20:00.000,2025-11-14T07:20:00.0000000Z,39,25123,25125,25121.5,25123.25,2,4.5013228456163219,1,3.5013228456163219,15,0.0004081551387727472,25099.450000000001,25133.299999999999,25099.450000000001,0,0,0,0,[EMA15-STABLE]|[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[GUARD-EMA15],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,8.2328076873771607,25119.093259741025,25118.570640519545,25121.463299881649,,,,0,0,,3,3,21.263956744822451,0,0,0,0,0,0,0
2025-11-14 01:20:30.000,2025-11-14T07:20:30.0000000Z,40,25124,25125.5,25117,25122.5,2,4.6387619487117444,1,3.6387619487117444,15,0.00032849876066376661,25099.450000000001,25133.299999999999,25099.450000000001,0,0,0,0,[EMA15-STABLE]|[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[GUARD-EMA15],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,8.2164363200201436,25119.534981110424,25118.839423055098,25121.960639905319,,,,0,0,,3,3,19.55231928419224,0,0,0,0,0,0,0
2025-11-14 01:21:00.000,2025-11-14T07:21:00.0000000Z,41,25122.75,25126.25,25116.25,25122.75,2,4.7443001490377599,1,3.7443001490377599,15,0.00035836941914289979,25099.450000000001,25133.299999999999,25099.450000000001,0,0,0,0,[EMA15-STABLE]|[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[GUARD-EMA15],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,8.2650551093528062,25120.164984544892,25119.235668478424,25122.728511924259,,,,0,0,,3,3,18.711882512371126,0,0,0,0,0,0,0
2025-11-14 01:21:30.000,2025-11-14T07:21:30.0000000Z,42,25123,25136.5,25123,25133.75,2,5.6402892375997338,1.5,4.1402892375997338,15,0.00084619213539074165,25099.450000000001,25133.299999999999,25099.450000000001,0,0,0,0,[EMA15-STABLE]|[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[GUARD-EMA15],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,8.4495532723743807,25124.097797272265,25121.472861049639,25126.942809539403,,,,0,0,,4,4,20.476133629828464,0,0,0,0,0,0,0
2025-11-14 01:22:00.000,2025-11-14T07:22:00.0000000Z,43,25133,25133.75,25128.5,25132.25,2,5.3930700502479745,0.5,4.8930700502479745,15,0.00091599709270487968,25099.450000000001,25167.950000000001,25099.450000000001,0,0,0,0,[EMA15-STABLE]|[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[GUARD-EMA15],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,8.3295681632952352,25125.377536611191,25122.387010337428,25128.024247631525,,,,0,0,,3,3,20.889161736739901,0,0,0,0,0,0,0
2025-11-14 01:22:30.000,2025-11-14T07:22:30.0000000Z,44,25131.75,25132.5,25123.75,25123.75,2,4.3011624305291454,3.5,0.80116243052914538,3,0.00032848241125997887,25099.450000000001,25167.950000000001,25099.450000000001,0,0,0,0,,[RT-FLAT],FLAT,NONE_DOWN|diff=-8.00|BULL_FAIL:net<1.00&obj>3.00&ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BULL,8.3177492245187281,25123.891538219068,25121.827476473092,25127.289398105222,,,,0,0,,1,1,19.582147053343157,0,0,0,0,0,0,0
2025-11-14 01:23:00.000,2025-11-14T07:23:00.0000000Z,45,25123.75,25126.25,25121.25,25121.75,2,4.1686028586061976,3.5,0.66860285860619761,0,0.00059744889322592529,25099.450000000001,25155.75,25099.450000000001,0,0,0,0,[GUARD-EMA0],[RT-FLAT],FLAT,NONE_DOWN|diff=-2.00|BULL_FAIL:net<1.00&obj>3.00&ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BULL,8.2266020281458818,25123.341010608987,25121.719190731892,25126.731518484179,,,,0,0,,1,1,18.362558321034065,0,0,0,0,0,0,0
2025-11-14 01:23:30.000,2025-11-14T07:23:30.0000000Z,46,25122.5,25126,25121.25,25126,2,4.6907410512990202,1,3.6907410512990202,13,0.00066708483925246676,25099.450000000001,25155.75,25099.450000000001,0,0,0,0,[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[RT-BULL],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,8.0896041827632406,25124.299669837106,25122.404664630441,25127.095214787347,,,,0,0,,3,3,17.624847964962672,0,0,0,0,0,0,0
2025-11-14 01:24:00.000,2025-11-14T07:24:00.0000000Z,47,25125.75,25133,25121.25,25131.75,2,5.354893260415909,0.5,4.854893260415909,15,0.00077651345458889587,25099.450000000001,25155.75,25099.450000000001,0,0,0,0,[EMA15-STABLE]|[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[GUARD-EMA15],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,8.198839598893354,25126.501382759281,25123.787893849312,25129.136171829876,,,,0,0,,4,4,18.776516295913105,0,0,0,0,0,0,0
2025-11-14 01:24:30.000,2025-11-14T07:24:30.0000000Z,48,25131.5,25135.75,25126,25127.5,2,4.8339499108437014,3,1.8339499108437014,12,0.00071686015253191022,25099.450000000001,25155.75,25099.450000000001,0,0,0,0,[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[RT-BULL],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,8.2566560567080209,25125.951544571642,25123.72532799518,25129.338937463901,,,,0,0,,4,4,19.587597988777198,0,0,0,0,0,0,0
2025-11-14 01:25:00.000,2025-11-14T07:25:00.0000000Z,49,25126.75,25135,25125,25133,2,5.469297914415483,0.5,4.969297914415483,15,0.00065693866581729141,25099.450000000001,25155.75,25099.450000000001,0,0,0,0,[EMA15-STABLE]|[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[GUARD-EMA15],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,8.2878230770399757,25128.117379442912,25125.123369319903,25131.341149971122,,,,0,0,,3,3,19.655472675461851,0,0,0,0,0,0,0
2025-11-14 01:25:30.000,2025-11-14T07:25:30.0000000Z,50,25132.75,25137.5,25130.25,25137,2,6.183633533665013,0.5,5.683633533665013,15,0.00069666991779294973,25099.450000000001,25155.75,25099.450000000001,0,0,0,0,[EMA15-STABLE]|[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[GUARD-EMA15],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,8.2371178633608668,25130.364632767341,25126.620690155651,25133.232919976901,,,,0,0,,4,4,20.498821726935372,0,0,0,0,0,0,0
2025-11-14 01:26:00.000,2025-11-14T07:26:00.0000000Z,51,25137,25141,25136,25139.5,2,6.4137890425397917,0.5,5.9137890425397917,15,0.00077627388535031852,25105.5,25155.75,25105.5,0,0,0,0,[EMA15-STABLE]|[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[GUARD-EMA15],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,8.1486583790266156,25132.261145817902,25127.991282022915,25134.976335981522,,,,0,0,,4,4,21.776327504557809,0,0,0,0,0,0,0
2025-11-14 01:26:30.000,2025-11-14T07:26:30.0000000Z,52,25138.75,25143.5,25138.25,25143,2,6.6765948004354305,0.5,6.1765948004354305,15,0.0007960832703100744,25107.299999999999,25155.75,25107.299999999999,0,0,0,0,[EMA15-STABLE]|[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[GUARD-EMA15],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,8.0220364330590606,25134.845896165061,25129.786896886944,25137.341068785223,,,,0,0,,3,3,23.108976491388081,0,0,0,0,0,0,0
2025-11-14 01:27:00.000,2025-11-14T07:27:00.0000000Z,53,25143,25143.75,25136.75,25138,2,6.6811235508972855,2.5,4.1811235508972855,15,0.00058710556954215713,25107.299999999999,25155.75,25107.299999999999,0,0,0,0,[EMA15-STABLE]|[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],,BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,7.9885241075126485,25134.630113391246,25130.114448657347,25137.542855028176,,,,0,0,,3,3,23.42818928680591,0,0,0,0,0,0,0
2025-11-14 01:27:30.000,2025-11-14T07:27:30.0000000Z,54,25137.75,25139.25,25133.5,25138.5,2,6.1816004801821158,1,5.1816004801821158,15,0.00063687929147178825,25107.299999999999,25155.75,25107.299999999999,0,0,0,0,[EMA15-STABLE]|[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[GUARD-EMA15],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,7.9327955261511152,25135.627117568045,25131.07293654032,25138.174284022542,,,,0,0,,3,3,22.694278308538504,0,0,0,0,0,0,0
