ts,method,bip,state,instrument,account,msg
2025-11-18 21:59:02.485,RefreshDynamicParameters,0,Historical,MNQ 12-25,Sim101,2_11/18/2025 9:54:30 AM DynSizing -> TA:42 SL:18 QtyA:5 QtyB:5 (UseVol=False)
2025-11-18 21:59:02.673,RefreshDynamicParameters,0,Historical,MNQ 12-25,Sim101,2_11/18/2025 9:57:00 AM DynSizing -> TA:42 SL:19 QtyA:5 QtyB:5 (UseVol=False)
2025-11-18 21:59:02.923,RefreshDynamicParameters,0,Historical,MNQ 12-25,Sim101,2_11/18/2025 10:01:00 AM DynSizing -> TA:42 SL:20 QtyA:5 QtyB:5 (UseVol=False)
2025-11-18 21:59:03.085,RefreshDynamicParameters,0,Historical,MNQ 12-25,Sim101,2_11/18/2025 10:02:30 AM DynSizing -> TA:42 SL:21 QtyA:5 QtyB:5 (UseVol=False)
2025-11-18 21:59:03.406,RefreshDynamicParameters,0,Historical,MNQ 12-25,Sim101,2_11/18/2025 10:06:00 AM DynSizing -> TA:42 SL:22 QtyA:5 QtyB:5 (UseVol=False)
2025-11-18 21:59:03.587,RefreshDynamicParameters,0,Historical,MNQ 12-25,Sim101,2_11/18/2025 10:07:30 AM DynSizing -> TA:42 SL:23 QtyA:5 QtyB:5 (UseVol=False)
2025-11-18 21:59:03.786,RefreshDynamicParameters,0,Historical,MNQ 12-25,Sim101,2_11/18/2025 10:10:00 AM DynSizing -> TA:42 SL:24 QtyA:5 QtyB:5 (UseVol=False)
2025-11-18 21:59:03.978,RefreshDynamicParameters,0,Historical,MNQ 12-25,Sim101,2_11/18/2025 10:12:00 AM DynSizing -> TA:42 SL:25 QtyA:5 QtyB:5 (UseVol=False)
2025-11-18 21:59:04.149,RefreshDynamicParameters,0,Historical,MNQ 12-25,Sim101,2_11/18/2025 10:14:30 AM DynSizing -> TA:42 SL:26 QtyA:5 QtyB:5 (UseVol=False)
2025-11-18 21:59:04.370,RefreshDynamicParameters,0,Historical,MNQ 12-25,Sim101,2_11/18/2025 10:17:00 AM DynSizing -> TA:42 SL:27 QtyA:5 QtyB:5 (UseVol=False)
2025-11-18 21:59:04.580,RefreshDynamicParameters,0,Historical,MNQ 12-25,Sim101,2_11/18/2025 10:19:30 AM DynSizing -> TA:42 SL:28 QtyA:5 QtyB:5 (UseVol=False)
2025-11-18 21:59:04.788,RefreshDynamicParameters,0,Historical,MNQ 12-25,Sim101,2_11/18/2025 10:23:30 AM DynSizing -> TA:42 SL:29 QtyA:5 QtyB:5 (UseVol=False)
2025-11-18 21:59:04.987,RefreshDynamicParameters,0,Historical,MNQ 12-25,Sim101,2_11/18/2025 10:28:00 AM DynSizing -> TA:42 SL:30 QtyA:5 QtyB:5 (UseVol=False)
2025-11-18 21:59:05.242,RefreshDynamicParameters,0,Historical,MNQ 12-25,Sim101,2_11/18/2025 10:31:30 AM DynSizing -> TA:42 SL:31 QtyA:5 QtyB:5 (UseVol=False)
2025-11-18 21:59:11.107,RefreshDynamicParameters,0,Historical,MNQ 12-25,Sim101,2_11/18/2025 12:11:00 PM DynSizing -> TA:42 SL:32 QtyA:5 QtyB:5 (UseVol=False)
2025-11-18 21:59:11.262,RefreshDynamicParameters,0,Historical,MNQ 12-25,Sim101,2_11/18/2025 12:14:30 PM DynSizing -> TA:42 SL:33 QtyA:5 QtyB:5 (UseVol=False)
2025-11-18 21:59:11.463,RefreshDynamicParameters,0,Historical,MNQ 12-25,Sim101,2_11/18/2025 12:20:30 PM DynSizing -> TA:42 SL:34 QtyA:5 QtyB:5 (UseVol=False)
2025-11-18 21:59:11.689,RefreshDynamicParameters,0,Historical,MNQ 12-25,Sim101,2_11/18/2025 12:29:00 PM DynSizing -> TA:42 SL:35 QtyA:5 QtyB:5 (UseVol=False)
2025-11-18 21:59:11.899,RefreshDynamicParameters,0,Historical,MNQ 12-25,Sim101,2_11/18/2025 12:35:00 PM DynSizing -> TA:42 SL:36 QtyA:5 QtyB:5 (UseVol=False)
2025-11-18 21:59:12.127,RefreshDynamicParameters,0,Historical,MNQ 12-25,Sim101,2_11/18/2025 12:41:00 PM DynSizing -> TA:42 SL:37 QtyA:5 QtyB:5 (UseVol=False)
2025-11-18 21:59:12.381,RefreshDynamicParameters,0,Historical,MNQ 12-25,Sim101,2_11/18/2025 12:49:00 PM DynSizing -> TA:42 SL:38 QtyA:5 QtyB:5 (UseVol=False)
2025-11-18 21:59:12.610,RefreshDynamicParameters,0,Historical,MNQ 12-25,Sim101,2_11/18/2025 12:56:00 PM DynSizing -> TA:42 SL:39 QtyA:5 QtyB:5 (UseVol=False)
2025-11-18 21:59:12.839,RefreshDynamicParameters,0,Historical,MNQ 12-25,Sim101,2_11/18/2025 1:01:00 PM DynSizing -> TA:42 SL:40 QtyA:5 QtyB:5 (UseVol=False)
2025-11-18 21:59:13.027,RefreshDynamicParameters,0,Historical,MNQ 12-25,Sim101,2_11/18/2025 1:06:30 PM DynSizing -> TA:42 SL:41 QtyA:5 QtyB:5 (UseVol=False)
2025-11-18 21:59:13.230,RefreshDynamicParameters,0,Historical,MNQ 12-25,Sim101,2_11/18/2025 1:11:00 PM DynSizing -> TA:42 SL:42 QtyA:5 QtyB:5 (UseVol=False)
2025-11-18 21:59:13.467,RefreshDynamicParameters,0,Historical,MNQ 12-25,Sim101,2_11/18/2025 1:16:00 PM DynSizing -> TA:42 SL:43 QtyA:5 QtyB:5 (UseVol=False)
2025-11-18 21:59:13.709,RefreshDynamicParameters,0,Historical,MNQ 12-25,Sim101,2_11/18/2025 1:23:30 PM DynSizing -> TA:42 SL:44 QtyA:5 QtyB:5 (UseVol=False)
2025-11-18 21:59:14.338,RefreshDynamicParameters,0,Historical,MNQ 12-25,Sim101,2_11/18/2025 1:36:30 PM DynSizing -> TA:42 SL:45 QtyA:5 QtyB:5 (UseVol=False)
2025-11-18 21:59:15.209,RefreshDynamicParameters,0,Historical,MNQ 12-25,Sim101,2_11/18/2025 1:52:30 PM DynSizing -> TA:42 SL:46 QtyA:5 QtyB:5 (UseVol=False)
2025-11-18 21:59:15.656,RefreshDynamicParameters,0,Historical,MNQ 12-25,Sim101,2_11/18/2025 2:01:30 PM DynSizing -> TA:42 SL:47 QtyA:5 QtyB:5 (UseVol=False)
2025-11-18 21:59:15.954,RefreshDynamicParameters,0,Historical,MNQ 12-25,Sim101,2_11/18/2025 2:04:00 PM DynSizing -> TA:42 SL:48 QtyA:5 QtyB:5 (UseVol=False)
2025-11-18 21:59:16.415,RefreshDynamicParameters,0,Historical,MNQ 12-25,Sim101,2_11/18/2025 2:08:00 PM DynSizing -> TA:42 SL:49 QtyA:5 QtyB:5 (UseVol=False)
2025-11-18 21:59:16.936,RefreshDynamicParameters,0,Historical,MNQ 12-25,Sim101,2_11/18/2025 2:13:30 PM DynSizing -> TA:42 SL:50 QtyA:5 QtyB:5 (UseVol=False)
2025-11-18 22:01:45.782,OnStateChange,0,Realtime,MNQ 12-25,Sim101,100_[RealtimeStart] nowUtc=2025-11-18T20:01:45.7816810Z CD_longRem=0.0s CD_shortRem=0.0s
2025-11-18 22:01:45.783,OnStateChange,0,Realtime,MNQ 12-25,Sim101,Test line at 2025-11-18T21:59:00.0000000
2025-11-18 22:01:59.283,SubmitLongAB,0,Realtime,MNQ 12-25,Sim101,16_11/18/2025 10:02:30 PM SubmitLongAB: QtyA=5 QtyB=5
2025-11-18 22:01:59.366,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"34,11/18/2025 10:01:59 PM ENTRY , LongA , Action=Buy , State=Submitted , Qty=5 Filled=0 , Avg=0 , Err=NoError "
2025-11-18 22:01:59.411,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"34,11/18/2025 10:01:59 PM ENTRY , LongB , Action=Buy , State=Submitted , Qty=5 Filled=0 , Avg=0 , Err=NoError "
2025-11-18 22:01:59.481,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"34,11/18/2025 10:01:59 PM ENTRY , LongA , Action=Buy , State=Accepted , Qty=5 Filled=0 , Avg=0 , Err=NoError "
2025-11-18 22:01:59.482,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"34,11/18/2025 10:01:59 PM ENTRY , LongA , Action=Buy , State=Working , Qty=5 Filled=0 , Avg=0 , Err=NoError "
2025-11-18 22:01:59.483,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"34,11/18/2025 10:01:59 PM ENTRY , LongA , Action=Buy , State=PartFilled , Qty=5 Filled=1 , Avg=24768.75 , Err=NoError "
2025-11-18 22:01:59.499,OnExecutionUpdate,0,Realtime,MNQ 12-25,Sim101,[LegQtyExec] o=LongA From= execQty=1 LA=1 LB=0 SA=0 SB=0 posQty=1
2025-11-18 22:01:59.525,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"34,11/18/2025 10:01:59 PM ENTRY , LongB , Action=Buy , State=Accepted , Qty=5 Filled=0 , Avg=0 , Err=NoError "
2025-11-18 22:01:59.529,ArmOrTightenStop,0,Realtime,MNQ 12-25,Sim101,[EnsureA-Fixed] LongA SL_A -> 24756.25
2025-11-18 22:01:59.531,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"34,11/18/2025 10:01:59 PM ENTRY , LongB , Action=Buy , State=Working , Qty=5 Filled=0 , Avg=0 , Err=NoError "
2025-11-18 22:01:59.563,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:01:59 PM , SL_A , FromEntry=LongA , State=Submitted , Lmt=0 Stp=24756.25 , Qty=1 Filled=0 , Error=NoError "
2025-11-18 22:01:59.564,ArmOrTightenStop,0,Realtime,MNQ 12-25,Sim101,[EnsureA-Fixed] LongA SL_A -> 24756.25
2025-11-18 22:01:59.613,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"34,11/18/2025 10:01:59 PM ENTRY , LongA , Action=Buy , State=Filled , Qty=5 Filled=5 , Avg=24768.95 , Err=NoError "
2025-11-18 22:01:59.615,OnExecutionUpdate,0,Realtime,MNQ 12-25,Sim101,[LegQtyExec] o=LongA From= execQty=4 LA=5 LB=0 SA=0 SB=0 posQty=5
2025-11-18 22:01:59.616,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:01:59 PM , SL_A , FromEntry=LongA , State=CancelPending , Lmt=0 Stp=24756.25 , Qty=1 Filled=0 , Error=NoError "
2025-11-18 22:01:59.663,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:01:59 PM , PT_A , FromEntry=LongA , State=Submitted , Lmt=24779.5 Stp=24756 , Qty=5 Filled=0 , Error=NoError "
2025-11-18 22:01:59.665,OnExecutionUpdate,0,Realtime,MNQ 12-25,Sim101,"28,11/18/2025 10:01:59 PM LongA FULL fill @ 24768.95 , PT_A=24779.5 SL_A=24756.5 , dynTA=42 dynSLTicks=50"
2025-11-18 22:01:59.667,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"34,11/18/2025 10:01:59 PM ENTRY , LongB , Action=Buy , State=PartFilled , Qty=5 Filled=3 , Avg=24768 , Err=NoError "
2025-11-18 22:01:59.669,OnExecutionUpdate,0,Realtime,MNQ 12-25,Sim101,[LegQtyExec] o=LongB From= execQty=3 LA=5 LB=3 SA=0 SB=0 posQty=8
2025-11-18 22:01:59.679,ArmOrTightenStop,0,Realtime,MNQ 12-25,Sim101,[EnsureB-Fixed] LongB SL_B -> 24755.5
2025-11-18 22:01:59.679,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:01:59 PM , SL_A , FromEntry=LongA , State=CancelPending , Lmt=0 Stp=24756.25 , Qty=1 Filled=0 , Error=NoError "
2025-11-18 22:01:59.680,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:01:59 PM , SL_A , FromEntry=LongA , State=CancelSubmitted , Lmt=0 Stp=24756.25 , Qty=1 Filled=0 , Error=NoError "
2025-11-18 22:01:59.681,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:01:59 PM , SL_A , FromEntry=LongA , State=Accepted , Lmt=0 Stp=24756.25 , Qty=1 Filled=0 , Error=NoError "
2025-11-18 22:01:59.726,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:01:59 PM , SL_B , FromEntry=LongB , State=Submitted , Lmt=0 Stp=24755.5 , Qty=3 Filled=0 , Error=NoError "
2025-11-18 22:01:59.726,ArmOrTightenStop,0,Realtime,MNQ 12-25,Sim101,[EnsureB-Fixed] LongB SL_B -> 24755.5
2025-11-18 22:01:59.768,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:01:59 PM , PT_A , FromEntry=LongA , State=Accepted , Lmt=24779.5 Stp=24755.75 , Qty=5 Filled=0 , Error=NoError "
2025-11-18 22:01:59.769,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:01:59 PM , PT_A , FromEntry=LongA , State=Working , Lmt=24779.5 Stp=24755.75 , Qty=5 Filled=0 , Error=NoError "
2025-11-18 22:01:59.771,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"34,11/18/2025 10:01:59 PM ENTRY , LongB , Action=Buy , State=Filled , Qty=5 Filled=5 , Avg=24768.1 , Err=NoError "
2025-11-18 22:01:59.772,OnExecutionUpdate,0,Realtime,MNQ 12-25,Sim101,[LegQtyExec] o=LongB From= execQty=2 LA=5 LB=5 SA=0 SB=0 posQty=10
2025-11-18 22:01:59.775,OnExecutionUpdate,0,Realtime,MNQ 12-25,Sim101,"30,11/18/2025 10:01:59 PM LongB FULL fill @ 24768.1 , SL_B init=24755.5 , dynSLTicks=50 , armed=False"
2025-11-18 22:01:59.833,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:01:59 PM , SL_B , FromEntry=LongB , State=Accepted , Lmt=0 Stp=24755.5 , Qty=3 Filled=0 , Error=NoError "
2025-11-18 22:01:59.840,ManageRunnerStopsCompact,0,Realtime,MNQ 12-25,Sim101,[RunnerArm] LAopen=True LAmode=False SAopen=False SAmode=False armedLB=False armedSB=False RunnerTrailsWithA=True activeQtyA=5
2025-11-18 22:01:59.871,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:01:59 PM , SL_A , FromEntry=LongA , State=Submitted , Lmt=0 Stp=24756.25 , Qty=5 Filled=0 , Error=NoError "
2025-11-18 22:01:59.871,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"49,11/18/2025 10:01:59 PM SL_A cancelled but leg still open for LongA. Re-submitted stop at 24756.25."
2025-11-18 22:01:59.872,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:01:59 PM , SL_A , FromEntry=LongA , State=Cancelled , Lmt=0 Stp=24756.25 , Qty=1 Filled=0 , Error=NoError "
2025-11-18 22:01:59.983,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:01:59 PM , SL_A , FromEntry=LongA , State=Accepted , Lmt=0 Stp=24756.25 , Qty=5 Filled=0 , Error=NoError "
2025-11-18 22:02:34.347,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:02:34 PM , SL_A , FromEntry=LongA , State=Working , Lmt=0 Stp=24756.25 , Qty=5 Filled=0 , Error=NoError "
2025-11-18 22:02:34.388,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:02:34 PM , PT_A , FromEntry=LongA , State=CancelPending , Lmt=24779.5 Stp=24740.5 , Qty=5 Filled=0 , Error=NoError "
2025-11-18 22:02:34.394,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:02:34 PM , PT_A , FromEntry=LongA , State=CancelSubmitted , Lmt=24779.5 Stp=24740.5 , Qty=5 Filled=0 , Error=NoError "
2025-11-18 22:02:34.396,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"[CDN_STAMP_EVT] ,2025-11-18T22:02:34.3487940 dir=LONG anchorUtc=2025-11-18T20:02:34.3967853Z desiredExp=2025-11-18T20:02:39.3967853Z setExp=2025-11-18T20:02:39.3967853Z"
2025-11-18 22:02:34.399,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"[CDN_CHECK_POST], state=Realtime barT=2025-11-18T22:03:00.0000000 dir=LONG rem=5.00s nowUtc=2025-11-18T20:02:34.3997830Z"
2025-11-18 22:02:34.400,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"44,11/18/2025 10:02:34 PM SL_A full fill; runner KEPT (partialCfg=False, fullCfg=False)."
2025-11-18 22:02:34.401,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:02:34 PM , SL_A , FromEntry=LongA , State=Filled , Lmt=0 Stp=24756.25 , Qty=5 Filled=5 , Error=NoError "
2025-11-18 22:02:34.402,OnExecutionUpdate,0,Realtime,MNQ 12-25,Sim101,[LegQtyExec] o=SL_A From=LongA execQty=5 LA=0 LB=5 SA=0 SB=0 posQty=5
2025-11-18 22:02:34.434,ManageRunnerStopsCompact,0,Realtime,MNQ 12-25,Sim101,[RunnerArm] LAopen=False LAmode=False SAopen=False SAmode=False armedLB=True armedSB=True RunnerTrailsWithA=True activeQtyA=5
2025-11-18 22:02:34.434,ManageRunnerStopsCompact,0,Realtime,MNQ 12-25,Sim101,[RunnerDo] LongB tighten desired=24750.25 guard=24752.5 prev=24755.5
2025-11-18 22:02:34.517,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:02:34 PM , SL_B , FromEntry=LongB , State=Working , Lmt=0 Stp=24755.5 , Qty=3 Filled=0 , Error=NoError "
2025-11-18 22:02:34.518,ManageRunnerStopsCompact,0,Realtime,MNQ 12-25,Sim101,[RunnerDo] LongB tighten desired=24750.5 guard=24752.75 prev=24755.5
2025-11-18 22:02:34.526,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"46,11/18/2025 10:02:34 PM SL_B partial for LongB. Stop unchanged at 24755.5, not resubmitting."
2025-11-18 22:02:34.527,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:02:34 PM , SL_B , FromEntry=LongB , State=PartFilled , Lmt=0 Stp=24755.5 , Qty=3 Filled=1 , Error=NoError "
2025-11-18 22:02:34.528,OnExecutionUpdate,0,Realtime,MNQ 12-25,Sim101,[LegQtyExec] o=SL_B From=LongB execQty=1 LA=0 LB=4 SA=0 SB=0 posQty=4
2025-11-18 22:02:34.547,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:02:34 PM , PT_A , FromEntry=LongA , State=Cancelled , Lmt=24779.5 Stp=24740.5 , Qty=5 Filled=0 , Error=NoError "
2025-11-18 22:02:34.579,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"[CDN_STAMP_EVT] ,2025-11-18T22:02:34.5397464 dir=LONG anchorUtc=2025-11-18T20:02:34.5797402Z desiredExp=2025-11-18T20:02:39.5797402Z setExp=2025-11-18T20:02:39.5797402Z"
2025-11-18 22:02:34.579,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"[CDN_CHECK_POST], state=Realtime barT=2025-11-18T22:03:00.0000000 dir=LONG rem=5.00s nowUtc=2025-11-18T20:02:34.5797402Z"
2025-11-18 22:02:34.580,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:02:34 PM , SL_B , FromEntry=LongB , State=Filled , Lmt=0 Stp=24755.5 , Qty=3 Filled=3 , Error=NoError "
2025-11-18 22:02:34.580,OnExecutionUpdate,0,Realtime,MNQ 12-25,Sim101,[LegQtyExec] o=SL_B From=LongB execQty=2 LA=0 LB=2 SA=0 SB=0 posQty=2
2025-11-18 22:02:34.612,ManageRunnerStopsCompact,0,Realtime,MNQ 12-25,Sim101,[RunnerDo] LongB tighten desired=24750.25 guard=24752.5 prev=NaN
2025-11-18 22:02:34.657,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:02:34 PM , SL_B , FromEntry=LongB , State=Submitted , Lmt=0 Stp=24750.25 , Qty=2 Filled=0 , Error=NoError "
2025-11-18 22:02:34.658,ArmOrTightenStop,0,Realtime,MNQ 12-25,Sim101,[Runner] LongB SL_B -> 24750.25
2025-11-18 22:02:34.688,ManageRunnerStopsCompact,0,Realtime,MNQ 12-25,Sim101,[RunnerDo] LongB tighten desired=24750.5 guard=24752.75 prev=24750.25
2025-11-18 22:02:34.690,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:02:34 PM , SL_B , FromEntry=LongB , State=ChangePending , Lmt=0 Stp=24750.25 , Qty=2 Filled=0 , Error=NoError "
2025-11-18 22:02:34.690,ArmOrTightenStop,0,Realtime,MNQ 12-25,Sim101,[Runner] LongB SL_B -> 24750.5
2025-11-18 22:02:34.765,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:02:34 PM , SL_B , FromEntry=LongB , State=ChangePending , Lmt=0 Stp=24750.25 , Qty=2 Filled=0 , Error=NoError "
2025-11-18 22:02:34.766,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:02:34 PM , SL_B , FromEntry=LongB , State=ChangeSubmitted , Lmt=0 Stp=24750.5 , Qty=2 Filled=0 , Error=NoError "
2025-11-18 22:02:34.767,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:02:34 PM , SL_B , FromEntry=LongB , State=Accepted , Lmt=0 Stp=24750.25 , Qty=2 Filled=0 , Error=NoError "
2025-11-18 22:02:34.876,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:02:34 PM , SL_B , FromEntry=LongB , State=Accepted , Lmt=0 Stp=24750.5 , Qty=2 Filled=0 , Error=NoError "
2025-11-18 22:02:34.884,ManageRunnerStopsCompact,0,Realtime,MNQ 12-25,Sim101,[RunnerDo] LongB tighten desired=24749.75 guard=24752 prev=24750.5
2025-11-18 22:02:34.975,ManageRunnerStopsCompact,0,Realtime,MNQ 12-25,Sim101,[RunnerDo] LongB tighten desired=24749.75 guard=24752 prev=24750.5
2025-11-18 22:02:35.061,ManageRunnerStopsCompact,0,Realtime,MNQ 12-25,Sim101,[RunnerDo] LongB tighten desired=24749.5 guard=24751.75 prev=24750.5
2025-11-18 22:02:35.134,ManageRunnerStopsCompact,0,Realtime,MNQ 12-25,Sim101,[RunnerDo] LongB tighten desired=24750 guard=24752.25 prev=24750.5
2025-11-18 22:02:35.225,ManageRunnerStopsCompact,0,Realtime,MNQ 12-25,Sim101,[RunnerDo] LongB tighten desired=24749.25 guard=24751.5 prev=24750.5
2025-11-18 22:02:35.321,ManageRunnerStopsCompact,0,Realtime,MNQ 12-25,Sim101,[RunnerDo] LongB tighten desired=24748.75 guard=24751 prev=24750.5
2025-11-18 22:02:35.415,ManageRunnerStopsCompact,0,Realtime,MNQ 12-25,Sim101,[RunnerDo] LongB tighten desired=24748 guard=24750.25 prev=24750.5
2025-11-18 22:02:35.503,ManageRunnerStopsCompact,0,Realtime,MNQ 12-25,Sim101,[RunnerDo] LongB tighten desired=24748.25 guard=24750.5 prev=24750.5
2025-11-18 22:02:35.524,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:02:35 PM , SL_B , FromEntry=LongB , State=Working , Lmt=0 Stp=24750.5 , Qty=2 Filled=0 , Error=NoError "
