ts,method,bip,state,instrument,account,msg
2025-11-18 22:56:21.508,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:56:21 PM , SL_A , FromEntry=ShortA , State=Accepted , Lmt=0 Stp=24672 , Qty=5 Filled=0 , Error=NoError "
2025-11-18 22:56:21.506,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:56:21 PM , PT_A , FromEntry=ShortA , State=Cancelled , Lmt=24656 Stp=24637.5 , Qty=5 Filled=0 , Error=NoError "
2025-11-18 22:56:21.541,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"[CDN_STAMP_EVT], 2025-11-18T22:56:21.4769236 dir=SHORT anchorUtc=2025-11-18T20:56:21.5400821Z desiredExp=2025-11-18T20:56:26.5400821Z setExp=2025-11-18T20:56:26.5400821Z"
2025-11-18 22:56:21.542,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"[CDN_CHECK_POST], state=Realtime barT=2025-11-18T22:52:30.0000000 dir=SHORT rem=5.00s nowUtc=2025-11-18T20:56:21.5420724Z"
2025-11-18 22:56:21.542,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:56:21 PM , SL_B , FromEntry=ShortB , State=Filled , Lmt=0 Stp=24634 , Qty=4 Filled=4 , Error=NoError "
2025-11-18 22:56:21.552,OnExecutionUpdate,0,Realtime,MNQ 12-25,Sim101,[LegQtyExec] o=SL_B From=ShortB execQty=4 LA=0 LB=0 SA=5 SB=1 posQty=6
2025-11-18 22:56:21.620,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:56:21 PM , SL_A , FromEntry=ShortA , State=Accepted , Lmt=0 Stp=24634 , Qty=5 Filled=0 , Error=NoError "
2025-11-18 22:56:21.622,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:56:21 PM , SL_A , FromEntry=ShortA , State=Working , Lmt=0 Stp=24634 , Qty=5 Filled=0 , Error=NoError "
2025-11-18 22:56:21.623,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:56:21 PM , SL_A , FromEntry=ShortA , State=Working , Lmt=0 Stp=24634 , Qty=5 Filled=0 , Error=NoError "
2025-11-18 22:56:21.677,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,[CooldownSkip] 2025-11-18T22:56:21.6238857 SL_A ShortA -> loss=5.60t < 8t
2025-11-18 22:56:21.683,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"44,11/18/2025 10:56:21 PM SL_A full fill; runner KEPT (partialCfg=False, fullCfg=False)."
2025-11-18 22:56:21.683,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:56:21 PM , SL_A , FromEntry=ShortA , State=Filled , Lmt=0 Stp=24634 , Qty=5 Filled=5 , Error=NoError "
2025-11-18 22:56:21.688,OnExecutionUpdate,0,Realtime,MNQ 12-25,Sim101,[LegQtyExec] o=SL_A From=ShortA execQty=5 LA=0 LB=0 SA=0 SB=1 posQty=1
2025-11-18 22:56:21.691,ManageRunnerStopsCompact,0,Realtime,MNQ 12-25,Sim101,[RunnerArm] LAopen=False LAmode=False SAopen=False SAmode=False armedLB=True armedSB=True RunnerTrailsWithA=True activeQtyA=5
2025-11-18 22:56:21.692,ManageRunnerStopsCompact,0,Realtime,MNQ 12-25,Sim101,[RunnerDo] ShortB tighten desired=24634.75 guard=24633 prev=NaN
2025-11-18 22:56:21.751,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:56:21 PM , SL_B , FromEntry=ShortB , State=Submitted , Lmt=0 Stp=24634.75 , Qty=1 Filled=0 , Error=NoError "
2025-11-18 22:56:21.752,ArmOrTightenStop,0,Realtime,MNQ 12-25,Sim101,[Runner] ShortB SL_B -> 24634.75
2025-11-18 22:56:21.770,ManageRunnerStopsCompact,0,Realtime,MNQ 12-25,Sim101,[RunnerDo] ShortB tighten desired=24633.5 guard=24631.75 prev=24634.75
2025-11-18 22:56:21.773,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:56:21 PM , SL_B , FromEntry=ShortB , State=ChangePending , Lmt=0 Stp=24634.75 , Qty=1 Filled=0 , Error=NoError "
2025-11-18 22:56:21.773,ArmOrTightenStop,0,Realtime,MNQ 12-25,Sim101,[Runner] ShortB SL_B -> 24633.5
2025-11-18 22:56:21.866,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:56:21 PM , SL_B , FromEntry=ShortB , State=ChangePending , Lmt=0 Stp=24634.75 , Qty=1 Filled=0 , Error=NoError "
2025-11-18 22:56:21.868,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:56:21 PM , SL_B , FromEntry=ShortB , State=ChangeSubmitted , Lmt=0 Stp=24633.5 , Qty=1 Filled=0 , Error=NoError "
2025-11-18 22:56:21.869,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:56:21 PM , SL_B , FromEntry=ShortB , State=Accepted , Lmt=0 Stp=24634.75 , Qty=1 Filled=0 , Error=NoError "
2025-11-18 22:56:21.973,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:56:21 PM , SL_B , FromEntry=ShortB , State=Accepted , Lmt=0 Stp=24633.5 , Qty=1 Filled=0 , Error=NoError "
2025-11-18 22:56:21.981,ManageRunnerStopsCompact,0,Realtime,MNQ 12-25,Sim101,[RunnerDo] ShortB tighten desired=24633.5 guard=24631.75 prev=24633.5
2025-11-18 22:56:21.982,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:56:21 PM , SL_B , FromEntry=ShortB , State=Working , Lmt=0 Stp=24633.5 , Qty=1 Filled=0 , Error=NoError "
2025-11-18 22:56:22.040,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,[CooldownSkip] 2025-11-18T22:56:21.9839118 SL_B ShortB -> loss=6.20t < 8t
2025-11-18 22:56:22.041,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:56:21 PM , SL_B , FromEntry=ShortB , State=Filled , Lmt=0 Stp=24633.5 , Qty=1 Filled=1 , Error=NoError "
2025-11-18 22:56:22.042,OnExecutionUpdate,0,Realtime,MNQ 12-25,Sim101,[LegQtyExec] o=SL_B From=ShortB execQty=1 LA=0 LB=0 SA=0 SB=0 posQty=0
2025-11-18 22:56:34.062,SubmitLongAB,0,Realtime,MNQ 12-25,Sim101,16_11/18/2025 10:54:30 PM SubmitLongAB: QtyA=5 QtyB=5
2025-11-18 22:56:34.112,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"34,11/18/2025 10:56:34 PM ENTRY , LongA , Action=Buy , State=Submitted , Qty=5 Filled=0 , Avg=0 , Err=NoError "
2025-11-18 22:56:34.163,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"34,11/18/2025 10:56:34 PM ENTRY , LongB , Action=Buy , State=Submitted , Qty=5 Filled=0 , Avg=0 , Err=NoError "
2025-11-18 22:56:34.212,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"34,11/18/2025 10:56:34 PM ENTRY , LongA , Action=Buy , State=Accepted , Qty=5 Filled=0 , Avg=0 , Err=NoError "
2025-11-18 22:56:34.218,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"34,11/18/2025 10:56:34 PM ENTRY , LongA , Action=Buy , State=Working , Qty=5 Filled=0 , Avg=0 , Err=NoError "
2025-11-18 22:56:34.228,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"34,11/18/2025 10:56:34 PM ENTRY , LongA , Action=Buy , State=PartFilled , Qty=5 Filled=4 , Avg=24646 , Err=NoError "
2025-11-18 22:56:34.230,OnExecutionUpdate,0,Realtime,MNQ 12-25,Sim101,[LegQtyExec] o=LongA From= execQty=4 LA=4 LB=0 SA=0 SB=0 posQty=4
2025-11-18 22:56:34.277,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"34,11/18/2025 10:56:34 PM ENTRY , LongB , Action=Buy , State=Accepted , Qty=5 Filled=0 , Avg=0 , Err=NoError "
2025-11-18 22:56:34.279,ArmOrTightenStop,0,Realtime,MNQ 12-25,Sim101,[EnsureA-Fixed] LongA SL_A -> 24640.75
2025-11-18 22:56:34.280,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"34,11/18/2025 10:56:34 PM ENTRY , LongB , Action=Buy , State=Working , Qty=5 Filled=0 , Avg=0 , Err=NoError "
2025-11-18 22:56:34.284,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:56:34 PM , SL_A , FromEntry=LongA , State=Submitted , Lmt=0 Stp=24640.75 , Qty=4 Filled=0 , Error=NoError "
2025-11-18 22:56:34.300,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"35,11/18/2025 10:56:34 PM SL_A for LongA REJECTED. Attempting recovery. Native='Sell stop or sell stop limit orders can't be placed above the market.'"
2025-11-18 22:56:34.412,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:56:34 PM , SL_A , FromEntry=LongA , State=Submitted , Lmt=0 Stp=24635.5 , Qty=4 Filled=0 , Error=NoError "
2025-11-18 22:56:34.422,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"37,11/18/2025 10:56:34 PM Recovery: resubmitted SL_A for LongA at 24635.5 (bid=24636)."
2025-11-18 22:56:34.423,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:56:34 PM , SL_A , FromEntry=LongA , State=Rejected , Lmt=0 Stp=24640.75 , Qty=4 Filled=0 , Error=OrderRejected Sell stop or sell stop limit orders can't be placed above the market."
2025-11-18 22:56:34.424,ArmOrTightenStop,0,Realtime,MNQ 12-25,Sim101,[EnsureA-Fixed] LongA SL_A -> 24640.75
2025-11-18 22:56:34.812,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:56:34 PM , SL_A , FromEntry=LongA , State=Accepted , Lmt=0 Stp=24635.5 , Qty=4 Filled=0 , Error=NoError "
2025-11-18 22:56:35.619,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"34,11/18/2025 10:56:34 PM ENTRY , LongA , Action=Buy , State=Filled , Qty=5 Filled=5 , Avg=24646.05 , Err=NoError "
2025-11-18 22:56:35.785,OnExecutionUpdate,0,Realtime,MNQ 12-25,Sim101,[LegQtyExec] o=LongA From= execQty=1 LA=5 LB=0 SA=0 SB=0 posQty=5
2025-11-18 22:56:35.798,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:56:35 PM , SL_A , FromEntry=LongA , State=CancelPending , Lmt=0 Stp=24635.5 , Qty=4 Filled=0 , Error=NoError "
2025-11-18 22:56:35.809,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:56:35 PM , SL_A , FromEntry=LongA , State=CancelSubmitted , Lmt=0 Stp=24635.5 , Qty=4 Filled=0 , Error=NoError "
2025-11-18 22:56:36.131,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"[FailsafeSchedule] Stop cancelled, no proper stops active; scheduling failsafe."
2025-11-18 22:56:36.145,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:56:36 PM , SL_A , FromEntry=LongA , State=ChangePending , Lmt=0 Stp=24640.75 , Qty=5 Filled=0 , Error=NoError "
2025-11-18 22:56:36.150,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:56:36 PM , SL_A , FromEntry=LongA , State=ChangeSubmitted , Lmt=0 Stp=24635.5 , Qty=5 Filled=0 , Error=NoError "
2025-11-18 22:56:36.221,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"49,11/18/2025 10:56:35 PM SL_A cancelled but leg still open for LongA. Re-submitted stop at 24635.5."
2025-11-18 22:56:36.224,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:56:35 PM , SL_A , FromEntry=LongA , State=Cancelled , Lmt=0 Stp=24635.5 , Qty=4 Filled=0 , Error=NoError "
2025-11-18 22:56:36.253,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:56:36 PM , SL_A , FromEntry=LongA , State=Submitted , Lmt=0 Stp=24640.75 , Qty=5 Filled=0 , Error=NoError "
2025-11-18 22:56:36.258,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"35,11/18/2025 10:56:36 PM SL_A for LongA REJECTED. Attempting recovery. Native='Sell stop or sell stop limit orders can't be placed above the market.'"
2025-11-18 22:56:36.333,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:56:36 PM , SL_A , FromEntry=LongA , State=Submitted , Lmt=0 Stp=24633.75 , Qty=5 Filled=0 , Error=NoError "
2025-11-18 22:56:36.334,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"37,11/18/2025 10:56:36 PM Recovery: resubmitted SL_A for LongA at 24633.75 (bid=24634.25)."
2025-11-18 22:56:36.336,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:56:36 PM , SL_A , FromEntry=LongA , State=Rejected , Lmt=0 Stp=24635.5 , Qty=5 Filled=0 , Error=OrderRejected Sell stop or sell stop limit orders can't be placed above the market."
2025-11-18 22:56:36.337,ArmOrTightenStop,0,Realtime,MNQ 12-25,Sim101,[EnsureA-Fixed] LongA SL_A -> 24640.75
2025-11-18 22:56:36.339,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:56:35 PM , PT_A , FromEntry=LongA , State=Submitted , Lmt=24656.5 Stp=24629 , Qty=5 Filled=0 , Error=NoError "
2025-11-18 22:56:36.347,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:56:36 PM , SL_A , FromEntry=LongA , State=ChangePending , Lmt=0 Stp=24633.75 , Qty=5 Filled=0 , Error=NoError "
2025-11-18 22:56:36.350,OnExecutionUpdate,0,Realtime,MNQ 12-25,Sim101,"28,11/18/2025 10:56:35 PM LongA FULL fill @ 24646.05 , PT_A=24656.5 SL_A=24640.75 , dynTA=42 dynSLTicks=21"
2025-11-18 22:56:36.371,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"34,11/18/2025 10:56:36 PM ENTRY , LongB , Action=Buy , State=PartFilled , Qty=5 Filled=4 , Avg=24646 , Err=NoError "
2025-11-18 22:56:36.373,OnExecutionUpdate,0,Realtime,MNQ 12-25,Sim101,[LegQtyExec] o=LongB From= execQty=4 LA=5 LB=4 SA=0 SB=0 posQty=9
2025-11-18 22:56:36.455,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:56:36 PM , SL_B , FromEntry=LongB , State=Submitted , Lmt=0 Stp=24640.75 , Qty=4 Filled=0 , Error=NoError "
2025-11-18 22:56:36.456,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:56:36 PM , PT_A , FromEntry=LongA , State=Accepted , Lmt=24656.5 Stp=24628.75 , Qty=5 Filled=0 , Error=NoError "
2025-11-18 22:56:36.458,ArmOrTightenStop,0,Realtime,MNQ 12-25,Sim101,[EnsureB-Fixed] LongB SL_B -> 24640.75
2025-11-18 22:56:36.459,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:56:36 PM , SL_A , FromEntry=LongA , State=ChangePending , Lmt=0 Stp=24633.75 , Qty=5 Filled=0 , Error=NoError "
2025-11-18 22:56:36.461,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:56:36 PM , PT_A , FromEntry=LongA , State=Working , Lmt=24656.5 Stp=24628.75 , Qty=5 Filled=0 , Error=NoError "
2025-11-18 22:56:36.461,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:56:36 PM , SL_A , FromEntry=LongA , State=ChangeSubmitted , Lmt=0 Stp=24640.75 , Qty=5 Filled=0 , Error=NoError "
