ts,method,bip,state,instrument,account,msg
2025-11-19 08:53:47.484,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/19/2025 8:53:47 AM , SL_A , FromEntry=ShortA , State=PartFilled , Lmt=0 Stp=24552 , Qty=5 Filled=3 , Error=NoError "
2025-11-19 08:53:47.493,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/19/2025 8:53:47 AM , PT_A , FromEntry=ShortA , State=ChangePending , Lmt=24536.25 Stp=24558.5 , Qty=5 Filled=0 , Error=NoError "
2025-11-19 08:53:47.495,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/19/2025 8:53:47 AM , PT_A , FromEntry=ShortA , State=ChangeSubmitted , Lmt=24536.25 Stp=24558.5 , Qty=2 Filled=0 , Error=NoError "
2025-11-19 08:53:47.501,OnExecutionUpdate,0,Realtime,MNQ 12-25,Sim101,[LegQtyExec] o=SL_A From=ShortA execQty=3 LA=0 LB=0 SA=2 SB=2 posQty=4
2025-11-19 08:53:47.569,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/19/2025 8:53:47 AM , SL_B , FromEntry=ShortB , State=Submitted , Lmt=0 Stp=24552 , Qty=2 Filled=0 , Error=NoError "
2025-11-19 08:53:47.578,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"35,11/19/2025 8:53:47 AM SL_B for ShortB REJECTED. Attempting recovery. Native='Buy stop or buy stop limit orders can't be placed below the market.'"
2025-11-19 08:53:47.617,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/19/2025 8:53:47 AM , PT_A , FromEntry=ShortA , State=Accepted , Lmt=24536.25 Stp=24558.5 , Qty=2 Filled=0 , Error=NoError "
2025-11-19 08:53:47.624,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/19/2025 8:53:47 AM , PT_A , FromEntry=ShortA , State=Working , Lmt=24536.25 Stp=24558.5 , Qty=2 Filled=0 , Error=NoError "
2025-11-19 08:53:47.643,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/19/2025 8:53:47 AM , SL_B , FromEntry=ShortB , State=Submitted , Lmt=0 Stp=24553.75 , Qty=2 Filled=0 , Error=NoError "
2025-11-19 08:53:47.649,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"38,11/19/2025 8:53:47 AM Recovery: resubmitted SL_B for ShortB at 24553.75 (ask=24553.25)."
2025-11-19 08:53:47.658,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/19/2025 8:53:47 AM , SL_B , FromEntry=ShortB , State=Rejected , Lmt=0 Stp=24552 , Qty=2 Filled=0 , Error=OrderRejected Buy stop or buy stop limit orders can't be placed below the market."
2025-11-19 08:53:47.660,ArmOrTightenStop,0,Realtime,MNQ 12-25,Sim101,[EnsureB-Fixed] ShortB SL_B -> 24552
2025-11-19 08:53:47.662,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/19/2025 8:53:47 AM , PT_A , FromEntry=ShortA , State=CancelPending , Lmt=24536.25 Stp=24558.5 , Qty=2 Filled=0 , Error=NoError "
2025-11-19 08:53:47.669,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"[CDN_STAMP_EVT], 2025-11-19T08:53:47.5037756 dir=SHORT anchorUtc=2025-11-19T06:53:47.6695953Z desiredExp=2025-11-19T06:53:52.6695953Z setExp=2025-11-19T06:53:52.6695953Z"
2025-11-19 08:53:47.670,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"[CDN_CHECK_POST], state=Realtime barT=2025-11-19T08:54:00.0000000 dir=SHORT rem=5.00s nowUtc=2025-11-19T06:53:47.6705915Z"
2025-11-19 08:53:47.670,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"44,11/19/2025 8:53:47 AM SL_A full fill; runner KEPT (partialCfg=False, fullCfg=False)."
2025-11-19 08:53:47.679,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/19/2025 8:53:47 AM , SL_A , FromEntry=ShortA , State=Filled , Lmt=0 Stp=24552 , Qty=5 Filled=5 , Error=NoError "
2025-11-19 08:53:47.684,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/19/2025 8:53:47 AM , PT_A , FromEntry=ShortA , State=CancelPending , Lmt=24536.25 Stp=24558.5 , Qty=2 Filled=0 , Error=NoError "
2025-11-19 08:53:47.684,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/19/2025 8:53:47 AM , PT_A , FromEntry=ShortA , State=CancelSubmitted , Lmt=24536.25 Stp=24558.5 , Qty=2 Filled=0 , Error=NoError "
2025-11-19 08:53:47.685,OnExecutionUpdate,0,Realtime,MNQ 12-25,Sim101,[LegQtyExec] o=SL_A From=ShortA execQty=2 LA=0 LB=0 SA=0 SB=2 posQty=2
2025-11-19 08:53:47.756,ManageRunnerStopsCompact,0,Realtime,MNQ 12-25,Sim101,[RunnerArm] LAopen=False LAmode=False SAopen=False SAmode=False armedLB=True armedSB=True RunnerTrailsWithA=True activeQtyA=5
2025-11-19 08:53:47.757,ManageRunnerStopsCompact,0,Realtime,MNQ 12-25,Sim101,[RunnerDo] ShortB tighten desired=24554.5 guard=24552.75 prev=24552
2025-11-19 08:53:47.758,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/19/2025 8:53:47 AM , SL_B , FromEntry=ShortB , State=ChangePending , Lmt=0 Stp=24553.75 , Qty=2 Filled=0 , Error=NoError "
2025-11-19 08:53:47.761,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/19/2025 8:53:47 AM , SL_B , FromEntry=ShortB , State=ChangePending , Lmt=0 Stp=24553.75 , Qty=2 Filled=0 , Error=NoError "
2025-11-19 08:53:47.762,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/19/2025 8:53:47 AM , SL_B , FromEntry=ShortB , State=ChangeSubmitted , Lmt=0 Stp=24552 , Qty=2 Filled=0 , Error=NoError "
2025-11-19 08:53:47.765,ArmOrTightenStop,0,Realtime,MNQ 12-25,Sim101,[Runner] ShortB SL_B -> 24552
2025-11-19 08:53:47.785,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/19/2025 8:53:47 AM , SL_B , FromEntry=ShortB , State=Accepted , Lmt=0 Stp=24553.75 , Qty=2 Filled=0 , Error=UnableToChangeOrder Stop price can't be changed below the market."
2025-11-19 08:53:47.788,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/19/2025 8:53:47 AM , SL_B , FromEntry=ShortB , State=Accepted , Lmt=0 Stp=24553.75 , Qty=2 Filled=0 , Error=NoError "
2025-11-19 08:53:47.830,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/19/2025 8:53:47 AM , PT_A , FromEntry=ShortA , State=Cancelled , Lmt=24536.25 Stp=24557.75 , Qty=2 Filled=0 , Error=NoError "
2025-11-19 08:53:47.901,ManageRunnerStopsCompact,0,Realtime,MNQ 12-25,Sim101,[RunnerDo] ShortB tighten desired=24554.5 guard=24552.75 prev=24553.75
2025-11-19 08:53:48.405,ManageRunnerStopsCompact,0,Realtime,MNQ 12-25,Sim101,[RunnerDo] ShortB tighten desired=24554.5 guard=24552.75 prev=24553.75
2025-11-19 08:53:48.746,ManageRunnerStopsCompact,0,Realtime,MNQ 12-25,Sim101,[RunnerDo] ShortB tighten desired=24555 guard=24553.25 prev=24553.75
2025-11-19 08:53:48.827,ManageRunnerStopsCompact,0,Realtime,MNQ 12-25,Sim101,[RunnerDo] ShortB tighten desired=24555 guard=24553.25 prev=24553.75
2025-11-19 08:53:49.568,ManageRunnerStopsCompact,0,Realtime,MNQ 12-25,Sim101,[RunnerDo] ShortB tighten desired=24555 guard=24553.25 prev=24553.75
2025-11-19 08:53:49.986,ManageRunnerStopsCompact,0,Realtime,MNQ 12-25,Sim101,[RunnerDo] ShortB tighten desired=24556 guard=24554.25 prev=24553.75
2025-11-19 08:53:50.069,ManageRunnerStopsCompact,0,Realtime,MNQ 12-25,Sim101,[RunnerDo] ShortB tighten desired=24556.25 guard=24554.5 prev=24553.75
2025-11-19 08:53:50.149,ManageRunnerStopsCompact,0,Realtime,MNQ 12-25,Sim101,[RunnerDo] ShortB tighten desired=24556.25 guard=24554.5 prev=24553.75
2025-11-19 08:53:50.151,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/19/2025 8:53:50 AM , SL_B , FromEntry=ShortB , State=Working , Lmt=0 Stp=24553.75 , Qty=2 Filled=0 , Error=NoError "
2025-11-19 08:53:50.185,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"[CDN_STAMP_EVT], 2025-11-19T08:53:50.1523385 dir=SHORT anchorUtc=2025-11-19T06:53:50.1853396Z desiredExp=2025-11-19T06:53:55.1853396Z setExp=2025-11-19T06:53:55.1853396Z"
2025-11-19 08:53:50.186,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"[CDN_CHECK_POST], state=Realtime barT=2025-11-19T08:54:00.0000000 dir=SHORT rem=5.00s nowUtc=2025-11-19T06:53:50.1853396Z"
2025-11-19 08:53:50.187,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/19/2025 8:53:50 AM , SL_B , FromEntry=ShortB , State=Filled , Lmt=0 Stp=24553.75 , Qty=2 Filled=2 , Error=NoError "
2025-11-19 08:53:50.196,OnExecutionUpdate,0,Realtime,MNQ 12-25,Sim101,[LegQtyExec] o=SL_B From=ShortB execQty=2 LA=0 LB=0 SA=0 SB=0 posQty=0
2025-11-19 08:54:00.797,SubmitLongAB,0,Realtime,MNQ 12-25,Sim101,16_11/19/2025 8:54:30 AM SubmitLongAB: QtyA=5 QtyB=5
2025-11-19 08:54:00.832,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"34,11/19/2025 8:54:00 AM ENTRY , LongA , Action=Buy , State=Submitted , Qty=5 Filled=0 , Avg=0 , Err=NoError "
2025-11-19 08:54:00.860,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"34,11/19/2025 8:54:00 AM ENTRY , LongB , Action=Buy , State=Submitted , Qty=5 Filled=0 , Avg=0 , Err=NoError "
2025-11-19 08:54:00.932,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"34,11/19/2025 8:54:00 AM ENTRY , LongA , Action=Buy , State=Accepted , Qty=5 Filled=0 , Avg=0 , Err=NoError "
2025-11-19 08:54:00.933,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"34,11/19/2025 8:54:00 AM ENTRY , LongA , Action=Buy , State=Working , Qty=5 Filled=0 , Avg=0 , Err=NoError "
2025-11-19 08:54:00.935,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"34,11/19/2025 8:54:00 AM ENTRY , LongA , Action=Buy , State=PartFilled , Qty=5 Filled=2 , Avg=24555.5 , Err=NoError "
2025-11-19 08:54:00.936,OnExecutionUpdate,0,Realtime,MNQ 12-25,Sim101,[LegQtyExec] o=LongA From= execQty=2 LA=2 LB=0 SA=0 SB=0 posQty=2
2025-11-19 08:54:00.964,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"34,11/19/2025 8:54:00 AM ENTRY , LongB , Action=Buy , State=Accepted , Qty=5 Filled=0 , Avg=0 , Err=NoError "
2025-11-19 08:54:00.966,ArmOrTightenStop,0,Realtime,MNQ 12-25,Sim101,[EnsureA-Fixed] LongA SL_A -> 24550.25
2025-11-19 08:54:00.969,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"34,11/19/2025 8:54:00 AM ENTRY , LongB , Action=Buy , State=Working , Qty=5 Filled=0 , Avg=0 , Err=NoError "
2025-11-19 08:54:00.972,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/19/2025 8:54:00 AM , SL_A , FromEntry=LongA , State=Submitted , Lmt=0 Stp=24550.25 , Qty=2 Filled=0 , Error=NoError "
2025-11-19 08:54:00.972,ArmOrTightenStop,0,Realtime,MNQ 12-25,Sim101,[EnsureA-Fixed] LongA SL_A -> 24550.25
2025-11-19 08:54:01.007,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"34,11/19/2025 8:54:00 AM ENTRY , LongA , Action=Buy , State=Filled , Qty=5 Filled=5 , Avg=24555.65 , Err=NoError "
2025-11-19 08:54:01.008,OnExecutionUpdate,0,Realtime,MNQ 12-25,Sim101,[LegQtyExec] o=LongA From= execQty=3 LA=5 LB=0 SA=0 SB=0 posQty=5
2025-11-19 08:54:01.010,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/19/2025 8:54:01 AM , SL_A , FromEntry=LongA , State=CancelPending , Lmt=0 Stp=24550.25 , Qty=2 Filled=0 , Error=NoError "
2025-11-19 08:54:01.054,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/19/2025 8:54:01 AM , PT_A , FromEntry=LongA , State=Submitted , Lmt=24566.25 Stp=24548.75 , Qty=5 Filled=0 , Error=NoError "
2025-11-19 08:54:01.061,OnExecutionUpdate,0,Realtime,MNQ 12-25,Sim101,"28,11/19/2025 8:54:01 AM LongA FULL fill @ 24555.65 , PT_A=24566.25 SL_A=24550.5 , dynTA=42 dynSLTicks=21"
2025-11-19 08:54:01.069,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"34,11/19/2025 8:54:01 AM ENTRY , LongB , Action=Buy , State=PartFilled , Qty=5 Filled=1 , Avg=24555 , Err=NoError "
2025-11-19 08:54:01.079,OnExecutionUpdate,0,Realtime,MNQ 12-25,Sim101,[LegQtyExec] o=LongB From= execQty=1 LA=5 LB=1 SA=0 SB=0 posQty=6
2025-11-19 08:54:01.129,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/19/2025 8:54:01 AM , SL_B , FromEntry=LongB , State=Submitted , Lmt=0 Stp=24549.75 , Qty=1 Filled=0 , Error=NoError "
2025-11-19 08:54:01.129,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/19/2025 8:54:01 AM , SL_B , FromEntry=LongB , State=Submitted , Lmt=0 Stp=24549.75 , Qty=1 Filled=0 , Error=NoError "
2025-11-19 08:54:01.130,ArmOrTightenStop,0,Realtime,MNQ 12-25,Sim101,[EnsureB-Fixed] LongB SL_B -> 24549.75
2025-11-19 08:54:01.129,ArmOrTightenStop,0,Realtime,MNQ 12-25,Sim101,[EnsureB-Fixed] LongB SL_B -> 24549.75
2025-11-19 08:54:01.131,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/19/2025 8:54:01 AM , SL_A , FromEntry=LongA , State=CancelPending , Lmt=0 Stp=24550.25 , Qty=2 Filled=0 , Error=NoError "
2025-11-19 08:54:01.135,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/19/2025 8:54:01 AM , SL_A , FromEntry=LongA , State=CancelSubmitted , Lmt=0 Stp=24550.25 , Qty=2 Filled=0 , Error=NoError "
2025-11-19 08:54:01.135,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/19/2025 8:54:01 AM , SL_A , FromEntry=LongA , State=Accepted , Lmt=0 Stp=24550.25 , Qty=2 Filled=0 , Error=NoError "
2025-11-19 08:54:01.166,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/19/2025 8:54:01 AM , PT_A , FromEntry=LongA , State=Accepted , Lmt=24566.25 Stp=24548.75 , Qty=5 Filled=0 , Error=NoError "
2025-11-19 08:54:01.167,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/19/2025 8:54:01 AM , PT_A , FromEntry=LongA , State=Working , Lmt=24566.25 Stp=24548.75 , Qty=5 Filled=0 , Error=NoError "
2025-11-19 08:54:01.168,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"34,11/19/2025 8:54:01 AM ENTRY , LongB , Action=Buy , State=Filled , Qty=5 Filled=5 , Avg=24555.2 , Err=NoError "
2025-11-19 08:54:01.170,OnExecutionUpdate,0,Realtime,MNQ 12-25,Sim101,[LegQtyExec] o=LongB From= execQty=4 LA=5 LB=5 SA=0 SB=0 posQty=10
2025-11-19 08:54:01.172,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/19/2025 8:54:01 AM , SL_B , FromEntry=LongB , State=ChangePending , Lmt=0 Stp=24549.75 , Qty=1 Filled=0 , Error=NoError "
2025-11-19 08:54:01.173,OnExecutionUpdate,0,Realtime,MNQ 12-25,Sim101,"30,11/19/2025 8:54:01 AM LongB FULL fill @ 24555.2 , SL_B init=24550 , dynSLTicks=21 , armed=False"
2025-11-19 08:54:01.208,ManageRunnerStopsCompact,0,Realtime,MNQ 12-25,Sim101,[RunnerArm] LAopen=True LAmode=False SAopen=False SAmode=False armedLB=False armedSB=False RunnerTrailsWithA=True activeQtyA=5
2025-11-19 08:54:01.229,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/19/2025 8:54:01 AM , SL_B , FromEntry=LongB , State=ChangePending , Lmt=0 Stp=24549.75 , Qty=1 Filled=0 , Error=NoError "
