timestamp,bar,direction,open,high,low,close,openFinal,highFinal,lowFinal,closeFinal,candleType,fastEma,fastEmaGradDeg,volume,bodyPct,upperWick,lowerWick,action,orderName,quantity,price,pnl,reason,prevOpen,prevClose,prevCandleType,allowLongThisBar,allowShortThisBar,trendUpAtDecision,trendDownAtDecision,decisionBarIndex,pendingShortFromGood,pendingLongFromBad,barPattern
2025-12-15 07:30:00.000,884,FLAT,25526.0000,25527.5000,25524.5000,25525.0000,25526.0000,25527.5000,25524.5000,25525.0000,bad,25524.2989,39.1180,147,-0.333333,1.5000,0.5000,BAR,,0,0,,Flat,,,,False,True,True,False,884,False,True,
2025-12-15 07:32:00.000,885,FLAT,25524.7500,25527.5000,25521.5000,25521.5000,25524.7500,25527.5000,25521.5000,25521.5000,bad,25523.3659,-16.2356,190,-0.541667,2.7500,0.0000,BAR,,0,0,,Flat,,,,False,True,True,False,885,False,True,
2025-12-15 07:34:00.000,886,FLAT,25521.2500,25529.5000,25520.7500,25529.0000,25521.2500,25529.5000,25520.7500,25529.0000,good,25525.2439,25.2923,132,0.885714,0.5000,0.5000,BAR,,0,0,,Flat,,,,True,False,True,False,886,False,False,
2025-12-15 07:38:00.000,887,FLAT,25529.5000,25536.5000,25528.7500,25534.5000,25529.5000,25536.5000,25528.7500,25534.5000,good,25528.3293,25.2923,280,0.645161,2.0000,0.7500,EXIT,Trail stop,1,25530.7500,-8.50,Trail stop,25521.2500,25529.0000,good,True,False,True,False,887,False,True,
2025-12-15 07:38:00.000,887,LONG,25529.5000,25536.5000,25528.7500,25534.5000,25529.5000,25536.5000,25528.7500,25534.5000,good,25528.3293,25.2923,280,0.645161,2.0000,0.7500,ENTRY,BarsOnTheFlowLong,1,25535.0000,,TrendUp,25521.2500,25529.0000,good,True,False,True,False,887,False,True,2G2BG
2025-12-15 07:36:00.000,887,FLAT,25529.5000,25536.5000,25528.7500,25534.5000,25529.5000,25536.5000,25528.7500,25534.5000,good,25528.3293,68.0530,280,0.645161,2.0000,0.7500,BAR,,0,0,,Flat,,,,True,False,True,False,887,False,False,
2025-12-15 07:40:00.000,888,LONG,25535.0000,25536.0000,25530.7500,25532.2500,25535.0000,25536.0000,25530.7500,25532.2500,bad,25529.6362,68.0530,201,-0.523810,1.0000,1.5000,ENTRY,BarsOnTheFlowLong,1,25531.5000,,TrendUp,25529.5000,25534.5000,good,True,False,True,False,888,False,False,G2B2G
2025-12-15 07:38:00.000,888,LONG,25535.0000,25536.0000,25530.7500,25532.2500,25535.0000,25536.0000,25530.7500,25532.2500,bad,25529.6362,65.5180,201,-0.523810,1.0000,1.5000,BAR,,1,25531.5,,InTrade,,,,False,True,False,True,888,False,False,
2025-12-15 07:42:00.000,889,SHORT,25531.5000,25534.7500,25530.5000,25531.5000,25531.5000,25534.7500,25530.5000,25531.5000,good_and_bad,25530.2575,65.5180,244,0.000000,3.2500,1.0000,ENTRY,BarsOnTheFlowShort,1,25531.5000,,TrendDown,25535.0000,25532.2500,bad,False,True,False,True,889,False,False,2B2GB
2025-12-15 07:42:00.000,889,FLAT,25531.5000,25534.7500,25530.5000,25531.5000,25531.5000,25534.7500,25530.5000,25531.5000,good_and_bad,25530.2575,65.5180,244,0.000000,3.2500,1.0000,EXIT,BarsOnTheFlowExit,1,25531.5000,0.00,TrendBreak,25535.0000,25532.2500,bad,False,True,False,True,889,False,False,
