ts,method,bip,state,instrument,account,msg
2025-11-18 22:32:01.732,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:32:01 PM , SL_B , FromEntry=LongB , State=ChangeSubmitted , Lmt=0 Stp=24672.5 , Qty=1 Filled=0 , Error=NoError "
2025-11-18 22:32:01.733,ManageRunnerStopsCompact,0,Realtime,MNQ 12-25,Sim101,[RunnerArm] LAopen=True LAmode=False SAopen=False SAmode=False armedLB=False armedSB=False RunnerTrailsWithA=True activeQtyA=5
2025-11-18 22:32:01.739,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:32:01 PM , SL_B , FromEntry=LongB , State=Accepted , Lmt=0 Stp=24672.25 , Qty=1 Filled=0 , Error=NoError "
2025-11-18 22:32:01.861,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:32:01 PM , SL_B , FromEntry=LongB , State=Accepted , Lmt=0 Stp=24672.5 , Qty=1 Filled=0 , Error=NoError "
2025-11-18 22:32:06.326,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:32:06 PM , SL_B , FromEntry=LongB , State=Working , Lmt=0 Stp=24672.5 , Qty=1 Filled=0 , Error=NoError "
2025-11-18 22:32:06.327,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:32:06 PM , SL_A , FromEntry=LongA , State=Working , Lmt=0 Stp=24672.25 , Qty=5 Filled=0 , Error=NoError "
2025-11-18 22:32:06.436,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"[CDN_STAMP_EVT] ,2025-11-18T22:32:06.3595720 dir=LONG anchorUtc=2025-11-18T20:32:06.4335979Z desiredExp=2025-11-18T20:32:11.4335979Z setExp=2025-11-18T20:32:11.4335979Z"
2025-11-18 22:32:06.438,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"[CDN_CHECK_POST], state=Realtime barT=2025-11-18T22:32:30.0000000 dir=LONG rem=5.00s nowUtc=2025-11-18T20:32:06.4385918Z"
2025-11-18 22:32:06.439,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:32:06 PM , SL_B , FromEntry=LongB , State=Filled , Lmt=0 Stp=24672.5 , Qty=1 Filled=1 , Error=NoError "
2025-11-18 22:32:06.515,OnExecutionUpdate,0,Realtime,MNQ 12-25,Sim101,[LegQtyExec] o=SL_B From=LongB execQty=1 LA=5 LB=4 SA=0 SB=0 posQty=9
2025-11-18 22:32:06.575,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:32:06 PM , SL_B , FromEntry=LongB , State=Submitted , Lmt=0 Stp=24672.5 , Qty=4 Filled=0 , Error=NoError "
2025-11-18 22:32:06.584,ArmOrTightenStop,0,Realtime,MNQ 12-25,Sim101,[EnsureB-Fixed] LongB SL_B -> 24672.5
2025-11-18 22:32:06.615,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"44,11/18/2025 10:32:06 PM SL_A partial fill; runner KEPT (partialCfg=False, fullCfg=False)."
2025-11-18 22:32:06.619,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"46,11/18/2025 10:32:06 PM SL_A partial for LongA. Stop unchanged at 24672.25, not resubmitting."
2025-11-18 22:32:06.619,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:32:06 PM , SL_A , FromEntry=LongA , State=PartFilled , Lmt=0 Stp=24672.25 , Qty=5 Filled=1 , Error=NoError "
2025-11-18 22:32:06.621,OnExecutionUpdate,0,Realtime,MNQ 12-25,Sim101,[LegQtyExec] o=SL_A From=LongA execQty=1 LA=4 LB=4 SA=0 SB=0 posQty=8
2025-11-18 22:32:06.680,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:32:06 PM , PT_A , FromEntry=LongA , State=CancelPending , Lmt=24688.25 Stp=24668.75 , Qty=5 Filled=0 , Error=NoError "
2025-11-18 22:32:06.682,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:32:06 PM , PT_A , FromEntry=LongA , State=CancelSubmitted , Lmt=24688.25 Stp=24668.75 , Qty=5 Filled=0 , Error=NoError "
2025-11-18 22:32:06.683,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"[CDN_STAMP_EVT] ,2025-11-18T22:32:06.6227542 dir=LONG anchorUtc=2025-11-18T20:32:06.6837762Z desiredExp=2025-11-18T20:32:11.6837762Z setExp=2025-11-18T20:32:11.6837762Z"
2025-11-18 22:32:06.683,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"[CDN_CHECK_POST], state=Realtime barT=2025-11-18T22:32:30.0000000 dir=LONG rem=5.00s nowUtc=2025-11-18T20:32:06.6837762Z"
2025-11-18 22:32:06.683,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"44,11/18/2025 10:32:06 PM SL_A full fill; runner KEPT (partialCfg=False, fullCfg=False)."
2025-11-18 22:32:06.684,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:32:06 PM , SL_A , FromEntry=LongA , State=Filled , Lmt=0 Stp=24672.25 , Qty=5 Filled=5 , Error=NoError "
2025-11-18 22:32:06.686,OnExecutionUpdate,0,Realtime,MNQ 12-25,Sim101,[LegQtyExec] o=SL_A From=LongA execQty=4 LA=0 LB=4 SA=0 SB=0 posQty=4
2025-11-18 22:32:06.700,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:32:06 PM , SL_B , FromEntry=LongB , State=Accepted , Lmt=0 Stp=24672.5 , Qty=4 Filled=0 , Error=NoError "
2025-11-18 22:32:06.730,ManageRunnerStopsCompact,0,Realtime,MNQ 12-25,Sim101,[RunnerArm] LAopen=False LAmode=False SAopen=False SAmode=False armedLB=True armedSB=True RunnerTrailsWithA=True activeQtyA=5
2025-11-18 22:32:06.731,ManageRunnerStopsCompact,0,Realtime,MNQ 12-25,Sim101,[RunnerDo] LongB tighten desired=24672.25 guard=24674 prev=24672.5
2025-11-18 22:32:06.733,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:32:06 PM , SL_B , FromEntry=LongB , State=Working , Lmt=0 Stp=24672.5 , Qty=4 Filled=0 , Error=NoError "
2025-11-18 22:32:06.804,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"[CDN_STAMP_EVT] ,2025-11-18T22:32:06.7603238 dir=LONG anchorUtc=2025-11-18T20:32:06.8044521Z desiredExp=2025-11-18T20:32:11.8044521Z setExp=2025-11-18T20:32:11.8044521Z"
2025-11-18 22:32:06.809,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"[CDN_CHECK_POST], state=Realtime barT=2025-11-18T22:32:30.0000000 dir=LONG rem=5.00s nowUtc=2025-11-18T20:32:06.8087852Z"
2025-11-18 22:32:06.824,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:32:06 PM , SL_B , FromEntry=LongB , State=Filled , Lmt=0 Stp=24672.5 , Qty=4 Filled=4 , Error=NoError "
2025-11-18 22:32:06.830,OnExecutionUpdate,0,Realtime,MNQ 12-25,Sim101,[LegQtyExec] o=SL_B From=LongB execQty=4 LA=0 LB=0 SA=0 SB=0 posQty=0
2025-11-18 22:32:06.848,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:32:06 PM , PT_A , FromEntry=LongA , State=Cancelled , Lmt=24688.25 Stp=24670 , Qty=5 Filled=0 , Error=NoError "
2025-11-18 22:32:59.361,SubmitLongAB,0,Realtime,MNQ 12-25,Sim101,16_11/18/2025 10:33:30 PM SubmitLongAB: QtyA=5 QtyB=5
2025-11-18 22:32:59.402,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"34,11/18/2025 10:32:59 PM ENTRY , LongA , Action=Buy , State=Submitted , Qty=5 Filled=0 , Avg=0 , Err=NoError "
2025-11-18 22:32:59.442,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"34,11/18/2025 10:32:59 PM ENTRY , LongB , Action=Buy , State=Submitted , Qty=5 Filled=0 , Avg=0 , Err=NoError "
2025-11-18 22:32:59.518,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"34,11/18/2025 10:32:59 PM ENTRY , LongA , Action=Buy , State=Accepted , Qty=5 Filled=0 , Avg=0 , Err=NoError "
2025-11-18 22:32:59.519,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"34,11/18/2025 10:32:59 PM ENTRY , LongA , Action=Buy , State=Working , Qty=5 Filled=0 , Avg=0 , Err=NoError "
2025-11-18 22:32:59.520,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"34,11/18/2025 10:32:59 PM ENTRY , LongA , Action=Buy , State=PartFilled , Qty=5 Filled=4 , Avg=24676.25 , Err=NoError "
2025-11-18 22:32:59.524,OnExecutionUpdate,0,Realtime,MNQ 12-25,Sim101,[LegQtyExec] o=LongA From= execQty=4 LA=4 LB=0 SA=0 SB=0 posQty=4
2025-11-18 22:32:59.556,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"34,11/18/2025 10:32:59 PM ENTRY , LongB , Action=Buy , State=Accepted , Qty=5 Filled=0 , Avg=0 , Err=NoError "
2025-11-18 22:32:59.564,ArmOrTightenStop,0,Realtime,MNQ 12-25,Sim101,[EnsureA-Fixed] LongA SL_A -> 24671
2025-11-18 22:32:59.565,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"34,11/18/2025 10:32:59 PM ENTRY , LongB , Action=Buy , State=Working , Qty=5 Filled=0 , Avg=0 , Err=NoError "
2025-11-18 22:32:59.566,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:32:59 PM , SL_A , FromEntry=LongA , State=Submitted , Lmt=0 Stp=24671 , Qty=4 Filled=0 , Error=NoError "
2025-11-18 22:32:59.572,ArmOrTightenStop,0,Realtime,MNQ 12-25,Sim101,[EnsureA-Fixed] LongA SL_A -> 24671
2025-11-18 22:32:59.623,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"34,11/18/2025 10:32:59 PM ENTRY , LongA , Action=Buy , State=Filled , Qty=5 Filled=5 , Avg=24676.3 , Err=NoError "
2025-11-18 22:32:59.628,OnExecutionUpdate,0,Realtime,MNQ 12-25,Sim101,[LegQtyExec] o=LongA From= execQty=1 LA=5 LB=0 SA=0 SB=0 posQty=5
2025-11-18 22:32:59.632,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:32:59 PM , SL_A , FromEntry=LongA , State=CancelPending , Lmt=0 Stp=24671 , Qty=4 Filled=0 , Error=NoError "
2025-11-18 22:32:59.682,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:32:59 PM , PT_A , FromEntry=LongA , State=Submitted , Lmt=24686.75 Stp=24670.5 , Qty=5 Filled=0 , Error=NoError "
2025-11-18 22:32:59.684,OnExecutionUpdate,0,Realtime,MNQ 12-25,Sim101,"28,11/18/2025 10:32:59 PM LongA FULL fill @ 24676.3 , PT_A=24686.75 SL_A=24671 , dynTA=42 dynSLTicks=21"
2025-11-18 22:32:59.687,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"34,11/18/2025 10:32:59 PM ENTRY , LongB , Action=Buy , State=PartFilled , Qty=5 Filled=2 , Avg=24676.5 , Err=NoError "
2025-11-18 22:32:59.691,OnExecutionUpdate,0,Realtime,MNQ 12-25,Sim101,[LegQtyExec] o=LongB From= execQty=2 LA=5 LB=2 SA=0 SB=0 posQty=7
2025-11-18 22:32:59.691,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:32:59 PM , SL_A , FromEntry=LongA , State=CancelPending , Lmt=0 Stp=24671 , Qty=4 Filled=0 , Error=NoError "
2025-11-18 22:32:59.704,ArmOrTightenStop,0,Realtime,MNQ 12-25,Sim101,[EnsureB-Fixed] LongB SL_B -> 24671.25
2025-11-18 22:32:59.709,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:32:59 PM , SL_A , FromEntry=LongA , State=CancelSubmitted , Lmt=0 Stp=24671 , Qty=4 Filled=0 , Error=NoError "
2025-11-18 22:32:59.710,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:32:59 PM , SL_A , FromEntry=LongA , State=Accepted , Lmt=0 Stp=24671 , Qty=4 Filled=0 , Error=NoError "
2025-11-18 22:32:59.733,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:32:59 PM , SL_B , FromEntry=LongB , State=Submitted , Lmt=0 Stp=24671.25 , Qty=2 Filled=0 , Error=NoError "
2025-11-18 22:32:59.733,ArmOrTightenStop,0,Realtime,MNQ 12-25,Sim101,[EnsureB-Fixed] LongB SL_B -> 24671.25
2025-11-18 22:32:59.770,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"34,11/18/2025 10:32:59 PM ENTRY , LongB , Action=Buy , State=Filled , Qty=5 Filled=5 , Avg=24676.65 , Err=NoError "
2025-11-18 22:32:59.771,OnExecutionUpdate,0,Realtime,MNQ 12-25,Sim101,[LegQtyExec] o=LongB From= execQty=3 LA=5 LB=5 SA=0 SB=0 posQty=10
2025-11-18 22:32:59.772,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:32:59 PM , SL_B , FromEntry=LongB , State=ChangePending , Lmt=0 Stp=24671.25 , Qty=2 Filled=0 , Error=NoError "
2025-11-18 22:32:59.775,OnExecutionUpdate,0,Realtime,MNQ 12-25,Sim101,"30,11/18/2025 10:32:59 PM LongB FULL fill @ 24676.65 , SL_B init=24671.5 , dynSLTicks=21 , armed=False"
2025-11-18 22:32:59.799,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:32:59 PM , PT_A , FromEntry=LongA , State=Accepted , Lmt=24686.75 Stp=24669.25 , Qty=5 Filled=0 , Error=NoError "
2025-11-18 22:32:59.800,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:32:59 PM , PT_A , FromEntry=LongA , State=Working , Lmt=24686.75 Stp=24669.25 , Qty=5 Filled=0 , Error=NoError "
2025-11-18 22:32:59.804,ManageRunnerStopsCompact,0,Realtime,MNQ 12-25,Sim101,[RunnerArm] LAopen=True LAmode=False SAopen=False SAmode=False armedLB=False armedSB=False RunnerTrailsWithA=True activeQtyA=5
2025-11-18 22:32:59.837,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:32:59 PM , SL_B , FromEntry=LongB , State=ChangePending , Lmt=0 Stp=24671.25 , Qty=2 Filled=0 , Error=NoError "
2025-11-18 22:32:59.838,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:32:59 PM , SL_B , FromEntry=LongB , State=ChangeSubmitted , Lmt=0 Stp=24671.5 , Qty=2 Filled=0 , Error=NoError "
2025-11-18 22:32:59.839,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:32:59 PM , SL_B , FromEntry=LongB , State=Accepted , Lmt=0 Stp=24671.25 , Qty=2 Filled=0 , Error=NoError "
2025-11-18 22:32:59.889,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:32:59 PM , SL_A , FromEntry=LongA , State=Submitted , Lmt=0 Stp=24671 , Qty=5 Filled=0 , Error=NoError "
2025-11-18 22:32:59.889,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"49,11/18/2025 10:32:59 PM SL_A cancelled but leg still open for LongA. Re-submitted stop at 24671."
2025-11-18 22:32:59.893,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:32:59 PM , SL_A , FromEntry=LongA , State=Cancelled , Lmt=0 Stp=24671 , Qty=4 Filled=0 , Error=NoError "
2025-11-18 22:32:59.947,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:32:59 PM , SL_B , FromEntry=LongB , State=Accepted , Lmt=0 Stp=24671.5 , Qty=2 Filled=0 , Error=NoError "
2025-11-18 22:33:00.000,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:33:00 PM , SL_A , FromEntry=LongA , State=Accepted , Lmt=0 Stp=24671 , Qty=5 Filled=0 , Error=NoError "
2025-11-18 22:33:00.916,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:33:00 PM , SL_B , FromEntry=LongB , State=Working , Lmt=0 Stp=24671.5 , Qty=2 Filled=0 , Error=NoError "
2025-11-18 22:33:00.949,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"[CDN_STAMP_EVT] ,2025-11-18T22:33:00.9168083 dir=LONG anchorUtc=2025-11-18T20:33:00.9494873Z desiredExp=2025-11-18T20:33:05.9494873Z setExp=2025-11-18T20:33:05.9494873Z"
2025-11-18 22:33:00.950,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"[CDN_CHECK_POST], state=Realtime barT=2025-11-18T22:33:30.0000000 dir=LONG rem=5.00s nowUtc=2025-11-18T20:33:00.9504894Z"
2025-11-18 22:33:00.950,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:33:00 PM , SL_B , FromEntry=LongB , State=Filled , Lmt=0 Stp=24671.5 , Qty=2 Filled=2 , Error=NoError "
2025-11-18 22:33:00.954,OnExecutionUpdate,0,Realtime,MNQ 12-25,Sim101,[LegQtyExec] o=SL_B From=LongB execQty=2 LA=5 LB=3 SA=0 SB=0 posQty=8
2025-11-18 22:33:01.066,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:33:01 PM , SL_B , FromEntry=LongB , State=Submitted , Lmt=0 Stp=24671.5 , Qty=3 Filled=0 , Error=NoError "
2025-11-18 22:33:01.070,ArmOrTightenStop,0,Realtime,MNQ 12-25,Sim101,[EnsureB-Fixed] LongB SL_B -> 24671.5
2025-11-18 22:33:01.178,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:33:01 PM , SL_B , FromEntry=LongB , State=Accepted , Lmt=0 Stp=24671.5 , Qty=3 Filled=0 , Error=NoError "
2025-11-18 22:33:01.196,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 10:33:01 PM , SL_B , FromEntry=LongB , State=Working , Lmt=0 Stp=24671.5 , Qty=3 Filled=0 , Error=NoError "
2025-11-18 22:33:01.233,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"[CDN_STAMP_EVT] ,2025-11-18T22:33:01.1964419 dir=LONG anchorUtc=2025-11-18T20:33:01.2335251Z desiredExp=2025-11-18T20:33:06.2335251Z setExp=2025-11-18T20:33:06.2335251Z"
2025-11-18 22:33:01.234,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"[CDN_CHECK_POST], state=Realtime barT=2025-11-18T22:33:30.0000000 dir=LONG rem=5.00s nowUtc=2025-11-18T20:33:01.2345238Z"
