ts,method,bip,state,instrument,account,msg
2025-11-18 19:39:57.536,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"34,11/18/2025 7:39:57 PM ENTRY , LongA , Action=Buy , State=Filled , Qty=5 Filled=5 , Avg=24593.3 , Err=NoError "
2025-11-18 19:39:57.556,OnExecutionUpdate,0,Realtime,MNQ 12-25,Sim101,[LegQtyExec] o=LongA From= execQty=1 LA=5 LB=0 SA=0 SB=0 posQty=5
2025-11-18 19:39:57.570,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 7:39:57 PM , SL_A , FromEntry=LongA , State=CancelPending , Lmt=0 Stp=24588 , Qty=4 Filled=0 , Error=NoError "
2025-11-18 19:39:57.584,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 7:39:57 PM , SL_A , FromEntry=LongA , State=CancelSubmitted , Lmt=0 Stp=24588 , Qty=4 Filled=0 , Error=NoError "
2025-11-18 19:39:57.660,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 7:39:57 PM , PT_A , FromEntry=LongA , State=Submitted , Lmt=24603.75 Stp=24632.75 , Qty=5 Filled=0 , Error=NoError "
2025-11-18 19:39:57.674,OnExecutionUpdate,0,Realtime,MNQ 12-25,Sim101,"28,11/18/2025 7:39:57 PM LongA FULL fill @ 24593.3 , PT_A=24603.75 SL_A=24588 , dynTA=42 dynSLTicks=21"
2025-11-18 19:39:57.723,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"34,11/18/2025 7:39:57 PM ENTRY , LongB , Action=Buy , State=PartFilled , Qty=5 Filled=3 , Avg=24593.25 , Err=NoError "
2025-11-18 19:39:57.726,OnExecutionUpdate,0,Realtime,MNQ 12-25,Sim101,[LegQtyExec] o=LongB From= execQty=3 LA=5 LB=3 SA=0 SB=0 posQty=8
2025-11-18 19:39:57.774,ArmOrTightenStop,0,Realtime,MNQ 12-25,Sim101,[EnsureB-Fixed] LongB SL_B -> 24588
2025-11-18 19:39:57.775,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 7:39:57 PM , PT_A , FromEntry=LongA , State=Accepted , Lmt=24603.75 Stp=24632.75 , Qty=5 Filled=0 , Error=NoError "
2025-11-18 19:39:57.777,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 7:39:57 PM , PT_A , FromEntry=LongA , State=Working , Lmt=24603.75 Stp=24632.75 , Qty=5 Filled=0 , Error=NoError "
2025-11-18 19:39:57.788,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 7:39:57 PM , SL_B , FromEntry=LongB , State=Submitted , Lmt=0 Stp=24588 , Qty=3 Filled=0 , Error=NoError "
2025-11-18 19:39:57.790,ArmOrTightenStop,0,Realtime,MNQ 12-25,Sim101,[EnsureB-Fixed] LongB SL_B -> 24588
2025-11-18 19:39:57.841,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"34,11/18/2025 7:39:57 PM ENTRY , LongB , Action=Buy , State=Filled , Qty=5 Filled=5 , Avg=24593.35 , Err=NoError "
2025-11-18 19:39:57.847,OnExecutionUpdate,0,Realtime,MNQ 12-25,Sim101,[LegQtyExec] o=LongB From= execQty=2 LA=5 LB=5 SA=0 SB=0 posQty=10
2025-11-18 19:39:57.850,OnExecutionUpdate,0,Realtime,MNQ 12-25,Sim101,"30,11/18/2025 7:39:57 PM LongB FULL fill @ 24593.35 , SL_B init=24588 , dynSLTicks=21 , armed=False"
2025-11-18 19:39:57.866,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 7:39:57 PM , SL_A , FromEntry=LongA , State=Submitted , Lmt=0 Stp=24588 , Qty=5 Filled=0 , Error=NoError "
2025-11-18 19:39:57.867,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"49,11/18/2025 7:39:57 PM SL_A cancelled but leg still open for LongA. Re-submitted stop at 24588."
2025-11-18 19:39:57.868,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 7:39:57 PM , SL_A , FromEntry=LongA , State=Cancelled , Lmt=0 Stp=24588 , Qty=4 Filled=0 , Error=NoError "
2025-11-18 19:39:57.891,ManageRunnerStopsCompact,0,Realtime,MNQ 12-25,Sim101,[RunnerArm] LAopen=True LAmode=False SAopen=False SAmode=False armedLB=False armedSB=False RunnerTrailsWithA=True activeQtyA=5
2025-11-18 19:39:57.893,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 7:39:57 PM , SL_B , FromEntry=LongB , State=Accepted , Lmt=0 Stp=24588 , Qty=3 Filled=0 , Error=NoError "
2025-11-18 19:39:57.895,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 7:39:57 PM , PT_A , FromEntry=LongA , State=CancelPending , Lmt=24603.75 Stp=24633.75 , Qty=5 Filled=0 , Error=NoError "
2025-11-18 19:39:57.896,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 7:39:57 PM , PT_A , FromEntry=LongA , State=CancelSubmitted , Lmt=24603.75 Stp=24633.75 , Qty=5 Filled=0 , Error=NoError "
2025-11-18 19:39:57.926,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 7:39:57 PM , SL_A , FromEntry=LongA , State=ChangePending , Lmt=0 Stp=24588 , Qty=5 Filled=0 , Error=NoError "
2025-11-18 19:39:57.932,ArmOrTightenStop,0,Realtime,MNQ 12-25,Sim101,[A-ProxTrail] LongA SL_A -> 24638
2025-11-18 19:39:57.934,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 7:39:57 PM , SL_B , FromEntry=LongB , State=ChangePending , Lmt=0 Stp=24588 , Qty=3 Filled=0 , Error=NoError "
2025-11-18 19:39:57.945,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 7:39:57 PM , SL_B , FromEntry=LongB , State=ChangeSubmitted , Lmt=0 Stp=24638.25 , Qty=3 Filled=0 , Error=NoError "
2025-11-18 19:39:57.948,ArmOrTightenStop,0,Realtime,MNQ 12-25,Sim101,[B-SyncOnAConvert] LongB SL_B -> 24638.25
2025-11-18 19:39:57.951,LogAConvert,0,Realtime,MNQ 12-25,Sim101,[A-Convert] reason=proximity side=LongA ticks=4 last=24638.75 stop=24638.00 distToPT=-140.00 elapsed=0s t=19:39:00.000
2025-11-18 19:39:57.964,ManageRunnerStopsCompact,0,Realtime,MNQ 12-25,Sim101,[RunnerArm] LAopen=True LAmode=True SAopen=False SAmode=False armedLB=True armedSB=False RunnerTrailsWithA=True activeQtyA=5
2025-11-18 19:39:57.993,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 7:39:57 PM , SL_A , FromEntry=LongA , State=ChangePending , Lmt=0 Stp=24588 , Qty=5 Filled=0 , Error=NoError "
2025-11-18 19:39:57.995,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 7:39:57 PM , SL_A , FromEntry=LongA , State=ChangeSubmitted , Lmt=0 Stp=24638 , Qty=5 Filled=0 , Error=NoError "
2025-11-18 19:39:58.000,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 7:39:57 PM , SL_A , FromEntry=LongA , State=Accepted , Lmt=0 Stp=24588 , Qty=5 Filled=0 , Error=NoError "
2025-11-18 19:39:58.037,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 7:39:58 PM , PT_A , FromEntry=LongA , State=Cancelled , Lmt=24603.75 Stp=24634 , Qty=5 Filled=0 , Error=NoError "
2025-11-18 19:39:58.065,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 7:39:58 PM , SL_B , FromEntry=LongB , State=Accepted , Lmt=0 Stp=24638.25 , Qty=3 Filled=0 , Error=NoError "
2025-11-18 19:39:58.067,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 7:39:58 PM , SL_B , FromEntry=LongB , State=Working , Lmt=0 Stp=24638.25 , Qty=3 Filled=0 , Error=NoError "
2025-11-18 19:39:58.069,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 7:39:58 PM , SL_B , FromEntry=LongB , State=Working , Lmt=0 Stp=24638.25 , Qty=3 Filled=0 , Error=NoError "
2025-11-18 19:39:58.102,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 7:39:58 PM , SL_A , FromEntry=LongA , State=Accepted , Lmt=0 Stp=24638 , Qty=5 Filled=0 , Error=NoError "
2025-11-18 19:39:58.193,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,[CooldownSkip] 2025-11-18T19:39:58.1124124 SL_B LongB -> loss=6.40t < 8t
2025-11-18 19:39:58.194,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 7:39:58 PM , SL_B , FromEntry=LongB , State=Filled , Lmt=0 Stp=24638.25 , Qty=3 Filled=3 , Error=NoError "
2025-11-18 19:39:58.263,OnExecutionUpdate,0,Realtime,MNQ 12-25,Sim101,[LegQtyExec] o=SL_B From=LongB execQty=3 LA=5 LB=2 SA=0 SB=0 posQty=7
2025-11-18 19:39:58.314,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 7:39:58 PM , SL_B , FromEntry=LongB , State=Submitted , Lmt=0 Stp=24588 , Qty=2 Filled=0 , Error=NoError "
2025-11-18 19:39:58.315,ArmOrTightenStop,0,Realtime,MNQ 12-25,Sim101,[EnsureB-Fixed] LongB SL_B -> 24588
2025-11-18 19:39:58.333,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 7:39:58 PM , SL_A , FromEntry=LongA , State=Working , Lmt=0 Stp=24638 , Qty=5 Filled=0 , Error=NoError "
2025-11-18 19:39:58.389,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,[CooldownSkip] 2025-11-18T19:39:58.3380612 SL_A LongA -> loss=6.20t < 8t
2025-11-18 19:39:58.389,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"44,11/18/2025 7:39:58 PM SL_A full fill; runner KEPT (partialCfg=False, fullCfg=False)."
2025-11-18 19:39:58.390,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 7:39:58 PM , SL_A , FromEntry=LongA , State=Filled , Lmt=0 Stp=24638 , Qty=5 Filled=5 , Error=NoError "
2025-11-18 19:39:58.397,OnExecutionUpdate,0,Realtime,MNQ 12-25,Sim101,[LegQtyExec] o=SL_A From=LongA execQty=5 LA=0 LB=2 SA=0 SB=0 posQty=2
2025-11-18 19:39:58.411,ManageRunnerStopsCompact,0,Realtime,MNQ 12-25,Sim101,[RunnerArm] LAopen=False LAmode=False SAopen=False SAmode=False armedLB=True armedSB=True RunnerTrailsWithA=True activeQtyA=5
2025-11-18 19:39:58.415,ManageRunnerStopsCompact,0,Realtime,MNQ 12-25,Sim101,[RunnerDo] LongB tighten desired=24636.5 guard=24638.25 prev=24588
2025-11-18 19:39:58.417,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 7:39:58 PM , SL_B , FromEntry=LongB , State=ChangePending , Lmt=0 Stp=24588 , Qty=2 Filled=0 , Error=NoError "
2025-11-18 19:39:58.418,ArmOrTightenStop,0,Realtime,MNQ 12-25,Sim101,[Runner] LongB SL_B -> 24636.5
2025-11-18 19:39:58.419,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 7:39:58 PM , SL_B , FromEntry=LongB , State=ChangePending , Lmt=0 Stp=24588 , Qty=2 Filled=0 , Error=NoError "
2025-11-18 19:39:58.420,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 7:39:58 PM , SL_B , FromEntry=LongB , State=ChangeSubmitted , Lmt=0 Stp=24636.5 , Qty=2 Filled=0 , Error=NoError "
2025-11-18 19:39:58.422,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 7:39:58 PM , SL_B , FromEntry=LongB , State=Accepted , Lmt=0 Stp=24588 , Qty=2 Filled=0 , Error=NoError "
2025-11-18 19:39:58.523,ManageRunnerStopsCompact,0,Realtime,MNQ 12-25,Sim101,[RunnerDo] LongB tighten desired=24636.75 guard=24638.5 prev=24588
2025-11-18 19:39:58.525,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 7:39:58 PM , SL_B , FromEntry=LongB , State=Accepted , Lmt=0 Stp=24636.5 , Qty=2 Filled=0 , Error=NoError "
2025-11-18 19:39:58.527,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 7:39:58 PM , SL_B , FromEntry=LongB , State=ChangePending , Lmt=0 Stp=24636.5 , Qty=2 Filled=0 , Error=NoError "
2025-11-18 19:39:58.527,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 7:39:58 PM , SL_B , FromEntry=LongB , State=ChangeSubmitted , Lmt=0 Stp=24636.75 , Qty=2 Filled=0 , Error=NoError "
2025-11-18 19:39:58.528,ArmOrTightenStop,0,Realtime,MNQ 12-25,Sim101,[Runner] LongB SL_B -> 24636.75
2025-11-18 19:39:58.661,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 7:39:58 PM , SL_B , FromEntry=LongB , State=Accepted , Lmt=0 Stp=24636.75 , Qty=2 Filled=0 , Error=NoError "
2025-11-18 19:39:58.663,ManageRunnerStopsCompact,0,Realtime,MNQ 12-25,Sim101,[RunnerDo] LongB tighten desired=24637 guard=24638.75 prev=24636.75
2025-11-18 19:39:58.676,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 7:39:58 PM , SL_B , FromEntry=LongB , State=ChangePending , Lmt=0 Stp=24636.75 , Qty=2 Filled=0 , Error=NoError "
2025-11-18 19:39:58.677,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 7:39:58 PM , SL_B , FromEntry=LongB , State=ChangeSubmitted , Lmt=0 Stp=24637 , Qty=2 Filled=0 , Error=NoError "
2025-11-18 19:39:58.677,ArmOrTightenStop,0,Realtime,MNQ 12-25,Sim101,[Runner] LongB SL_B -> 24637
2025-11-18 19:39:58.792,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 7:39:58 PM , SL_B , FromEntry=LongB , State=Accepted , Lmt=0 Stp=24637 , Qty=2 Filled=0 , Error=NoError "
2025-11-18 19:39:58.818,ManageRunnerStopsCompact,0,Realtime,MNQ 12-25,Sim101,[RunnerDo] LongB tighten desired=24636.75 guard=24638.5 prev=24637
2025-11-18 19:39:58.819,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 7:39:58 PM , SL_B , FromEntry=LongB , State=Working , Lmt=0 Stp=24637 , Qty=2 Filled=0 , Error=NoError "
2025-11-18 19:39:58.827,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"46,11/18/2025 7:39:58 PM SL_B partial for LongB. Stop unchanged at 24637, not resubmitting."
2025-11-18 19:39:58.827,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 7:39:58 PM , SL_B , FromEntry=LongB , State=PartFilled , Lmt=0 Stp=24637 , Qty=2 Filled=1 , Error=NoError "
2025-11-18 19:39:58.829,OnExecutionUpdate,0,Realtime,MNQ 12-25,Sim101,[LegQtyExec] o=SL_B From=LongB execQty=1 LA=0 LB=1 SA=0 SB=0 posQty=1
2025-11-18 19:39:58.868,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,[CooldownSkip] 2025-11-18T19:39:58.8316189 SL_B LongB -> loss=4.90t < 8t
2025-11-18 19:39:58.868,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 7:39:58 PM , SL_B , FromEntry=LongB , State=Filled , Lmt=0 Stp=24637 , Qty=2 Filled=2 , Error=NoError "
2025-11-18 19:39:58.869,OnExecutionUpdate,0,Realtime,MNQ 12-25,Sim101,[LegQtyExec] o=SL_B From=LongB execQty=1 LA=0 LB=0 SA=0 SB=0 posQty=0
2025-11-18 19:40:01.116,SubmitLongAB,0,Realtime,MNQ 12-25,Sim101,16_11/18/2025 7:39:30 PM SubmitLongAB: QtyA=5 QtyB=5
2025-11-18 19:40:01.155,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"34,11/18/2025 7:40:01 PM ENTRY , LongA , Action=Buy , State=Submitted , Qty=5 Filled=0 , Avg=0 , Err=NoError "
2025-11-18 19:40:01.194,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"34,11/18/2025 7:40:01 PM ENTRY , LongB , Action=Buy , State=Submitted , Qty=5 Filled=0 , Avg=0 , Err=NoError "
2025-11-18 19:40:01.266,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"34,11/18/2025 7:40:01 PM ENTRY , LongA , Action=Buy , State=Accepted , Qty=5 Filled=0 , Avg=0 , Err=NoError "
2025-11-18 19:40:01.268,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"34,11/18/2025 7:40:01 PM ENTRY , LongA , Action=Buy , State=Working , Qty=5 Filled=0 , Avg=0 , Err=NoError "
2025-11-18 19:40:01.298,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"34,11/18/2025 7:40:01 PM ENTRY , LongA , Action=Buy , State=PartFilled , Qty=5 Filled=4 , Avg=24617.5 , Err=NoError "
2025-11-18 19:40:01.302,OnExecutionUpdate,0,Realtime,MNQ 12-25,Sim101,[LegQtyExec] o=LongA From= execQty=4 LA=4 LB=0 SA=0 SB=0 posQty=4
2025-11-18 19:40:01.309,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"34,11/18/2025 7:40:01 PM ENTRY , LongB , Action=Buy , State=Accepted , Qty=5 Filled=0 , Avg=0 , Err=NoError "
2025-11-18 19:40:01.319,ArmOrTightenStop,0,Realtime,MNQ 12-25,Sim101,[EnsureA-Fixed] LongA SL_A -> 24612.25
2025-11-18 19:40:01.320,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"34,11/18/2025 7:40:01 PM ENTRY , LongB , Action=Buy , State=Working , Qty=5 Filled=0 , Avg=0 , Err=NoError "
2025-11-18 19:40:01.349,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 7:40:01 PM , SL_A , FromEntry=LongA , State=Submitted , Lmt=0 Stp=24612.25 , Qty=4 Filled=0 , Error=NoError "
2025-11-18 19:40:01.351,ArmOrTightenStop,0,Realtime,MNQ 12-25,Sim101,[EnsureA-Fixed] LongA SL_A -> 24612.25
2025-11-18 19:40:01.391,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"34,11/18/2025 7:40:01 PM ENTRY , LongA , Action=Buy , State=Filled , Qty=5 Filled=5 , Avg=24617.55 , Err=NoError "
2025-11-18 19:40:01.398,OnExecutionUpdate,0,Realtime,MNQ 12-25,Sim101,[LegQtyExec] o=LongA From= execQty=1 LA=5 LB=0 SA=0 SB=0 posQty=5
2025-11-18 19:40:01.409,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 7:40:01 PM , SL_A , FromEntry=LongA , State=CancelPending , Lmt=0 Stp=24612.25 , Qty=4 Filled=0 , Error=NoError "
2025-11-18 19:40:01.452,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 7:40:01 PM , PT_A , FromEntry=LongA , State=Submitted , Lmt=24628 Stp=24641 , Qty=5 Filled=0 , Error=NoError "
2025-11-18 19:40:01.453,OnExecutionUpdate,0,Realtime,MNQ 12-25,Sim101,"28,11/18/2025 7:40:01 PM LongA FULL fill @ 24617.55 , PT_A=24628 SL_A=24612.25 , dynTA=42 dynSLTicks=21"
2025-11-18 19:40:01.455,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 7:40:01 PM , SL_A , FromEntry=LongA , State=CancelPending , Lmt=0 Stp=24612.25 , Qty=4 Filled=0 , Error=NoError "
2025-11-18 19:40:01.455,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"34,11/18/2025 7:40:01 PM ENTRY , LongB , Action=Buy , State=PartFilled , Qty=5 Filled=1 , Avg=24617.5 , Err=NoError "
2025-11-18 19:40:01.466,OnExecutionUpdate,0,Realtime,MNQ 12-25,Sim101,[LegQtyExec] o=LongB From= execQty=1 LA=5 LB=1 SA=0 SB=0 posQty=6
2025-11-18 19:40:01.466,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 7:40:01 PM , SL_A , FromEntry=LongA , State=CancelSubmitted , Lmt=0 Stp=24612.25 , Qty=4 Filled=0 , Error=NoError "
2025-11-18 19:40:01.530,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 7:40:01 PM , SL_B , FromEntry=LongB , State=Submitted , Lmt=0 Stp=24612.25 , Qty=1 Filled=0 , Error=NoError "
2025-11-18 19:40:01.530,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 7:40:01 PM , SL_B , FromEntry=LongB , State=Submitted , Lmt=0 Stp=24612.25 , Qty=1 Filled=0 , Error=NoError "
2025-11-18 19:40:01.535,ArmOrTightenStop,0,Realtime,MNQ 12-25,Sim101,[EnsureB-Fixed] LongB SL_B -> 24612.25
2025-11-18 19:40:01.530,ArmOrTightenStop,0,Realtime,MNQ 12-25,Sim101,[EnsureB-Fixed] LongB SL_B -> 24612.25
2025-11-18 19:40:01.539,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 7:40:01 PM , SL_A , FromEntry=LongA , State=Accepted , Lmt=0 Stp=24612.25 , Qty=4 Filled=0 , Error=NoError "
2025-11-18 19:40:01.562,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 7:40:01 PM , PT_A , FromEntry=LongA , State=Accepted , Lmt=24628 Stp=24639.75 , Qty=5 Filled=0 , Error=NoError "
2025-11-18 19:40:01.564,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 7:40:01 PM , PT_A , FromEntry=LongA , State=Working , Lmt=24628 Stp=24639.75 , Qty=5 Filled=0 , Error=NoError "
2025-11-18 19:40:01.575,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"34,11/18/2025 7:40:01 PM ENTRY , LongB , Action=Buy , State=Filled , Qty=5 Filled=5 , Avg=24617.7 , Err=NoError "
2025-11-18 19:40:01.577,OnExecutionUpdate,0,Realtime,MNQ 12-25,Sim101,[LegQtyExec] o=LongB From= execQty=4 LA=5 LB=5 SA=0 SB=0 posQty=10
2025-11-18 19:40:01.588,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 7:40:01 PM , SL_B , FromEntry=LongB , State=ChangePending , Lmt=0 Stp=24612.25 , Qty=1 Filled=0 , Error=NoError "
2025-11-18 19:40:01.588,OnExecutionUpdate,0,Realtime,MNQ 12-25,Sim101,"30,11/18/2025 7:40:01 PM LongB FULL fill @ 24617.7 , SL_B init=24612.5 , dynSLTicks=21 , armed=False"
2025-11-18 19:40:01.638,ManageRunnerStopsCompact,0,Realtime,MNQ 12-25,Sim101,[RunnerArm] LAopen=True LAmode=False SAopen=False SAmode=False armedLB=False armedSB=False RunnerTrailsWithA=True activeQtyA=5
2025-11-18 19:40:01.639,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 7:40:01 PM , PT_A , FromEntry=LongA , State=CancelPending , Lmt=24628 Stp=24639.75 , Qty=5 Filled=0 , Error=NoError "
2025-11-18 19:40:01.640,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 7:40:01 PM , PT_A , FromEntry=LongA , State=CancelSubmitted , Lmt=24628 Stp=24639.75 , Qty=5 Filled=0 , Error=NoError "
2025-11-18 19:40:01.641,OnOrderUpdate,0,Realtime,MNQ 12-25,Sim101,"50,11/18/2025 7:40:01 PM , SL_A , FromEntry=LongA , State=ChangePending , Lmt=0 Stp=24612.25 , Qty=5 Filled=0 , Error=NoError "
